startDate,count,quote1,quote2,quote3
20071203,139,"Recalling Iranian Hostage Crisis, Giuliani Invokes Reagan as a Model",,
20071210,166,Cohen: What crisis in Belgium?,,
20071217,116,A Crisis Long Foretold,,
20080101,234,"In Kenya crisis, a reminder of African economic fragility",,
20080108,195,PAKISTAN: Crisis dynamics,,
20080115,215,"Drugs, a Dad and His Midlife Crisis",,
20080122,281,"To Some, the Widening Crisis Seems Driven by Fear, Not Facts",,
20080129,300,Carlyle Chairman: There’s No Crisis,,
20080205,210,National Health Crisis in a Nutshell,,
20080212,192,Sense of Freedom Follows a Career Crisis,,
20080219,172,Stronger actions weighed  to ease U.S. housing crisis,,
20080226,202,A Family Crisis,,
20080304,279,A cartoon model of the crisis (more serious wonkery),,
20080311,294,Asian markets plummet as credit crisis fears escalate,,
20080318,296,Clinton Proposes Remedies for Housing Crisis,,
20080325,278,Post-crisis scramble for capital lifts borrowing costs,,
20080401,336,Wall Street Shows Optimism That Crisis Is Fading,,
20080408,313,Upside of the food crisis,,
20080415,350,"Rights offerings look tempting during the credit crisis, but risks are involved",,
20080422,254,Don’t Blame Milken for the Mortgage Crisis,,
20080429,242,British central bank suggests credit crisis is easing,,
20080506,282,"In Kenya, Violence Shakes Running Community",,
20080513,233,Bernanke Says Credit Crisis Easing,,
20080520,221,The U.S. housing crisis takes a toll on the auto industry,,
20080527,178,Career Bureaucrat Rises to Prominence in Housing Crisis,,
20080603,229,Protests turn violent as South Korea  beef crisis mounts,,
20080610,249,Bad cow disease,,
20080617,269,Crisis and renewal in Argentina,,
20080624,243,Zimbabwe's political crisis deterring foreign investment,,
20080701,218,Fed and S.E.C. agree to information pact to help avoid crisis,,
20080708,275,Credit Crisis Stymies Dividend Recaps,,
20080715,216,INTERNATIONAL: Asia financial crisis is unlikely,,
20080722,227,The Other Home Equity Crisis,,
20080729,230,Rube Goldberg Lives,,
20080805,251,Giving Our Children a Gas Crisis of Their Very Own,,
20080812,267,"Georgia Crisis Upends Vacations, Sort of",,
20080819,265,NATO Holds Georgia Crisis Summit,,
20080826,222,Agency’s Head Expects Banking’s Crisis to Worsen,,
20080902,263,Credit Crisis Stalls Big Projects,,
20080909,400,Bloomberg Draws on Old Ties in Dealing With Crisis,,
20080916,688,Crisis Endgame,,
20080923,804,Revolt of the Nihilists,,
20080930,939,"With Wachovia Sale, the Banking Crisis Trickles Up",,
20081007,1057,"Meeting on Crisis, Executives Say High Taxes Hinder City’s Economy",,
20081014,953,Leaders Move Toward Meetings on Economic Crisis,,
20081021,836,Economic Crisis Shapes the Senate Contest in Minnesota,,
20081028,723,Lame Duck Summit,,
20081104,667,A Pill That Gets Harder to Swallow; Time Out or Strikeout?,,
20081111,647,"Fighting the Financial Crisis, One Challenge at a Time",,
20081118,617,"Fighting the Financial Crisis, One Challenge at a Time",,
20081125,504,U.S. Details $800 Billion Loan Plans,,
20081202,517,Obama Warns of Further Economic Pain,,
20081209,445,Asian Leaders Focus on Growth at 3-Nation Summit Meeting,,
20081216,361,Bloggingheads: Why Not Bankruptcy?,,
20090101,519,"As Vacant Office Space Grows, So Does Lenders’ Crisis",,
20090108,468,"Barclays to Cut 2,100 Jobs, Mostly in 2 Units",,
20090115,423,Not the Jackpot Banks Expected,,
20090122,439,Britain Offers $3.2 Billion in Aid to Its Carmakers,,
20090129,589,Russia and China Blame Capitalists,,
20090205,596,Problems Persist in Belgium and Ireland,,
20090212,389,MBIA Plans to Spin Off Municipal Bond Unit,,
20090219,451,"In Time of Crisis, Urging Bold Action and Big Ideas",,
20090226,486,Growing Economic Crisis Threatens the Idea of One Europe,,
20090305,483,The Tsunami That Buried a Wall Street Giant,,
20090312,369,Global Response to a Global Crisis,,
20090319,407,I.M.F. Announces Financial Rescue Plan for Romania,,
20090326,395,Former California Homeowners Lash Out at Builder,,
20090402,312,The Downfall of a Regulator,,
20090409,246,Banking Industry Showing Signs of a Recovery,,
20090416,266,South Korea Frees Blogger Who Angered Government,,
20090423,327,A Hidden Gift,,
20090430,330,Inquiry Panel on the Economy Nears a Vote,,
20090507,325,A.I.G. Says Revamping Could Take 3 to 5 Years,,
20090514,275,U.S. Weighs How to Let Banks Give Money Back,,
20090521,226,More Homeowners Facing Foreclosure,,
20090528,288,G.M. Bankruptcy Loomed for Years,,
20090604,330,Adviser Defends U.S. Role in Aiding Automakers,,
20090611,326,Senators Skeptical of Financial Regulation Plan,,
20090618,296,Real Consumer Protection,,
20090625,295,Regulator Reviews Troubles in Municipal Bond Securities,,
20090702,262,"To Succeed, New G.M. Must Win Fans Quickly",,
20090709,282,Risks at Goldman Include an Outcry Over Pay,,
20090716,274,CIT on the Verge,,
20090723,199,Politicians Accused of Meddling in Bank Rules,,
20090730,239,Geithner Takes Regulators to Task on Turf Battle,,
20090806,237,"$75 Billion Carrot, but Few Nibbles",,
20090813,200,Association of Golf Club With A.I.G. Still Rankles,,
20090820,225,Obama to Nominate Bernanke to 2nd Term at Fed,,
20090827,232,White House to Propose Big Reserves at Banks,,
20090903,225,The Wait for Financial Reform,,
20090910,401,A Modest Proposal to End Those Outlandish Bonuses,,
20090917,332,Britain’s Top Financial Regulator Takes On Banks,,
20090924,269,Canadian Banks Missed a Chance,,
20091001,289,Interest Rates Are Unchanged in Europe and Britain,,
20091008,292,"Goldman Earns $3.19 Billion, Beating Estimates",,
20091015,291,The Race to Save Lehman Brothers,,
20091022,273,3rd Rescue Considered for GMAC,,
20091029,275,U.S. to Allow G.M. to Use Federal Loans to Invest in Delphi,,
20091105,290,More Foreclosures to Come,,
20091112,218,Wall Street on Track for Record in Profits,,
20091119,175,U.S. Fund for Bank Deposit Insurance Falls Into the Red,,
20091126,255,Taxing the Speculators,,
20091203,296,Kashkari’s New Life,,
20091210,249,Disaster and Denial,,
20091217,147,"Banks Bundled Bad Debt, Bet Against It and Won",,
20100101,137,Iceland’s Leader Vetoes Bill to Repay 2 Lenders,,
20100108,254,Bankers Without a Clue,,
20100115,248,Return Our Investment,,
20100122,268,The Fed’s Best Man,,
20100129,242,Dodd Assails Bankers’ Opposition to Overhaul,,
20100205,214,"After Turmoil at Merrill, Thain Will Lead CIT",,
20100212,200,Wall Street and Greece: Shades of Enron,,
20100219,199,A $1 Billion Hangover From an Olympic Party,,
20100226,221,"A.I.G., Greece, and Who’s Next?",,
20100305,201,Goldman Deal-Maker Now Advocates Regulation,,
20100312,226,Many Calls for Avoiding Repeat of Bank Bailouts,,
20100319,198,An A.I.G. Lesson From Wisconsin,,
20100326,230,Calculating Morgan Stanley’s Fees for Citi Stock Sale,,
20100402,184,Greenspan Again Defends Tenure as Fed Chairman,,
20100409,220,Dear Professor Krugman …,,
20100416,265,"Obama to Wall St.: ‘Join Us, Instead of Fighting Us’",,
20100423,269,"U.S. Said to Open Criminal Inquiry Into Goldman  
    ",,
20100430,270,The Long Reach of a Foreign Crisis,,
20100507,267,Prosecutors Ask if 8 Banks Duped Rating Agencies,,
20100514,258,Investors Ease Strain on F.D.I.C.,,
20100521,271,U.S. Sells 20% of Its Citi Shares at a Profit,,
20100528,241,Looking for Missing Culprit in Credit Ratings ‘Mess’,,
20100604,220,Treasury Says G.M. Will Be in Charge of I.P.O.,,
20100611,217,A.I.G. Executive Won’t Be Sued,,
20100618,224,S.E.C. Accuses Firm of Fraud in Mortgage Deals,,
20100625,203,Cohn Defends Goldman’s Risk Management,,
20100702,144,Postcards From a Faltering Economy: Four American Views,,
20100709,201,"After Crisis, Show of Power From JPMorgan",,
20100716,213,Obama Signs Bill Overhauling Financial Rules,,
20100723,189,I.M.F. Judges Fiscal Reform as Uncertain,,
20100730,175,Four Deformations of the Apocalypse,,
20100806,169,Too Big Not to Fail,,
20100813,145,Business Journalism’s Image Problem,,
20100820,133,Income Inequality and Financial Crises,,
20100827,169,Bernanke Says He Failed to See Financial Flaws,,
20100903,155,BB? AAA? Disclosure Tells Us More,,
20100910,175,A Dual Strategy at Deutsche Bank,,
20100917,157,Diamond: Banks Value Social Responsibility More,,
20100924,188,A Q. and A. With the Filmmaker Charles Ferguson,,
20101001,192,"Who Maimed the Economy, and How",,
20101008,179,Lending Magnate Settles Fraud Case,,
20101015,175,Fed Wants Banks to Buy Back Some Bad Mortgages,,
20101022,158,The Mortgage Morass,,
20101029,164,The Crisis in Public Housing,,
20101105,165,Bank of America Fights Pressure on Mortgages,,
20101112,162,"In Schwab Inquiry, S.E.C. Sends a Signal",,
20101119,177,"In European Debt Crisis, Some Call Default Better Option",,
20101126,179,Too Big to Succeed,,
20101203,176,Ireland Financial Crisis Wounds Country’s Psyche,,
20101210,177,Europe Staggers as Critical Summit Looms,,
20101217,131,Ireland Puts Another $4.8 Billion Into Allied Irish Banks,,
20110101,154,The Crisis That Isn’t Going Away,,
20110108,168,European Central Banks Keep Rates Steady,,
20110115,186,Irish Prime Minister Quits as Party Leader but Holds on to His Office,,
20110122,216,Crisis Panel’s Report Parsed Far and Wide,,
20110129,195,Now Ireland,,
20110205,181,3 Former IndyMac Executives Are Accused of Fraud,,
20110212,154,A Political Divide Over the Inquiry of the Financial Crisis,,
20110219,139,Spain Identifies Risk of Problem Loans in Savings Banks,,
20110226,179,Life Beyond TARP: Barofsky to Teach at N.Y.U.,,
20110305,158,European Leaders Gather Amid Skepticism,,
20110312,267,New Details Are Announced for Europe’s Bank Stress Tests,,
20110319,253,Fed Profit Rose Sharply to $82 Billion Last Year,,
20110326,209,They’ve Got to Fix Their Priorities,,
20110402,172,"Markets Turn Lower, and Oil Prices Rise Again",,
20110409,191,Timeline: Investigations and Enforcement in the Financial Crisis,,
20110416,146,Borrowing Costs Rise for Spain and Portugal,,
20110423,153,A.I.G. to Sue 2 Firms to Recover Some Losses,,
20110430,156,"Portugal’s Government Expresses Optimism, but Still Sees a Deep Recession Ahead",,
20110507,154,A Jobs Recovery Is Happening Faster for Some Countries Than Others,,
20110514,137,"It Teetered, It Tottered, It Was Bound to Fall Down",,
20110521,160,Greek Leaders Fail to Reach Consensus on Austerity,,
20110528,137,"To Cushion Against Losses, Fed Considers Raising Capital Requirements for Banks",,
20110604,146,Eisman to Leave FrontPoint Partners,,
20110611,148,The World This Week,,
20110618,162,British Official Calls for Giving Away Shares of Bailed-Out Banks,,
20110625,168,The Markets and Greece: Variations on a Theme,,
20110702,149,"Choices for Greece, All of Them Daunting",,
20110709,201,"Backing Austerity, Italy Bids to End Deficit by 2014",,
20110716,176,Boomtown to Bust,,
20110723,224,Some Bankers Never Learn,,
20110730,195,"With 1% Growth and Staggering Debt, Italy Might Have to Cut Its Vacation Short",,
20110806,232,Bond Brush Fires Spreading in Europe,,
20110813,161,Euro-Style Anxiety Spreads,,
20110820,165,Financial News for the Rest of Us,,
20110827,135,Bank Suits Over Mortgages Are Filed,,
20110903,179,Asian Central Banks Keep Interest Rates on Hold,,
20110910,174,"Podcast: The European Crisis, the Guggenheim Family and Online Privacy",,
20110917,190,"In Spain, Loans Soar, Problems Follow",,
20110924,194,"The World This Week, Part 1",,
20111001,205,"As Euro Crisis Deepens, Calls for Central Bank to Act",,
20111008,202,Slovakia Approves European Rescue Fund,,
20111015,188,The World This Week,,
20111022,190,Europe Agrees to Basics of Plan to Resolve Euro Crisis,,
20111029,230,Euro Crisis Shifts Mood for G-20,,
20111105,210,Italy and the Euro Crisis,,
20111112,168,Off the Charts: Germany’s Strong Recovery,,
20111119,162,Seeing in Crisis the Last Best Chance to Unite Europe,,
20111126,212,Dire Warnings Are Building on European Debt Crisis,,
20111203,201,"The World This Week, Part 1",,
20111210,185,The Week’s Business News in Pictures,,
20111217,163,"The Lure of the Hedge Fund, Despite Poor Performance",,
20120101,125,"In Euro Zone’s Crisis, Technocrat in Paris Works Behind the Scenes",,
20120108,163,The Week’s Business News in Pictures,,
20120115,130,Why Credit Downgrades Can Be Poor Predictors,,
20120122,201,The Week’s Business News in Pictures,,
20120129,168,"Greek Talks at a Delicate Point, Official Says",,
20120205,164,Designing a Fix for Housing,,
20120212,148,The Odd Trans-Atlantic Couple,,
20120219,158,Austerity in Europe Puts Pressure on Drug Companies,,
20120226,157,Greek Crisis May Test the Value of Swaps,,
20120304,156,Summers Urges Europeans Not to Neglect Growth,,
20120311,146,Can Joachim Gauck Make Germany Likable?,,
20120318,142,Greece’s Sovereign Debt Lesson,,
20120325,132,Ranks of Working Poor Grow in Europe,,
20120401,142,"In Europe, Unease Over Bank Debt",,
20120408,127,Europe’s Economic Suicide,,
20120415,147,Netherlands Pushes for Austerity Cuts Even as Debt Crisis Deals Blow to Leadership,,
20120422,149,E.C.B. President Urges Rigor for the Long Term,,
20120429,173,European Central Bank Opposes Higher Taxes,,
20120506,176,"In Spain, a Debt Crisis Built on Corporate Borrowing",,
20120513,171,Greek Crisis Poses Unwanted Choices for Western Leaders,,
20120520,156,European Stocks and the Euro Slide on Fears Over Spain,,
20120527,162,Worries About Spain Weigh on Euro Zone,,
20120603,178,Romney Adviser Takes U.S. Political Debate Overseas,,
20120610,210,Britain Is Outside Euro Zone but Not Euro Crisis,,
20120617,210,Bankers Call for Wider Measures to Stem Crisis,,
20120624,148,Greece: Man Dies After Fall From Acropolis,,
20120701,145,A Bruised Iceland Heals Amid Europe’s Malaise,,
20120708,161,Austerity Reaches the Hollande Government in France,,
20120715,150,Bond Rates in Spain Inch Higher Amid Fears,,
20120722,143,Telefónica Suspends 2012 Dividend and Cuts Compensation,,
20120729,159,"Bond Traders in Europe Deal in High Expectations, and Fear",,
20120805,96,Economy Slumps in Italy and Germany,,
20120812,100,British Employment Defies Weak Economy,,
20120819,127,U.S. Stock Market Leads Most Others in Recovery,,
20120826,121,Still No Justice for Mortgage Abuses,,
20120902,158,Move by E.C.B. Puts Pressure on Monti Government,,
20120909,190,Dutch and Germans Give European Union Reasons to Cheer,,
20120916,123,The Spanish War of Independence,,
20120923,184,Europe’s Austerity Madness,,
20120930,138,"Money, Power and the Rule of Law",,
20121007,169,I.M.F. Urges Leaders to Act Decisively on Debt,,
20121014,183,"The Week in Business Photos, Oct. 19",,
20121021,184,"Unemployment in Spain Exceeds 25%, Taking Economic Misery to New Levels",,
20121028,173,New Battle in Britain Over Budget for Europe,,
20121104,162,Greece Drinks the Hemlock,,
20121111,179,"Production Sags, and Even Germany Is Affected",,
20121118,142,Veto Threats Hinder E.U. Budget,,
20121125,177,Berkshire Moves Into Spain With CaixaBank Reinsurance Deal,,
20121202,155,Banks Agree to Sell Back Some Greek Bonds,,
20121209,179,"The Week in Business Pictures, Dec. 14",,
20121216,160,Italian Premier Won’t Run in New Elections but Keeps Options Open,,
20130101,138,"As Crisis Drags on, a Loss of Hope",,
20130108,185,Investing Abroad This Year? Remember a Good Map,,
20130115,235,European Summits Not an Ideal Decision-Making Method,,
20130122,181,Timothy Geithner’s Legacy,,
20130129,166,S.& P. E-Mails on Mortgage Crisis Show Alarm and Gallows Humor,,
20130205,155,Standard & Poor’s Stands Accused,,
20130212,152,French Cite Recession in Delaying Budget Goal,,
20130219,150,Investors Rediscover Risk-Taking Abroad,,
20130226,166,Are There Any Europeans Left?,,
20130305,158,European Central Bank Leaves Key Rate Unchanged,,
20130312,158,The Euro Zone and the Global Crisis,,
20130319,168,Official Europe’s Reaction to Cyprus Deal Is Mixed,,
20130326,151,Unemployment in Euro Zone Reaches a Record 12%,,
20130402,167,Europe Doesn’t Trust Its Politicians. What’s the Alternative?,,
20130409,134,Study on Wealth Fuels Euro Crisis Debate in Germany,,
20130416,148,"Scottish Independence Would Mean Loss of Pound, Osborne Warns",,
20130423,166,Euro Zone Releases Next Set of Loans for Greece,,
20130430,134,European Stagnation,,
20130507,149,"Global Financial Leaders Avoid Public Rift With Japan ",,
20130514,138,The City as Savior of E.U. Finance,,
20130521,120,Rule on Serving Olive Oil Stirs Ridicule and Anger in Europe,,
20130528,121,Protests Block Large Part of Central Frankfurt,,
20130604,125,J.F.K. and the Power of Practical Idealism,,
20130611,149,Telefonica Denies Talk of Takeover Bid From AT&T,,
20130618,143,Greek Plan May Reward Some Bank Executives,,
20130625,124,Europe’s Truths,,
20130702,114,Progress on Housing Finance Reform,,
20130709,147,Greece Hit by General Strike to Protest Austerity,,
20130716,120,New-Car Salesmen Are Lonely in Europe,,
20130723,117,Hedge Fund’s Suit on Fannie and Freddie May Spell Trouble for U.S.,,
20130730,134,"The Penalties, and Possible Appeal, for Fabrice Tourre",,
20130806,114,"In Germany, Little Appetite to Change Troubled Banks",,
20130813,113,"Banks Are Falling Short in Planning for the Worst, Fed Says",,
20130820,105,"Greece on Track for More Aid, German Official Says",,
20130827,115,"After a Recession in Portugal, the Tiny Green Fruits of Success",,
20130903,154,A Lottery in Hard Times Puts Spaniards to Work,,
20130910,163,"A Campaign in Germany, an Influence Far Beyond It",,
20130917,149,"After Rewarding Merkel, Germans Seek Focus at Home",,
20130924,246,"Despite Cries of Unfair Treatment, JPMorgan Is No Victim",,
20131001,273,European Stocks Finally Showing Signs of Recovery,,
20131008,203,Global Finance Leaders Look at a Shift in Rates of Growth,,
20131015,195,Europe’s Slow Progress on Banking Reform,,
20131022,121,Jury Finds Bank of America Liable in Mortgage Case,,
20131029,108,Market Failure and Government Failure,,
20131105,136,Pressure Is on Germany to Narrow Its Trade Gap,,
20131112,140,"When a Deal Goes Bad, Blame the Ratings",,
20131119,137,"Greek Budget Forecasts Growth, but Skeptics Abound",,
20131126,122,Reducing the Impact of Too Big to Fail,,
20131203,120,Earthquake or Consensus for E.U.?,,
20131210,137,Britain’s Unhelpful Austerity Debate,,
20131217,120,Sweets Made Only for Christmas Are Spanish Town’s Gift to Itself,,
20140101,123,A Transition in Fannie and Freddie Oversight,,
20140108,140,Ireland's Rebound Is European Blarney,,
20140115,156,Bernanke’s Financial Crisis Strategy,,
20140122,153,Europe Puts Pressure on Greece to Meet Budget Targets,,
20140129,146,Why the Homeownership Rate Is Misleading,,
20140205,150,A.I.G. Seeks to Delay Bank of America Mortgage Settlement,,
20140212,126,Moody’s Places R.B.S. on Review for Downgrade,,
20140219,167,Morgan Stanley Reaches Agreement With S.E.C. on Mortgage Bonds,,
20140226,192,Bankia Privatization Starts With Sale of Government Sliver,,
20140305,198,A Rational Response to Ukraine’s Crisis,,
20140312,188,Haste Clouds Long-Term Effort on Mortgage Fraud,,
20140319,158,"With Start-Ups, Greeks Make Recovery Their Own Business",,
20140326,155,"A Pivotal Financial Crisis Case, Ending With a Whimper",,
20140402,161,Election in Hungary Tests Nation’s Tilt to the Right,,
20140409,160,Social Messages on Athenian Walls,,
20140416,154,Co-op crisis deepens with record losses,,
20140423,158,Double Standards in Bankruptcies,,
20140430,133,Europe Expects Its Economy to Grow 1.6% This Year,,
20140507,163,5 Takeaways From Magazine Article on Geithner and the Financial Crisis,,
20140514,145,"On Spain’s Galician Coast, the Hard Life of Barnacle Hunting",,
20140521,127,Elections Put Europe’s Centrists on Notice,,
20140528,123,Europe’s Dangerous New Fault Line,,
20140604,140,Leader in Austerity Push Appointed Head of Greek Central Bank,,
20140611,158,"In the Euro Zone, Recession Is Not Quite Over, Economists Say",,
20140618,140,"In the Euro Zone, Recession Is Not Quite Over, Economists Say",,
20140625,138,Crisis in Greece and at Home,,
20140702,152,The Crisis of Children at the Border,,
20140709,176,Why Europe May Gain the Edge for Investors,,
20140716,171,Spain Sells Catalunya Banc to BBVA for $1.6 Billion,,
20140723,153,"Eurozone Banks More Open to Lending, Survey Shows",,
20140730,160,Judge Rakoff Says 2011 S.E.C. Deal With Citigroup Can Close,,
20140806,146,Identity Crisis Under Cover,,
20140813,149,Europe’s Recurring Malaise,,
20140820,141,Bank of America’s $16 Billion Mortgage Settlement Less Painful Than It Looks,,
20140827,120,"Wall St. Prosecutors Bare Their Teeth, but Still Lack Bite",,
20140903,166,Jonathan Hill of Britain Nominated to Key E.U. Post Overseeing Financial Sector,,
20140910,155,"Post-Lehman, Money Market Fund Protections Still Weak",,
20140917,154,"In Scotland and Beyond, a Crisis of Faith in the Global Elite",,
20140924,145,The Hole in Holder’s Legacy,,
20141001,172,Greece’s Draft Budget Aims to Ease Austerity Measures,,
20141008,154,Catalonia’s Leader Plays Down Talk of Secession Crisis,,
20141015,159,"Shipwreck Was Simple Murder, Migrants Recall",,
20141022,172,Greece Puts a Happy Face on Stress Test Results,,
20141029,139,E.U. Budget Clearance for France and Italy Comes With an Asterisk,,
20141105,141,Markets Seem to Cheer Mario Draghi’s Off-Script Comments,,
20141112,137,Ex-Chief of Iceland Bank Sentenced to Jail for Role in 2008 Crisis,,
20141119,93,"Obesity and Its Heart Complications ",,
20141126,104,"A Fragmented, Confused Scramble to Fix Europe’s Banking Structure",,
20141203,144,Israel Struggles With Its Identity,,
20141210,176,Greece Can’t Suffer More Austerity,,
20141217,140,The Irish Rebellion Over Water,,
20150101,103,Falling Euro Fans Fears of a Regional Slowdown,,
20150108,119,"For U.S. Stocks, at Least, a Solid Finish",,
20150115,120,Bankruptcy threatens crisis-torn Ukraine,,
20150122,162,On the Greek Election,,
20150129,140,A Deal Europe Can’t Refuse,,
20150205,162,"Rescued African Migrants Recount Ordeal in Mediterranean ",,
20150212,113,"Greek Bureaucracy, Not Just Austerity, Is an Economic Drag",,
20150219,120,Reflections on the Greek Economic Crisis: Reporter’s Notebook,,
20150226,129,"Robert Benmosche, Rescuer of A.I.G. After Bailout, Dies at 70",,
20150305,130,"Apple Watch Demonstration, Questions for HSBC and Greece’s Bailout",,
20150312,134,"As Cyprus Recovers From Banking Crisis, Deep Scars Remain",,
20150319,110,Varoufakis Says Video Was Doctored,,
20150326,84,Greeks Need Their Leader to Be Tough,,
20150402,110,"Putin Meets With Alexis Tsipras of Greece, Raising Eyebrows in Europe",,
20150409,127,Ernst & Young in Settlement Over Lehman Brothers,,
20150416,137,The Legal Odds Are Shifting in the A.I.G. Case,,
20150423,132,E.C.B. Says Loans to Private Sector Rose in March for First Time in 3 Years,,
20150430,107,Morning Agenda: Some Choice Words for Buffett,,
20150507,145,Morning Agenda: Mobile Tech Key to AOL-Verizon Merger,,
20150514,123,"Eurozone Economy Continues to Grow Modestly, Survey Finds",,
20150521,115,"Breaking Silence, Richard Fuld Speaks on Love, Putin and ‘Rocky’",,
20150528,119,"European Central Bank to Stick With Bond-Buying Plan, Citing Results",,
20150604,122,Greek Premier Addresses Parliament,,
20150611,141,Banks That Failed to Fix Mortgage Services Face Restrictions,,
20150618,150,"Despite Assurances, Bulgaria Fears a Spillover of Troubles From Greece",,
20150625,169,Morning Agenda: Mixed Messages and Paralysis in Greek Crisis,,
20150702,176,Morning Agenda: Mixed Messages and Paralysis in Greek Crisis,,
20150709,178,Greek Debt Crisis Pits Greeks Against Germans,,
20150716,137,Greek Debt Crisis Highlights Fractures in European Union,,
20150723,126,Scaling a Plan B,,
20150730,123,The Migrant Crisis in Calais Exposes a Europe Without Ideas,,
20150806,124,Violent Backlash Against Migrants in Germany as Asylum-Seekers Pour In,,
20150813,127,"German Vote on Bailout Carries Risks for Merkel   ",,
20150820,135,Grisly Discovery in Migrant Crisis Shocks Europe,,
20150827,164,Migrant Crisis Gives Germany Familiar Role in Another European Drama,,
20150903,207,"As European Migrant Crisis Grows, U.S. Considers Taking In More Syrians",,
20150910,186,More Migrants Arrive on Greek Island,,
20150917,158,"As Europe Wrangles Over Migrant Relocation, Reality Moves Faster",,
20150924,177,Croatia and Serbia Trade Barbs as Migration Crisis Strains Ties,,
20151001,177,Greece: Premier Alex Tsipras Wins Confidence Vote,,
20151008,138,The Refugee Crisis in Europe: How Is Asylum Granted?,,
20151015,163,Europe’s Refugee Crisis: What Readers Want to Know,,
20151022,162,European Leaders Look Again for a Unified Response to Migrant Crisis,,
20151029,173,"As Doors Close, Syrian Refugees Despair",,
20151105,151,Don’t Leave Refugees Out in the Cold,,
20151112,153,"Croatia, Macedonia and Serbia Start Screening Refugees by Nationality",,
20151119,151,"Donald Trump, Meet a Syrian Refugee Named Heba",,
20151126,120,Review: ‘Arabian Nights’ Offers Satirical Fabulism Amid Economic Austerity,,
20151203,134,U.N. Seeks Record Amount for Humanitarian Aid in 2016,,
20151210,147,"Fed Rate Move May Not Hurt Eurozone, but It Won’t Help Much, Either",,
20151217,130,"Bernie Sanders: To Rein In Wall Street, Fix the Fed",,
20160101,116,Shifting Who Bails Out Troubled Banks in Europe,,
20160108,165,How to Help the Syrians Who Want to Return Home,,
20160115,173,Germany Says It Won't Close Its Borders,,
20160122,142,Human Rights Watch Denounces Europe Over Migrant Crisis,,
20160129,165,Officials on Syria Peace Talks,,
20160205,158,France to Dismantle Part of Migrant Camp Near Calais,,
20160212,130,Will Merkel Pay for Doing the Right Thing?,,
20160219,112,Trial in Firebombing of Refugees Exposes Far-Right Grip in Germany,,
20160226,127,Riots Erupt on Greek Border,,
20160304,116,Smugglers Prey on Migrants Desperate to Find Back Doors to Europe,,
20160311,115,Poland’s Tatars Feel Uncertain as Anti-Muslim Sentiment Grows,,
20160318,107,Greece Struggles to Enforce Migrant Accord on First Day,,
20160325,104,"Amid Clashes, Greece Presses On With Plan to Deport Migrants",,
20160401,117,Angela Merkel’s Unpopular Goodness,,
20160408,137,The Permanent Temporary Solution,,
20160415,130,European Leaders on Migrant Drownings,,
20160422,127,Greece Pushes for Eurozone Summit Meeting to Unblock Debt Talks,,
20160429,126,Pope Francis Speaks to European Leaders,,
20160506,115,"‘Chain of Title,’ by David Dayen",,
20160513,99,"‘Chain of Title,’ by David Dayen",,
20160520,106,Italy Rescues Over 500 Off Libyan Coast,,
20160527,107,Women Report Assaults at German Music Festival,,
20160603,88,The Child Migrants of Africa,,
20160610,108,"Shifting Attention to Mediterranean, NATO Fights Internal Dissent",,
20160617,132,Explaining Greece’s Debt Crisis,,
20160624,162,Morning Agenda: Markets Shaky As Political Chaos Continues in the Wake of ‘Brexit’,,
20160701,94,"Migration to Greece by the Aegean Sea Has Plummeted, U.N. Says",,
20160708,118,"Migration to Greece by the Aegean Sea Has Plummeted, U.N. Says",,
20160715,111,German Police Kill Assailant After Ax Attack Aboard a Train,,
20160722,113,"Pope Francis Says World Is at War, but It’s Not a Religious Conflict",,
20160729,92,Syrian Girl Born Without an Eye Undergoes Surgery in Barcelona,,
20160805,101,"Greek Crisis, the Book. Or Actually Several of Them.",,
20160812,84,"Aid and Attention Dwindling, Migrant Crisis Intensifies in Greece",,
20160819,77,U.N. Relief Official Calls Crisis in Aleppo the ‘Apex of Horror’,,
20160826,103,The Hidden Scars All Refugees Carry,,
20160902,110,Far-Right Overtakes Angela Merkel’s Bloc in Her Home State,,
20160909,118,Where Is Europe’s Moral Authority?,,
20160916,127,Football Team at the Buffet: Why Obamacare Markets Are in Crisis,,
20160923,116,German Bank Denies Seeking Help,,
20160930,101,"Europe Makes Deal to Send Afghans Home, Where War Awaits Them",,
20161007,117,Refugee’s Capture in Germany Is Said to Thwart Terrorist Attack,,
20161014,98,Who Says You’re a Dane?,,
20161021,95,More Migrants Leave Calais ‘Jungle’ Camp as Demolition Begins,,
20161028,109,"Paris Is the New Calais, With Scores of Migrants Arriving Daily",,
20161104,112,Alexis Tsipras Shakes Up Cabinet to Soothe Greece’s Creditors,,
20161111,112,"Greece, Seeking Dose of Stability, Is Rattled by Trump’s Win",,
20161118,93,Erdogan Threatens to Reopen Borders,,
20161125,110,"Ousting Squatter Farmers to Save Forest, Ivory Coast Sets Off New Crisis",,
20161202,110,Refugee’s Arrest Turns a Crime Into National News (and Debate) in Germany,,
20161209,116,"2,300 U.S. Foreclosures Show a Racial Divide in House Decay",,
20161216,115,Running the Mediterranean’s Trauma Ward,,
20170101,58,What We Saw in Madagascar,,
20170108,95,Finding a Home on the Tree of Life for a Tentacled Ice Cream Cone With a Lid,,
20170115,83,A Clown and a Correspondent Join the Global Elite,,
20170122,95,"In Crisis, Barrios in Buenos Aires Show Their Character",,
