startDate,count,quote1,quote2,quote3
19890115,296,Mayors Voice Hope for the Cities With Bush Assuming Presidency,,
19890122,318,"NORTHEAST NOTEBOOK: New Hope, Pa.;
New Edition for A Paper Mill",,
19890129,279,"NORTHEAST NOTEBOOK: New Hope, Pa.;
New Edition for A Paper Mill",,
19890205,296,Review/Television; Inevitable Romance In 'Ask Me Again',,
19890212,282,Mining Plans in Vietnam,,
19890219,303,Koch Hopes Jackson Will Stay Away,,
19890226,299,"Beirut Crossing Opens, Giving Rise to Hopes",,
19890305,320,Hope Brook Gold reports earnings for Year to Dec 31,,
19890312,296,Servicewomen's Reward,,
19890319,308,Reviews/Film Festival; When Despair Ruins Hope for a New Life,,
19890326,317,Rangers' Hopes Turn to Anxiety,,
19890402,329,"Indian School, Long a Citadel of Hope, Is Troubled",,
19890409,292,Rebuild Herod's Temple? A Few Israelis Hope,,
19890416,302,Texans' Hopes for Jet Deal Fade in Wright Inquiry,,
19890423,293,Efforts Are Under Way To Expand Hospice Care,,
19890430,332,"NATIONAL NOTEBOOK: Columbia, S.C.;
Seeds of Growth On the River",,
19890507,307,FICTION,,
19890514,331,Bush's Latin Gamble: Hoping Panamanian Armed Forces Will Oust Noriega,,
19890521,312,YOU HAVE REACHED A DISCONNECTED PERSON,,
19890528,307,Thatcher's Hopes for a Key Role As a Senior NATO Partner Fade,,
19890604,315,"In East, Orioles Gain Catbird Seat and Hope It's Permanent",,
19890611,294,Detroit Hopes Pistons Help To Improve the City's Image,,
19890618,275,Tantalizing Idea in a Triple Bill,,
19890625,283,Hope and Fear at a Refugee Sanctuary,,
19890702,258,U.S. Accounting Firms Merge In Hope of Growth Overseas,,
19890709,297,Hope Remains in Quebec Language Battle,,
19890716,273,Capitalizing on a New Crop of Customers,,
19890723,272,2 Young Stars Start Honing and Hoping,,
19890730,256,ARCO's Hopes High on Well,,
19890806,243,Plan for Hydroelectric Project At Old Mine Upsets Residents,,
19890813,282,"In Ulster After 20 Years, Hopes Are Nearly Gone",,
19890820,276,"On a Bread Line, Poles Carry Hope Like an Empty Sack",,
19890827,271,Hydroelectric Project Offers Benefits,,
19890903,296,"Beth H. Shuster, Reporter, Is Wed To TV Executive",,
19890910,312,POSTINGS: 713-Acre Complex; Homes in the Adirondacks,,
19890917,297,McDonald's Hopes Pizza Will Be the Next McHit,,
19890924,315,Hoping a Trip Helps Young Find Compass,,
19891001,315,Warrior Comeback,,
19891008,299,Ex-Giant Fan Hopes to Beat Them,,
19891015,308,An Energy Glut in the Ground Imperils Ecological Hopes,,
19891022,320,"Beijing Welcomes 'Old Friend' Nixon, Hoping for Thaw With U.S.",,
19891029,324,Lions Losing Hope,,
19891105,346,Cunniff Hoping to Instill Leadership,,
19891112,308,Jets Hope Walker Can Join Toon for Game With Colts,,
19891119,322,Assassinating Hope in Lebanon,,
19891126,363,"In North Tarrytown, Hope and Fear Greet Development Plan",,
19891203,364,"For Ukrainian Catholics, Hope Mixed With Caution",,
19891210,319,"A Christmas Appeal: The Neediest Cases, 1989",,
19891217,310,Mission of Hope for the Jewish Faithful in Poland,,
19900101,255,PRO HOCKEY: Midseason Report;   Rangers Hoping To End Free Fall,,
19900108,237,"In Giving to Neediest, Many Really Mean the Homeless",,
19900115,242,Dr. Sullivan's Unfiltered Anger,,
19900122,258,One-Shot Victory for Jacobsen,,
19900129,268,"  Antley Hopes to Return",,
19900205,279,"LONG ISLAND OPINION;

What We Want to Hear About Cancer",,
19900212,238,"IN THE REGION: Long Island;

Dealing With High Hopes at Auctions",,
19900219,246,Aide to Cuomo Begins Talks With Brooklyn's New Bishop,,
19900226,257,Scraping By on Hope in Moscow,,
19900305,246,Rangers Nursing Wounds and Hopes,,
19900312,273,Hope For the Working Parent,,
19900319,256,Meatpacker Settles with OSHA,,
19900326,264,"For Eastern Europe, Free Trade, Not Aid",,
19900402,268,Islanders Hoping to Keep LaFontaine Healthy,,
19900409,218,Scorned Thalidomide Raises New Hopes,,
19900416,231,One Family Is Relieved; 2 Must Wait,,
19900423,239,CHRONICLE,,
19900430,229,Costly Homes Foil Hopes Of Buyers,,
19900507,216,"Prodigy, 12, Fights Skeptics, Hoping to Be a Doctor at 17",,
19900514,240,HOPE IS THE THING WITH FEATHERS,,
19900521,235,New Times Ahead?,,
19900528,229,UNPOLLUTED BY PASSION,,
19900604,255,Chronicle,,
19900611,250,"In Managua, Fresh Hope",,
19900618,241,"  Soviet Family's Plight: Leave for Israel or Hold On and Hope?",,
19900625,244,The Border Boom; Hope And Heartbreak,,
19900702,221,U.S. Pins Hopes on Guatemala Army,,
19900709,239,Washington Talk;   White House Pins Hope On South Africa Leader,,
19900716,226,"No Hope, Doctor Ends Family's Lives",,
19900723,249,HOPE AND HEARTBREAK,,
19900730,254,"Market Place;

Talks by Chrysler Lift Some Hopes",,
19900806,223,"  ARAB TROOPS JOIN SAUDI FORCE; BUSH SAYS HE HOPES THE IRAQIS 'DO SOMETHING' ABOUT HUSSEIN",,
19900813,224,CONFRONTATION IN THE GULF: France;   Paris Stressing Independent Role,,
19900820,241,Soviet Circus Ends Bittersweet Tour,,
19900827,247,Confrontation in the Gulf;   Jesse Jackson Visits Jordan On Way to Meet Iraqi Chief,,
19900903,235,Crime and Mayor's Anger;   Dinkins Hopes Reasoned but Tough Stance Will Combat Fears About Rising Violence,,
19900910,261,CHRONICLE,,
19900917,238,Greenspan Cools Hope Of Rate Cut,,
19900924,264,"  Teachers Reject Performance-Pay Plan",,
19901001,289,"  McDonnell Still Hopes To Profit From C-17",,
19901008,255,"Hoping to Rebound, Tories End Parley",,
19901015,248,"Old Marxist Returns, With Hope for South Africa",,
19901022,246,Test Tube Hair Prompts Hope on Baldness,,
19901029,256,"James Goodwin, Investment Banker, Married to Babette Tang, a Physician",,
19901105,253,Widow Says Writer Didn't Care That King Copied,,
19901112,263,"Shadow of Terror, Hope for Peace",,
19901119,237,Progress in the MCA Talks,,
19901126,259,Those Big Bad Niners Have Giants Upset,,
19901203,276,Dow Soars by 30.70 on Gulf Peace Hopes,,
19901210,249,"For Many, Neediest Cases Fund Is a Chance to Hope Again; Educational Program Helps As the Homeless Face AIDS",,
19901217,226,"After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder.   ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",,
19910101,252,A New Bank Hopes to Grow In Brooklyn,,
19910108,290,Connecticut Bank Seizure Stirs Hope,,
19910115,293,What the Bombs Said,,
19910122,273,Investors Hoping to Profit From Cleanup in Gulf,,
19910129,234,From Misery and Jobs in Berlin to Hope and No Jobs,,
19910205,243,Recession Is Forcing Many To Lessen Hopes for College,,
19910212,274,A Time of New Hopes And New Teammates,,
19910219,276,WAR IN THE GULF: Moscow; Moscow Hopes Iraqis Can Find 'Guts' to Retreat,,
19910226,275,Town Hopes for Peace but Is Reassured It Won't Last,,
19910305,231,Stocks Higher in Tokyo,,
19910312,253,"In the Region: Long Island;
Turnout Lifts Hopes for Housing Market",,
19910319,275,Baseball Notebook; Jays Hope Team Unity Will Come Together in Form of a Title,,
19910326,229,Kevin Costner and 'Dances With Wolves' Win Top Oscar Prizes,,
19910402,245,"With $24 Billion, Allies Hope to Buy Peaceful Transition",,
19910409,254,Giants Hoping Stars Recuperate,,
19910416,282,Syria's Foreign Minister Sees Real Hope for Mideast Peace,,
19910423,252,Honda Option: Tokyo Parking,,
19910430,245,Padres' Hopes at Shea Disappear Prematurely on Foggy Night,,
19910507,233,"Jazz, Now Down by One, Hope to Get Even With Trail Blazers",,
19910514,240,"Voicing Hope, Baker Ends Mideast Trip",,
19910521,225,CHRONICLE,,
19910528,240,"Changes Are Gained With Delay on Budget, But Some Think They Fall Short of Hopes",,
19910604,237,"Miss Pantaleoni, Actress, Marries",,
19910611,234,U.S. Raises Objections To Antarctica Pact,,
19910618,250,"THE MEDIA BUSINESS: For 2 Ad Agencies, the Tides of Fortune Shift With Subaru's Account; Wieden's Hope: Victory Will Build Its Creative Name",,
19910625,264,"Market Place; On Dividends, Some Fresh Hope",,
19910702,251,Ray of Hope for Homeless Penetrates Meager Walls of Miami Shantytown,,
19910709,274,"FOCUS;
Beyond the Spirit: Church Builds a Shopping Center",,
19910716,267,Johnson to Skip 100,,
19910723,263,"As Leader Climbs Well, LeMond Loses Hope",,
19910730,247,"With Mets Feeling the Heat, Manager Hopes for the Best",,
19910806,240,Bush Welcomes Inquiry on 1980 Campaign,,
19910813,236,ISRAELIS AND U.N. HOPE FOR ACCORD ON HOSTAGES SOON,,
19910820,292,"Hoping to End Strike, Madagascar Names Cabinet",,
19910827,242,McDonald's in Queens Is Robbed,,
19910903,249,"Beijing's Shivering Spine; Ethnic Groups, Watching Soviets, Worry Their Leaders by Hoping for Independence",,
19910910,246,Japanese Find Signs of Hope For Solution of Island Dispute,,
19910917,269,Schlichter's Hopes,,
19910924,280,"Keith Robertson, 77; Wrote 5-Book Series For Schoolchildren",,
19911001,267,Corrections,,
19911008,257,Europe's Hopes for Political Pact Shaken by Dispute on Sovereignty,,
19911015,261,Hopes For Return Of Baseball,,
19911022,267,Ayer Confirms Hopes For California Merger,,
19911029,270,McEnroe's Doubles Hope Becomes Slim,,
19911105,304,Hope Seems to Rise on Giants' Horizon,,
19911112,263,"As Recession Tightens Its Grip, Hopes of Jobless Dwindle and Fears Mount: Manhattan; A Fashion Designer Is 'Overqualified'",,
19911119,256,Fighting Slows Under Yugoslav Truce; Hopes for a Peace Force,,
19911126,262,Utley Is Moved,,
19911203,281,"East Europeans Wait, and Hope",,
19911210,295,"In Bronx, Pupils Find Creativity And Hope",,
19911217,242,Hope Emerges as Key to Success in Life,,
19920101,244,"With Frustration, Yet Hope, Donors Give to Neediest Cases",,
19920108,266,"Against the Odds, 1992 Holds Hope",,
19920115,278,New Sanitation Chief Hopes To Push Recycling Business,,
19920122,251,Husker Enters the Draft,,
19920129,277,"Hoping Freedom Will Ring, U.S. Relaxes Cuba Embargo",,
19920205,293,Vanbiesbrouck Hopes To Stay With Rangers,,
19920212,264,McCann Forced Out of Office,,
19920219,266,Where Hope and Death Dwell Together,,
19920226,259,"India Flirts With Hope, Despite Disasters",,
19920304,265,"Nets Need a Push, but Poise and Hopes Go Plop",,
19920311,275,Caralyn Cohen Is Engaged to Wed,,
19920318,296,European Couriers Hope for an End to Price-Cutting: Life After Federal Express,,
19920325,264,Ford Extends Cash Rebates,,
19920401,290,Ulster Catholic Hopes Vote Advances Peace,,
19920408,246,A Home for an Ambulance Corps,,
19920415,208,Bid to Save Rare Crane Advancing,,
19920422,243,Can Arsenal Africa Hope to Find Democracy?; Botswana's Elephants,,
19920429,229,Lenses Reflect Back to the U.S.S.R.; 'Adam's Rib' Finds Hope Amid Pain,,
19920506,240,SALES/SOLD,,
19920513,285,Bizarre Baby Raises Hopes For an Endangered Primate,,
19920520,270,Flames Name King as Their Coach,,
19920527,246,"At Lourdes of Bronx, Where Cooling Hope Flows",,
19920603,277,"Riding AIDS Roller Coaster: Hope, Horror, Hope",,
19920610,259,"Underground in Sarajevo, the Ethnic Groups Share the Terror and the Hope",,
19920617,264,"At Acorn Computers, Hopes for Big Things From Little Chip",,
19920624,292,British Succession Offers a Ray of Hope,,
19920701,265,Bird Begins Therapy and Hopes for Best,,
19920708,272,Hope Is in the Mail,,
19920715,298,Grant Is Hoping the Bullets Will Say Goodbye,,
19920722,261,Market Place; New Lines Hold Hope For Chrysler,,
19920729,255,Hopes Return to Stockholm Bourse,,
19920805,261,Negotiators Hope to Finish Free Trade Pact Today,,
19920812,251,"Meredith Rush, Daniel Young",,
19920819,262,"Franco Hopes to Stay, But the Trade Rumors Begin to Warm Up",,
19920826,277,Hopes Become Plans for Palestinian Self-Rule,,
19920902,241,Chicago Journal; Cafe Plies Homeless With Hope,,
19920909,277,"A New Term, and Cautious Hope at Jefferson High; Brooklyn School Installs Tougher Security Measures Amid Memories of 3 Killings",,
19920916,279,Somalis Rediscover Hope in a Handful of Seeds,,
19920923,289,"NORTHEAST NOTEBOOK: Charlestown, R.I.; Narragansetts Plan Housing",,
19920930,263,"The World of a Drug Bazaar, Where Hope Has Burned Out",,
19921007,296,Montauk Leader Sees Hope for Official Tribal Recognition,,
19921014,277,Albany Democrats Hope Clinton's Coattails Will Help Them Take Back Senate,,
19921021,278,'93 Growth Outlook Cut As Mollemann Balkst Kohl's Plan for a Tax Rise: Unity's Costs Force Bonn to Lower Hopes For Economy,,
19921028,294,Democrat Seeks a Landslide Victory As Bush Hopes for Shift in Support : Heavy Voter Turnout Gives Edge to Clinton,,
19921104,303,"on Taxes and Trade : Outside U.S., Hopes for Growth Duel With Fears",,
19921111,275,Clinton Victory Raises Hopes for L.I. Turnaround,,
19921118,260,"Line-Item Veto: No Hope, or Help",,
19921125,249,A Consensus Built on Hope Has Quietly Come Together,,
19921202,306,Eskimos Learn They've Been Living Amid Secret Pits of Radioactive Soil,,
19921209,298,German Asylum: Too-Liberal Policy?,,
19921216,260,No Easy Out for Bosnia,,
19930101,254,Hope Chests Designed to Outlast the Marriage,,
19930108,282,"Karen Pinsky, Steven Hurwitz",,
19930115,326,"Susan H. Berger, Stuart J. Ellman",,
19930122,289,Neediest Cases Fund Offers Hope to the Homeless With H.I.V.,,
19930129,281,"China, as a Land of Sorrow That's Also Rich in Hope",,
19930205,283,"Bonn, Scouting for Cash, Hopes to Sell Autobahn",,
19930212,304,Struggling Town Pins Hopes on Theater Revival,,
19930219,263,Palestinians Are Expressing Hope On Both the Deportees and Talks,,
19930226,251,Palestinians Are Expressing Hope On Both the Deportees and Talks,,
19930305,278,Franco Hopes Patience Makes Perfect,,
19930312,262,Hayes Takes Cuts,,
19930319,290,A Wise Bet on Russia's Hopes,,
19930326,250,Fed Chief's Loan Hopes For Small Businesses,,
19930402,276,"Yanks Start With New Faces, New Hopes and Old Boss",,
19930409,280,"Behind U.N. Delay, Hope in Russia's Diplomacy",,
19930416,267,IN SHORT: FICTION,,
19930423,276,From Hope to Ashes: F.B.I. Negotiator Looks Back,,
19930430,273,LETTERS TO THE EDITOR,,
19930507,261,"IN THESE GIRLS, HOPE IS A MUSCLE",,
19930514,281,Father Hopes Son Straightens Out,,
19930521,278,"As Clinton's Problems Grow, So Do Hope and Unity of the Republican Party",,
19930528,236,"Koreas: Menace, Uncertainty and a Ray of Hope",,
19930604,266,Title German's First In Paris Since 1988 : Graf Dispels Fernandez's Upset Hopes,,
19930611,251,Emigres Are Holding Off on Their Hopes for Haiti,,
19930618,268,Slump Continues for Big Airlines,,
19930625,258,Dashed Hopes: When Tour Companies Go Under,,
19930702,248,At Home Abroad; Reason For Hope,,
19930709,268,A Fat Drug: Hopes and Reality,,
19930716,256,Nagle Hoping a Contract Is First '93 Completion,,
19930723,263,At Home Abroad; Fragments Of Hope,,
19930730,291,Archer Hoping To Make History,,
19930806,241,"At Peace Talks in Geneva, a Few Scraps of Hope",,
19930813,228,Bosnian Sees His Hope For West's Help Vanish,,
19930820,233,"Craft Nearing Mars Sends Back Only Silence, and Hope Dwindles",,
19930827,245,Rays of Hope for North Fork Women,,
19930903,264,Palestinians Have Reason to Take Heart,,
19930910,267,"Japan's G.N.P. Shrivels, Dashing Recovery Hope",,
19930917,275,THE WORLD,,
19930924,287,"Outside Post, Strikers Walk and Hope - Again",,
19931001,282,'Dear Compatriots': Yeltsin's Appeal to the People,,
19931008,270,Gold Prices Surge on Hopes Of Better Economic Growth,,
19931015,282,Rebound Hopes Rise on German Rate Cuts,,
19931022,275,St. Louis Strengthens Its Expansion Hopes,,
19931029,284,Whitman Pins Hopes On Women,,
19931105,258,China Lifts German Hopes for Contracts,,
19931112,297,"Fear, Hope and the Changing of the Guard",,
19931119,273,"THE FREE TRADE ACCORD: Auto Workers; Anger, Fear but Also Hope on the Assembly Line",,
19931126,256,DELTA WILL LAY OFF 36 PILOTS ON JAN. 1,,
19931203,290,"Hopes Fade for VW, GM Accord",,
19931210,278,THE MEDIA BUSINESS: Advertising; The new creative chief at Lintas New York reveals an extraordinary gift for hope.,,
19931217,231,"Dec. 12-18: Squaring a Circle; Britain and Ireland Set Forth Hopeful, if Rather Vague, Principles for Peace Process",,
19940101,256,Testing the High Hopes for TV Shopping,,
19940108,253,"Milk, Honey and Artillery",,
19940115,268,Sales Drop Dashes U.K. Hopes,,
19940122,259,Knicks Hope Offense Is on Right Trail Now,,
19940129,255,"U.S. Cyclist Turns Pro, in Europe, at 28 : Elderly Handlebar Hope",,
19940205,295,THE ENDLESS WINTER: Season's Harshest Snow Yet Paralyzes New York Area; Hope for Relief Is Buried Again in Region,,
19940212,284,Crash Ends Kennedy's Hopes to Capture Luge Medal,,
19940219,255,CLINTON NOW HOPES CALM IN SARAJEVO CAN BE BROADENED,,
19940226,242,Hopes Are High Once More For Expansion Candidates,,
19940305,256,"'Manhood Training' at the Mosque: Hope, Discipline, Defiance",,
19940312,272,Michael on Michael,,
19940319,261,"EXPLOSION IN EDISON: The Search; Fears Turn To Caution, Then Hope At the Sites",,
19940326,262,Port Hope Journal; Writer Turns Tables: It's U.S. That's Non Grata,,
19940402,267,Alienation Isn't What It Used to Be,,
19940409,267,Review/Theater; A Gathering Place For Hope and Despair,,
19940416,263,Oil Prices Surge on Hopes For Increased U.S. Demand,,
19940423,259,"Despite A Rebuff, Hope Springs Eternal",,
19940430,270,Knicks Hoping To 'Take Care Of Business',,
19940507,243,Writers of History Honored by Their Peers,,
19940514,257,"A Thief Dines Out, Hoping Later to Eat In",,
19940521,260,Philip Morris,,
19940528,298,"Hope for Palestinians and Israelis, but Also a Long Road Ahead",,
19940604,262,AMSCO STOCK JUMPS AMID HOPES THAT LOSSES WILL BE CUT,,
19940611,284,U.S. Blacks Gather to Chart a Path,,
19940618,230,Editors' Note,,
19940625,236,PRO BASKETBALL;Nets Are Hoping No. 1 Pick Will Stand Tall as a Rookie,,
19940702,240,Clinton Trip to Stress European Unity Hopes,,
19940709,269,"In Wild-Card Era, High Hopes for Many",,
19940716,260,WHEN HOPE DIED,,
19940723,236,A Film Hit and a Star Do Wonders for 'Gump',,
19940730,249,Hope Springs Here and Now: Eighteen Start in Hambletonian,,
19940806,238,Familiar Scene For Anderson,,
19940813,265,"The Compromise Plan: A Last Hope, or a Hoax?",,
19940820,255,Offering Youths Role Models and Hope,,
19940827,261,Correction,,
19940903,252,"In Lalas at His Worst,Hope for U.S. Soccer",,
19940910,284,Treasury Prices Climb; 'Beige Book' Stirs Hope,,
19940917,249,Rare View Of Dissident Feeds Hopes Of Burmese,,
19940924,283,Little Hope for 800 Lost in Sinking of Baltic Sea Ferry,,
19941001,270,Who Shot Matthew Hope?,,
19941008,263,Hope and Anxiety for Kin Of Those Missing in Iraq,,
19941015,254,Why So Many Religions?,,
19941022,263,Hofstra's Playoff Hopes Slipping After First Loss,,
19941029,288,Prasad Hopes to Avert Painful Stitch in Time,,
19941105,296,"THE MEDIA BUSINESS: Advertising; Small movie, small budget, big hopes. It's a situation that really calls for a full-court press.",,
19941112,243,Samaritan Van Halts Good Deeds,,
19941119,236,Sabatini Hopes to End Drought,,
19941126,227,"Hope H. Jones, Michael Thorne",,
19941203,242,Guess Who Has Playoff Hopes? It's Those Streaking Giants!,,
19941210,260,Personal Health; Prostate patients 'learn to hope by sharing.',,
19941217,245,"Rachelle H. Pleva, Jed M. Milstein",,
19950101,310,Three Teen-Agers Are Arrested In Shooting Death of Counselor,,
19950108,296,"Yeltsin's Crisis: Fear, and Hope, for Democracy",,
19950115,292,European Topics : Around Europe,,
19950122,315,Republicans Hope to Put President On Defensive,,
19950129,295,When Loss Yields To Magic and Hope,,
19950205,298,When Loss Yields To Magic and Hope,,
19950212,299,Farben Loses Battle In Court to Reclaim German Properties,,
19950219,290,"The Hero Returns, Hoping to Conquer",,
19950226,312,Sinking Hope in a Balkan Bog,,
19950305,304,Democrats Plan to Have 2 State Chairmen,,
19950312,289,Local Bouts Are Back,,
19950319,299,Rangers Hope to Avoid Dropping to .500 Level,,
19950326,323,"Laura H. Curtiss, Warren S. Sutnick",,
19950402,338,"Living on Tinderbox's Edge, Families Hope to Be Spared",,
19950409,322,INSIDE,,
19950416,324,Jets Hope They'll See A Sacker In Draft,,
19950423,318,Where Hope's Eternal and Jackpots Are Few,,
19950430,295,New Hope for Return of Daily Jewish Newspaper,,
19950507,303,Japan Gets the Avalon,,
19950514,327,"An Economic Ghost: Stagflation; G.O.P. Revives a 70's Bugaboo, Hoping to Spread Any Blame",,
19950521,318,South Africa's 90-Kilometer Race for Camaraderie and Hope,,
19950528,277,Irish Economic Growth Lifts Hopes,,
19950604,285,A Poke Check Puts a Big Dent in Flyer Hopes,,
19950611,321,Help With Parenting : LETTERS TO THE EDITOR,,
19950618,310,New Hope for Long Beach Restoration,,
19950625,317,New Hope for Long Beach Restoration,,
19950702,297,"CURRENTS;
Just Call Them 'Recycles'",,
19950709,290,Baseball Talks May Resume,,
19950716,278,"Hopes for Rate Cut Fade, and Bonds Drop",,
19950723,263,INTERNET PROFILES SELECTED TO AUDIT WEB USE,,
19950730,311,European Automakers Bet on New Market : Big Hopes for Minivans,,
19950806,288,Cuban Leadership Shows Little Hope Of Closer U.S. Ties,,
19950813,282,Hip-Hop and a Hope for Wider Recognition,,
19950820,313,Bonds Prices Climb on Hopes The Fed Will Cut Rates Again,,
19950827,277,"Cynicism Taints Hope, But at Least Hope's Here",,
19950903,288,"Sept. 3-9: Talk, Bomb, Talk; A Glimmer of Hope For a Way to End The Bosnian War",,
19950910,318,PRESIDENT VOICES OPTIMISM ON HOPES FOR WELFARE BILL,,
19950917,340,"Card Player, 16, Is Shot to Death",,
19950924,352,"But Size of Obstacles Will Make Unification A Long-Term Goal : Seoul Views North With More Hope, Less Fear",,
19951001,399,No Headline,,
19951008,378,They Are a Camera,,
19951015,381,"ENCOUNTERS;For 'Hidden Child' of the Holocaust, a Sense of Hope",,
19951022,372,Dole Hopes Success Goes A Long Way,,
19951029,355,COLLEGE FOOTBALL;Loss Chills Orangemen's Hopes of Playing in Major Bowl,,
19951105,328,CRITIC'S NOTEBOOK;Elective Surgery For Those CBS M.D.'s,,
19951112,302,HIGH SCHOOLS;St. Anthony's Holds On To Hopes for a 3d Title,,
19951119,281,INTERNATIONAL BRIEFS;Opel in Talks For Plant in Poland,,
19951126,318,BALKAN ACCORD: IN BELGRADE;The Serb's Hopes Rise As the Sanctions Fall,,
19951203,350,U.S. Pesticide Kills Foreign Fruit Pickers' Hopes,,
19951210,326,"Merchants Keep Hoping, Despite Slow Start",,
19951217,293,Syrian Leader Tells of Hope For Speedy Moves to Peace,,
19960101,261,Poland Seeks Compromise on Phones,,
19960108,247,"Unlucky Art Show Is Off, On, Off And, It Hopes, On",,
19960115,244,HEAR THIS,,
19960122,261,Study Shows Danger to Skin And Gives Hope of a Savior,,
19960129,252,"Dow Closes Above 5,300 on Rate-Cut Hopes",,
19960205,253,Apple Computer Over Time,,
19960212,256,POLITICS: ALEXANDER'S IDEAS;Alexander Builds His Hopes On Some Radical Departures,,
19960219,299,Probes Will Carry New Hope For Detecting Life on Mars,,
19960226,274,This Recently Backwards Region Has Jumped to the Fore,,
19960304,288,Abroad at Home;The Fraying of Hope,,
19960311,272,CRITIC'S CHOICE/Jazz CD's;Statements Of Promise And Hope,,
19960318,265,Japan Stocks Rise,,
19960325,261,A Small Town Now Hopes The Stigma Doesn't Stick,,
19960401,229,Steady Expansion Confirms an End to Last Year's Doldrums : Job Growth In the U.S. Kills Hopes For Rate Cut,,
19960408,258,The Old Men Who Keep Hoping for One More Home Game,,
19960415,281,NBC Hopes to Woo Affiliates With Old-Fangled Technology,,
19960422,253,"The View From: Bridgeport;Downtown Bridgeport, Minus Casino, Builds Hopes on the Arts",,
19960429,260,A Life's Work Disrupted in Liberia;Newark Native Hopes to Return to Her Study of Chimps,,
19960506,233,NEW JERSEY DAILY BRIEFING;Plea in Shooting of Minister,,
19960513,249,"Shamed School Looking for a Cheater, Hoping for a Statistical Glitch",,
19960520,247,COMPANY NEWS;TOTAL-TEL REJECTS A TAKEOVER OFFER AS INSUFFICIENT,,
