startDate,count,quote1,quote2,quote3
19840930,2598,"Action Was Nonstop One of the most unusual sequences of touchdowns this season highlighted the action yesterday between Hawthorne and Lodi in Lodi. Hawthorne, a 35-14 winner, was holding a 14-0 lead in the second quarter",,
19841007,2807,SPORTS PEOPLE ; ;  McNamara Favored,,
19841014,3085,SARGENT-WELCH SCIENTIFIC COMPANY reports earnings for Qtr to Sept 30,,
19841021,3043,Stanford Acquires Steinbeck Material,,
19841028,3067,The Latest Saturday Review,,
19841104,2940,AGENT TELLS OF CONFRONTING MATTHEWS,,
19841111,2787,HYPONEX CORP reports earnings for Qtr to Sept 30,,
19841118,2655,3 CITY G.O.P. AIDES OPPOSE ENDORSING KOCH,,
19841125,2502,"LABOR PARTY WINS IN AUSTRALIA, BUT MARGIN IS CUT",,
19841202,2550,'Baby Doe' Rules Proposed,,
19841209,2548,NEWS SUMMARY;,,
19841216,2422,"NERVE DISEASE DISABLES GIRL, 9, IN A FAMILY OF LITTLE MEANS",,
19850101,1927,A CHANCE FOR UNKNOWN ARTISTS,,
19850108,2152,"King Out 3 More Games Bernard King, the Knick captain and the league's leading scorer,",,
19850115,2338,Commuter Airline Starts Liquidation,,
19850122,2434,APPLIED MAGNETICS CORP reports earnings for Qtr to Dec 31,,
19850129,2468,Dr. Carol M. D'Aquino Married to an Internist,,
19850205,2370,WRIGHT CONFIDENT ON SPEAKER POST,,
19850212,2409,TUNIS TO DOOM SOME RAPISTS,,
19850219,2143,"  Feuding Time Running sub four-minute miles has become so routine, that",,
19850226,2190,U.S. TRADE DEFICIT JUMPS 28%,,
19850305,2246,"PROSPECTS;

Gambling Boom, or Bust",,
19850312,2305,"WESTCHESTER JOURNAL ;

PUBLIC-POLICY CENTER",,
19850319,2239,IN SHORT: FICTION,,
19850326,2106,GREEK PARTY BOYCOTTS PRESIDENT'S INSTALLATION,,
19850402,2242,OHIO MATTRESS reports earnings for Qtr to Feb 28,,
19850409,2200,CRITICS' CHOICES ;   Jazz,,
19850416,2668,U. S. WATER RULES CALLED NECESSARY,,
19850423,2619,GALILEO ELECTRO-OPTICS reports earnings for Qtr to March 31,,
19850430,2668,U.S. Petroleum Data,,
19850507,2400,Founder of NASA Unit In California Dies at 89,,
19850514,2667,Bank Change Approved,,
19850521,2210,K MART CORP reports earnings for Qtr to May 1,,
19850528,2102,"WHAT'S NEW IN SPECIAL INTEREST MAGAZINES;

RACING TO REACH THE OVER-50 MARKET",,
19850604,2166,TURK'S '80 TRAVELS FIGURE IN PAPAL-PLOT TRIAL,,
19850611,2178,"  20 DOWNHILL YEARS",,
19850618,2231,ROWE FURNITURE CORP reports earnings for Qtr to May 31,,
19850625,2152,RELIGIOUS GROUP'S PLANS IRK NEIGHBORS,,
19850702,1876,"  Pinning Blame In South Africa",,
19850709,2018,FIRST TENNESSEE NATIONAL CORP reports earnings for Qtr to June 30,,
19850716,2450,Blast at Home of P.L.O. Aide,,
19850723,2718,MAGNETICS INTERNATIONAL INC reports earnings for Qtr to June 30,,
19850730,2306,GENERAL REFRACTORIES CO reports earnings for Qtr to June 30,,
19850806,2218,Delta Jet Pilot Voiced Little Fear of a Crash,,
19850813,2599,A PARTY FOR SOCIAL SECURITY,,
19850820,2314,Nine Horses Die,,
19850827,2074,"  SUMMER SEATING",,
19850903,2103,Higher Bid Made For Broad Street,,
19850910,2214,ATOM-WASTE RULING APPLAUDED BY STATE,,
19850917,2302,"  Wild Alaska Cattle Shot After a Roundup Fails",,
19850924,2301,"  DEER TROUBLE",,
19851001,2206,"  Soviet Subway",,
19851008,2210,"  GOING DOWNTOWN WITH ED",,
19851015,2715,HON INDUSTRIES INC reports earnings for Qtr to Sept 30,,
19851022,2878,GILBERT ASSOCIATES INC reports earnings for Qtr to Sept 30,,
19851029,2742,Survivor of Titanic Backs Bill To Safeguard Historic Wreck,,
19851105,2437,BILINGUAL FAMILY AT HOME,,
19851112,2549,"  Behind-the-Scenes Strategists",,
19851119,2479,"In Chile, a Show of Hands",,
19851126,2108,REAGAN VACATION BEGINS AT RANCH,,
19851203,2274,"  A Mosaic of Memories In Strawberry Fields",,
19851210,2208,Faster Test Found For Sickle Cells,,
19851217,2248,Faster Test Found For Sickle Cells,,
