startDate,count,quote1,quote2,quote3
20011105,2707,The Raiders' Gannon Plays a Heady Game,,
20011112,2656,U.S. Troops Must Go In,,
20011119,2386,Writers and Artists First,,
20011126,2554,"Paid Notice: Deaths  BOEHM, LEONORE",,
20011203,2711,"Paid Notice: Deaths  WOLFELD, MAX",,
20011210,2635,INSIDE,,
20011217,2420,A Saudi Princess Is Charged in Florida,,
20020101,2299,An A.T.M. That Laps Up Checks Without an Envelope,,
20020108,2583,A Soundtrack to the Heyday of the 18-Wheeler,,
20020115,2426,MGM's Owner Is Again Seeking a Buyer,,
20020122,2549,National Briefing | Rockies: Colorado: Setback To Redistricting,,
20020129,2586,"Paid Notice: Deaths  HARRIS, STUART",,
20020205,2540,Credit Agencies Waited Months To Voice Doubt About Enron,,
20020212,2566,Executive Decisions,,
20020219,2506,Not Wanted: '02 Graduates Seeking Jobs,,
20020226,2574,Previous U.S. Deaths,,
20020305,2486,3 Die as Scaffolding Falls From Chicago Skyscraper,,
20020312,2366,Marooned Taliban Count Out Grim Hours in an Afghan Jail,,
20020319,2289,"Ovitz Film Unit Loses Partner, Putting Future In Some Doubt",,
20020326,2338,Arafat and the Beirut Summit,,
20020402,2547,Bush Says U.S. Is to Assume Stronger Role in Ending Violence,,
20020409,2636,"1952:United Nations Warning : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20020416,3587,Mount Vernon Acts to Bolster Washington's Presidential Image,,
20020423,3382,"Paid Notice: Deaths  POLIN, RAYMOND, PH.D.",,
20020430,2523,Metro Briefing | New York: Manhattan: More Water Restrictions Possible,,
20020507,2537,"In Nightmares and Anger, Children Pay Hidden Cost of 9/11",,
20020514,2579,"Welcome Back, Little TV Friend",,
20020521,2425,Compressed Data; Hewlett Using Inkjets To Cool Hotter Chips,,
20020528,2460,Technology Briefing | Software: Eclipsys Hires New Chief Executive,,
20020604,2618,PreViews / JUNE 8 MATCHES : Brazil vs. China,,
20020611,2638,Rumsfeld Sounds Optimistic Note as He Arrives in India for Talks,,
20020618,2529,Is Melrose a Melrose By Any Other Name?,,
20020625,2515,State Says Many Hospitals Violate Laws on Work Hours,,
20020702,2298,June 30-July 6: INTERNATIONAL; AVOIDING JUDGMENT,,
20020709,2411,Former Officer Found Guilty of Perjury in Louima Case,,
20020716,2436,Former Officer Found Guilty of Perjury in Louima Case,,
20020723,2376,"Paid Notice: Deaths  COPLON, AMY",,
20020730,2307,"Paid Notice: Deaths  KALAJIAN, BERGE",,
20020806,2302,BUSINESS TRAVEL: ON THE GROUND -- In Salt Lake City; Wide Streets and Conservative Culture,,
20020813,2289,"As Disney Loses Steam, Insider Loses Patience",,
20020820,2332,Weekend for Indian Artists to Get Their Business Done,,
20020827,2261,Everything Comes Up Aces for Oakland,,
20020903,2583,Residential Sales,,
20020910,2657,A Life Begins,,
20020917,2514,Commercial Property; Expanding Law Firms Soaking Up Office Space,,
20020924,2652,Smoked Salmon and Lox Swim in Different Worlds,,
20021001,2684,"Our Towns; New Jersey Voters, Wishing for Déjà Vu to Be All Over, Again",,
20021008,2622,"During Bye Weekend, the Jets Are Focusing on the Cures",,
20021015,2569,"Rapid weight loss, Garbled speech, Body moving in a 'restless dance'",,
20021022,2736,"Richard Helms, Ex-C.I.A. Chief, Dies at 89",,
20021029,2633,"In Nassau, Campaign Uses 9/11 In TV Ad",,
20021105,2660,"Paid Notice: Deaths  GOULDER, ALICE",,
20021112,2633,"Paid Notice: Deaths  GOULDER, ALICE",,
20021119,2591,Evidence he escaped bombing could cause problems for Bush : U.S. thinks bin Laden tape is real,,
20021126,2264,People,,
20021203,2597,The Nation; Diversity's Precarious Moorings,,
20021210,2703,Venomous and Sublime: The Viper Tells Its Tale,,
20021217,2392,Sweet on Faith,,
20030101,2260,"Dr. Eleanor J. Gibson, 92, a Pioneer in Perception Studies",,
20030108,2556,Metro Briefing | New York: Manhattan: Blood Supply At Low Level,,
20030115,2537,National Briefing | South: Arkansas: Quicker Psychiatric Evaluations,,
20030122,2647,A Closer Eye on the Worst Sex Offenders,,
20030129,2865,U.S. AND ITS ALLIES FIGHT REBEL FORCE ON AFGHAN PEAKS,,
20030205,2647,Full Transcript of NASA News Conference,,
20030212,2513,NEWS SUMMARY,,
20030219,2600,"Paid Notice: Deaths  DENDARIARENA, FRANCES",,
20030226,2578,ImClone Founder Pleads Guilty to Avoiding Sales Tax on Art,,
20030305,2686,Pataki Seeks Protections For Workers Called to Duty,,
20030312,2637,Coping with North Korea : A multilateral plan is urgently needed,,
20030319,2725,"Farmer Leaves Tractor, Ending a Standoff in Washington",,
20030326,2776,Shuttle Investigators Have Theory About Hole in Wing Edge,,
20030402,2741,Anti-Americanism in Greece Is Reinvigorated by War,,
20030409,2765,"Plan Would Use Content, Not Devices, to Fight Piracy",,
20030416,2528,From a Deep-Fryer in a Garage to an Indian Food Empire,,
20030423,2524,The Red Cross Faces Its Own Crisis,,
20030430,2532,Books in Brief: Fiction & Poetry,,
20030507,2593,NEW TRAIN ALMOST READY TO ROLL,,
20030514,2502,Billups Is True to His Word In Pistons' Elimination Game,,
20030521,2433,Allergen Tracks Point to the Dog,,
20030528,2560,Middle School Malaise,,
20030604,2514,FRENCH OPEN TENNIS : Mussels and fries:all-Belgian final,,
20030611,2548,S.E.C. IS INVESTIGATING FISCHER IMAGING ACCOUNTING,,
20030618,2601,Corrections,,
20030625,2567,House and Senate Face Big Job To Settle Medicare Differences,,
20030702,2312,"Page Two: June 29-July 5; IN THE MIDDLE EAST, A SHAKY TRUCE",,
20030709,2364,Technology Briefing | Software: Intuit Acquires Income Dynamics,,
20030716,2378,U.S. Is Creating An Iraqi Militia To Relieve G.I.'s,,
20030723,2385,Sport Basks in Exciting Climate,,
20030730,2309,THE MARKETS: Market Place; Buyout Firms Pull Millions in Cash From Holdings,,
20030806,2248,Metro Briefing | Calendar: Anthrax Cleanup At Post Office,,
20030813,2350,ANDY LAND,,
20030820,2237,Metro Briefing | New York: Manhattan: 2 Men Die In Shootings,,
20030827,2289,TRANSACTIONS,,
20030903,2487,"Paid Notice: Deaths   OELBAUM, GILBERT",,
20030910,2395,"World Briefing | Asia: Afghanistan: 15 Taliban Killed, U.S. Says",,
20030917,2462,Weaver Lets White Sox Put Yankees' Celebration on Ice,,
20030924,2468,"Appeareth St. John, Quietly, Cautiously",,
20031001,2511,"Loud Tables, but Not a Restaurant",,
20031008,2532,"Saying U.S. approach to Syria isn't working, EU seeks cooperation",,
20031015,2510,Page Two: Oct. 12-18; Compassionate Conservatives on the High Court,,
20031022,2550,October Outings,,
20031029,2488,"Senate Defeats Climate Bill, but Proponents See Silver Lining",,
20031105,2495,"Paid Notice: Deaths   GUENETTE, ROBERT",,
20031112,2573,Ex-Economist at Goldman Pleads Guilty to Insider Trading,,
20031119,2486,"Paid Notice: Deaths   BASS, BEATRICE (NEE HAYNIG)",,
20031126,2323,Public League Title Game,,
20031203,2504,"Paid Notice: Memorials   BEIL, BARBARA",,
20031210,2619,Italy steps up hunt for source of bottled-water tampering,,
20031217,2409,A Divorced Mother's New Vocation as Nun,,
20040101,2270,Wanted: Young Delegates,,
20040108,2530,"Sleep Experts Debate Root of Insomnia: Body, Mind or a Little of Each",,
20040115,2577,"Museum Finds Lewis and Clark Artifact, Lost for Century",,
20040122,2580,"Paid Notice: Deaths   REGENT, LEE",,
20040129,2561,"Paid Notice: Deaths   KRYLE, LAWRENCE S., M.D.",,
20040205,2532,Infant Drugs For H.I.V. Put Mothers at Risk,,
20040212,2471,"Paid Notice: Deaths   LEDY, SUSAN",,
20040219,2537,"Paid Notice: Deaths   LEDY, SUSAN",,
20040226,2552,The Steroid Issue Is Knockingon the Door of the Players Union,,
20040304,2539,"Stacey Johnson, Andrew Rose",,
20040311,2508,"Paid Notice: Deaths   STOLER, JEAN",,
20040318,2534,Roslyn's Library Seeks Cash to Grow,,
20040325,2631,Defense Says Deal Is Near For Nurse In Killings,,
20040401,2462,"In Florida, Development And Still Some Wild Things",,
20040408,2378,Bloomberg's Full Day in Queens: Bank to Barbershop to Boccie,,
20040415,2421,Residential Sales,,
20040422,2447,"When the Nation Is at Risk, Did You Say Civil Rights?",,
20040429,2398,"Paid Notice: Deaths   OZER, HARRIET",,
20040506,2482,"About New York; A Path Of Glory, So Fleeting",,
20040513,2446,Some Analysts Salute Markets For Already Raising Rates,,
20040520,2494,Snippets From Ives and Complexities in an Adams Preview,,
20040527,2282,America's Abu Ghraibs,,
20040603,2539,"Paid Notice: Deaths   WOLINETZ, NAOMI",,
20040610,2496,"D-DAY / 60 years later : For past enemies, unity in horrors remembered in common",,
20040617,2428,World Briefing | Europe: Russia: TV Chief Shot In Dagestan,,
20040624,2438,"Things Go Better With Bingooo, Qoo And Many Megapixels",,
20040701,2326,"Karol Kennedy Kucher, U.S. Skating Champion, Dies at 72",,
20040708,2715,J.P. MORGAN CHASE UNIT TO BUY SAFETY-KLEEN,,
20040715,2612,MEDICINE'S DATA GAP: When Labels Mislead; Results of Drug Trials Can Mystify Doctors Through Omission,,
20040722,2409,"Correcting the Record on Sept. 11, in Great Detail",,
20040729,2343,Penalty Eased for Parking Agent Who Cited a Police Chief's Car,,
20040805,2243,"Carnegie Bound, With Brio",,
20040812,2355,BOLDFACE NAMES,,
20040819,2353,"An Estate, and a Family, Are Split",,
20040826,2584,"More Americans Are Living in Poverty, Census Bureau Says",,
20040902,2227,Charity Begins at Home? Perhaps Not at Hollinger,,
20040909,2441,Promotions Announced for Slain Detectives,,
20040916,2555,Building Programs Using Belichick's Blueprint,,
20040923,2505,People and Accounts of Note,,
20040930,2573,"Move Over, Forrest Gump, Here Comes Race of the Ages",,
20041007,3069,Gauging the Impact of a Bargain Dance Festival,,
20041014,2815,Foes of Death Penalty Making Gradual Gains in Africa,,
20041021,2756,Cards' Nos. 4-5-6 Go Down 1-2-3,,
20041028,2532,National Briefing | West: California: Deliberations Begin In Peterson Trial,,
20041104,2496,"Arts, Briefly",,
20041111,2458,A Shake-Up in World Rankings,,
20041118,2371,Call it what it is : LETTERS TO THE EDITOR,,
20041125,2288,"Privately, Assembly Democrats Debate Changes",,
20041202,2545,"Paid Notice: Memorials   DUBILIER, MIRIAM",,
20041209,2421,"For the Gamer Who Wants Some Extra Zip, a Mouse That Doesn't Crawl",,
20041216,2342,Millions of Plants Caught in Dragnet for Oak Killer,,
20050101,2397,"A Man About Town, in Glass and Steel",,
20050108,2679,TV Room's PC Wants to Be the Center of All Media,,
20050115,2825,Britain Tries to Tone Down Debate Over Prisoner Abuse,,
20050122,2742,Condos and Stores Planned for Plaza,,
20050129,2737,America in the world: LETTERS TO THE EDITOR,,
20050205,2606,Letters,,
20050212,2578,Accounts,,
20050219,2524,Mayor unrepentant after Nazi remarks,,
20050226,2514,2 Members of Hussein Tribunal Are Assassinated in Baghdad,,
20050305,2534,The Failings of Prison Health Care (5 Letters),,
20050312,2635,Pentagon Sees $108 Million in Overcharges by Halliburton,,
20050319,2584,"Fans Work for Hartford, but Rutgers Does the Job",,
20050326,2534,"The Tortugas, Last Stop U.S.A.",,
20050402,2737,Telefónica buying 51% of Czech telecom company,,
20050409,2634,"Loudly, With a Big Stick",,
20050416,2590,"Paid Notice: Deaths   MACKAY, IAN DAVIDSON",,
20050423,2679,Surprise Terror Plea Leaves Unresolved Issues,,
20050430,2654,EU warns Italy against blocking mergers,,
20050507,2586,No New Refineries in 29 Years? There Might Well Be a Reason,,
20050514,2726,WHAT'S ON TONIGHT,,
20050521,2549,Panel Backs Restriction on Intelligence Chief,,
20050528,2466,"Paid Notice: Deaths   CONROY, BARBARA",,
20050604,2624,Pettitte's Take,,
20050611,2632,JERSEY FOOTLIGHTS,,
20050618,2615,Thinning On Top? Lasers Hold Promise,,
20050625,2524,Panel tells Sweden to strengthen crisis mode,,
20050702,2372,Speculation on Contenders Begins Despite Entreaties,,
20050709,2524,"Questions of Who Told What to Whom, and When, May Be Crucial in Leak Case",,
20050716,2495,Punishing Pain,,
20050723,2530,"In Most Cases, Israel Thwarts Suicide Attacks Without a Shot",,
20050730,2515,"Margaret Williams, Geoffrey Zakarian",,
20050806,2489,Ice Dreams,,
20050813,2411,Guarding the Fight Against AIDS,,
20050820,2308,"Warned, but Worse Off",,
20050827,2478,The Cult of the Cycads,,
20050903,2435,"Paid Notice: Memorials   KEMPNER, NAN S.",,
20050910,2669,Swans' Way,,
20050917,2746,Inviting the Past to Your Doors,,
20050924,2699,A Teenager's Phantasmagoric Journey to Her Own Identity,,
20051001,2630,A Measure of Happiness,,
20051008,2565,"Paid Notice: Deaths  SCHNEIDER, FRANKLYN ''VIC,''",,
20051015,2535,"Nets' Starters Struggle, but Hang On",,
20051022,2565,"People: John Lennon, Kate Moss, Tonya Harding",,
20051029,2591,Congress Mounts Drive for Big Budget Cuts,,
20051105,2704,Manning's Air Show Stuns Patriots,,
20051112,2608,Letter from America: What France can learn from 1960s New York,,
20051119,2374,The French riots: A higher calling for the courts,,
20051126,2450,"If It's After Midnight, Then It's Time to Market to Young Men",,
20051203,2638,Thanks Giving,,
20051210,2642,Barrick Extends Date on Placer Dome Bid,,
20051217,2464,"Cheney, in Surprise Visit, Hails Iraq Efforts",,
20060101,3006,High School Teacher Is Beheaded in Afghanistan,,
20060108,3463,Briefly: Mine survivor expected to be eased out of coma,,
20060115,3175,Helping Usha,,
20060122,3265,Even Magic George Is Getting Out,,
20060129,3186,N.A.A.C.P. Challenges Education Lawsuit in Connecticut,,
20060205,3316,Less Than Super Mario,,
20060212,3245,Recipe: Bean Burgers,,
20060219,3337,"Paid Notice: Deaths   KELLY, MATTHEW J.",,
20060226,3533,"Paid Notice: Deaths   MARTIN, MYRNA",,
20060305,3618,Phone Giants Line Up All-Star Antitrust Team,,
20060312,3681,A Wrongful Birth?,,
20060319,3539,Scent of a Person,,
20060326,3649,Live Action Simpsons,,
20060402,3738,"Paid Notice: Memorials   FRIEDMAN, CLARA",,
20060409,3616,"In Sicily, an Arrest Could End 'Pax Mafiosa'",,
20060416,3694,Little Comfort for Corzine In School Budget Rejections,,
20060423,3745,Metro Briefing,,
20060430,4584,"From Senator Clinton, a lesson in tactical bipartisanship",,
20060507,4978,What Will Warren Buffet Do?,,
20060514,4950,Putin's Baby Love,,
20060521,4882,Bloomberg Says Plan to Deport Millions Is 'Ridiculous',,
20060528,5026,"Ruben F. Mettler, 82, Leader in Developing U.S. Missiles, Is Dead",,
20060604,5224,"Towns, Learning to Share",,
20060611,5238,Russian Troops Kill Leader of Chechen Separatists,,
20060618,5222,Mitchell Seeks to Put Teeth Into Inquiry,,
20060625,5077,Rethinking the Balcony,,
20060702,4662,"On a Gilded-Age Block, Neighbors Decry the Wrecking Ball",,
20060709,4927,Met Museum Is to Raise Its Admission Fee to $20,,
20060716,4802,Tyco Buys Confluent Surgical,,
20060723,4736,"For Dedicated Gamers, a PC With an Unearthly Look",,
20060730,4770,Brooklyn: Girl Injured in Car Crash,,
20060806,4687,Bitter pill for rich in Zimbabwe - Business - International Herald Tribune,,
20060813,4707,Restoring Life to a Land of the Dead,,
20060820,4870,Ramsey Faces Old Team From a New Perspective,,
20060827,4900,"Paid Notice: Deaths   TABLER, PHYLLIS BAKER",,
20060903,5027,"Within Its Walls, Club Med Opens a First-Class Preserve",,
20060910,5446,A Man for This Season,,
20060917,5329,Russia Makes a Gamble Against U.S. in Davis Cup,,
20060924,5084,Off the Menu,,
20061001,5475,"Frederic Wakeman, 68, Scholar Who Enlivened Chinese History, Is Dead",,
20061008,5612,"Danièle Huillet, 70, Creator of Challenging Films, Dies",,
20061015,5388,Bloomberg’s Car Is Stolen in New Jersey,,
20061022,5449,"Paid Notice: Deaths   WYSONG, ARLENE",,
20061029,5693,Blog Blast: Leftovers Again,,
20061105,5560,"Paid Notice: Deaths   FLEMING, MARY ELIZABETH (BETTY)",,
20061112,4958,Readers Respond to ‘How to Fight Poverty: 8 Programs That Work’,,
20061119,4186,Dining Finds in Buenos Aires,,
20061126,4739,The Collector,,
20061203,5010,A Year-Round Craving for the Latkes of Yore,,
20061210,5038,Tools for a War Zone: The Bible and a Teddy Bear,,
20061217,4783,Checking Out the Noise Level,,
20070101,2544,China: Google Invests in Internet Firm,,
20070108,2734,An irreverent operetta becomes an unlikely success -  - International Herald Tribune,,
20070115,2663,Squeeze on Banco Delta Asia hit North Korea where it hurt - Asia - Pacific - International Herald Tribune,,
20070122,2874,"To Critics, It’s Just Pork; Others See Democracy",,
20070129,2796,Flushes and Flashes at Ramsay,,
20070205,2831,Blurbs are His Métier,,
20070212,2595,What’s in a Name? Controversy,,
20070219,2687,"Ronald Hilton, 95, Scholar of Latin America, Dies",,
20070226,2823,Problem for China: Where to park funds,,
20070305,2926,Problem for China: Where to park funds,,
20070312,2963,What’s on Wednesday Night,,
20070319,2851,Texas Eyeing Goestenkors?,,
20070326,2902,In Fine Print,,
20070402,2624,McDonald's and KFC seeking to resolve Chinese minimum wage issue,,
20070409,2765,HowStuffWorks Raises $75 Million,,
20070416,2814,Voyage to the Bottom of the League,,
20070423,2822,America's shame,,
20070430,2731,"Old Kansas, Still Growing Tall",,
20070507,2695,Less risk seen in purchasing clothes online,,
20070514,2786,Family Thanksgiving Trip in the Caribbean,,
20070521,2566,Israelis Don’t Want Gaza to Be Their Next Lebanon,,
20070528,2793,What’s on Tonight,,
20070604,2711,"Why, Bitsy, Whatever Are You Reading?",,
20070611,2790,Violence escalates in Gaza between Hamas and Fatah,,
20070618,2819,Delights That Linger From Summers Past,,
20070625,2928,Carlyle Group in Talks to Acquire Virgin Media,,
20070702,2739,"Stolen 2 years ago, lion returns to Gaza Zoo",,
20070709,2811,Abbas uses Hamas legislative boycott to keep emergency cabinet,,
20070716,2915,The Week in New Jersey,,
20070723,2846,Morning Buzz: A.S.P.C.A. Under Strain; Con Edison Fallout; Financial Aid Schemes; and More,,
20070730,2776,Tanglewood Festival: I Hear a Symphony (at Last),,
20070806,2719,The Group Shows,,
20070813,2692,Meanwhile: Who are you?,,
20070820,2725,"McCain takes on talk of his age, focusing on experience",,
20070827,2759,Footnotes,,
20070903,2886,"Djokovic Wins to Reach Another Semifinal, but He Has to Work for It",,
20070910,2936,Russian press review: Sept. 12,,
20070917,3477,"Taking Back the Streets (39th and 40th, to Be Exact)",,
20070924,3490,The real value of college,,
20071001,3225,The check is in the mail: Britons fear postal strike will slow business,,
20071008,3068,"Medtronic Predicts Drop in Sales ",,
20071015,3155,"Medtronic Predicts Drop in Sales ",,
20071022,3173,Chávez’s Plan for Development Bank Moves Ahead,,
20071029,3268,How Far East? Not Too Far,,
20071105,3524,Bush mortgage plan leaves some cold,,
20071112,3371,Liquid Gold in Morocco,,
20071119,2672,Jaunty Is as Jaunty Does,,
20071126,3126,UN releases a new dire global warming report,,
20071203,2981,Front-runners lose ground in U.S. race,,
20071210,2845,Leadership Battle Grips South Africa’s Dominant Party,,
20071217,2465,The Microclusters of Silicon Valley,,
20080101,3567,Why H.I.V. Cases Are Rising Among Young Gay Men,,
20080108,3332,Downsized: The Eerie Tale of a Man and His Monster,,
20080115,3098,Our Fetid City,,
20080122,3201,For The Moment | Kicking It With Hiroki Nakamura,,
20080129,3891,Confusion hamstrings Chinese authorities' storm response,,
20080205,3721,Fading Prospects for a White Knight for Yahoo,,
20080212,2856,Scientists Would Turn Greenhouse Gas Into Gasoline,,
20080219,3102,Google Shoots for the Moon,,
20080226,3251,Chinese put down roots in Bordeaux,,
20080304,3325,Bush vetoes bill to limit CIA interrogation methods,,
20080311,3476,Home & Garden Calendar,,
20080318,3318,"Hands Off Our Palms, Union Says",,
20080325,3354,Deutsche Bank May Miss 2008 Profit Goal,,
20080401,3431,"Leaving a Series of Bombs, and Precious Few Clues",,
20080408,3392,Tourism Saves a Laotian City but Saps Its Buddhist Spirit,,
20080415,3524,Australian Banks Tap Samurai Bond Market,,
20080422,3265,Costly lesson on how not to build a U.S. Navy ship,,
20080429,3284,"After Throwing Rider, Police Horse Returns Home Alone",,
20080506,3454,Uncertainties Mark Next Steps,,
20080513,3539,Blasts leave 56 dead in India,,
20080520,3305,"American Airlines, cutting back, plans $15 bag fee",,
20080527,3382,The Lawyers’ Crusade,,
20080603,3476,Art Basel Unlimited | The All-Day Schmooze,,
20080610,3427,"Still Unable to Play, Church Visits the Mets",,
20080617,3385,Miller Is Sorry for Comments About Mediate,,
20080624,3404,Betting For Recovery,,
20080701,3117,Bacon Is Again a Top Draw at Auction,,
20080708,3329,EMC replaces the chief and co-founder of VMware,,
20080715,3416,Senior Citi Banker Makes His Exit,,
20080722,3378,"Yahoo Investor May Withhold Votes for Management, Report Says",,
20080729,3391,"Obama’s Speech in Lansing, Michigan",,
20080805,3640,Keeping One Eye on the Peloton and One on the View,,
20080812,3698,Forget the coming-out party mantra: China already an Olympic power,,
20080819,3756,"In Musharraf's wake, factions left to vie for power",,
20080826,3527,"Transcript: McCain and Palin in Dayton, Ohio",,
20080902,3861,Alitalia Takes Rescue Plan to Possible Suitors,,
20080909,3862,Russians React to Putin's '08 Remark,,
20080916,3882,Billions in Storm Damage Claims May Strain Texas Insurance Pool,,
20080923,3898,Life school offers shy Britons a road map to 'happiness',,
20080930,4192,8 killed in California bus accident,,
20081007,4150,Sharpton Speaks on Term Limit Plan,,
20081014,4361,"Some Answers, More Questions in A.L.C.S.",,
20081021,4179,South Korea to provide about $4 billion in aid to construction sector,,
20081028,4401,Ailing Thai king fails to give speech,,
20081104,4238,Former President of Taiwan Is Detained in a Corruption Inquiry,,
20081111,3876,Obama Team Anything but Shy and Retiring,,
20081118,3878,"Pete Newell, Basketball Coach and Innovator, Dies at 93",,
20081125,3380,Got a Room? Inauguration Is a Windfall,,
20081202,3971,"A Figure of the Past, and an Artist’s Notion of ‘the Light, the Future’",,
20081209,3440,"No Grill, No Vent, No Problem",,
20081216,3138,Is Modern Society Sustainable?,,
20090101,3814,B.C.’s Jagodzinski May Lose Job Because of Jets Interview,,
20090108,3858,A Sense of Who We Are,,
20090115,3511,Battling for Bidding Wars,,
20090122,3514,"A Woman’s Realm of Abstract Art, Revisited",,
20090129,4194,Seasonal Eating (and Drinking),,
20090205,4072,Revenge of the Techs,,
20090212,3380,A Map of Post-Meltdown America,,
20090219,3664,Stars walk the red carpet at the Academy Awards,,
20090226,3839,Grass-Roots Uprising Against River Dam Challenges Tokyo,,
20090305,3859,Portents of future sought in North Korea election,,
20090312,3267,Ireland’s Tough Peace,,
20090319,3256,SXSW: Scenes From Waterloo Park,,
20090326,3243,‘I’ve Been Stockpiling’,,
20090402,3009,Fleet Street Scoop on Capitol Hill,,
20090409,2946,Lehman’s (Literally) Radioactive Assets,,
20090416,3020,Chambers’s Companion Gets Probation,,
20090423,3536,A Quiet Place to Make Music and Putter,,
20090430,4140,"In New York, First Lady Meets Diplomats and Elmo",,
20090507,4056,More Reports from Colleges on Their Admissions Yields,,
20090514,4201,Trains Delayed,,
20090521,3615,Advocate Investor Backs Icahn in Amylin Contest,,
20090528,4180,Q&A: Touring Civil War Sites,,
20090604,4107,Accounts Differ on Afghan Grenade Attack,,
20090611,4025,"Drive-Ins Are Back, but It’s a Secret",,
20090618,4172,Pricing for Windows 7 Announced,,
20090625,4018,Pricing for Windows 7 Announced,,
20090702,3533,Names of the Dead,,
20090709,3896,Garden State: The Paris Expedition,,
20090716,3839,"Goofy Fun, With Dapper Men",,
20090723,3640,"As Officers Face Heated Words, Their Tactics Vary",,
20090730,3666,She Asks About Love but Sure Isn’t Telling,,
20090806,3772,W.T.O. Rules Against China’s Limits on Imports,,
20090813,3815,Americans for Stable Quality Care,,
20090820,3710,Blackstone Is Said to Be Fund of Funds Champ,,
20090827,3927,When Preventive Care Costs More,,
20090903,3861,The Debit Card: Trap or Sound Choice?,,
20090910,4341,Letterman to Interview Obama on Monday,,
20090917,4164,House and Senate Take Aim at Acorn,,
20090924,4200,Details on Oregon Street Brawl,,
20091001,4423,Dog From 9/11 Search-and-Rescue Unit Dies,,
20091008,4214,‘Hitchhiker’s Guide’ Sequel Lands in Britain,,
20091015,4250,"Despite Timely Hits, Yanks’ Bats Are Still a Concern",,
20091022,4366,A Tittle-Tattle World,,
20091029,3910,Book review: The Art and Politics of Science,,
20091105,3276,The Night They Drove the Tea Partiers Down,,
20091112,2902,Leveraging the Obama Brand,,
20091119,2768,Word Made Flesh,,
20091126,2611,"With Tumult at the Top, Washington Times Faces Uncertainty",,
20091203,3449,"Wave of drug violence is creeping into Arizona from Mexico, officials say",,
20091210,2819,Jets Open Thread: A Defense Most Dominant,,
20091217,2629,When Mom Is Just Floors Away,,
20100101,2421,Do Consumers Really Want 3-D TVs?,,
20100108,2986,Housing Hangover in the Sun Belt,,
20100115,2863,New Technology Commissioner Wins Approval in Europe,,
20100122,2983,"After Celebration, Saints Face Reality and the Colts",,
20100129,2823,Somalia: Islamist Groups Join Forces With Al Qaeda,,
20100205,2864,European Debt Issues Top Agenda for Meeting,,
20100212,2891,Fairfax to Buy Zenith National for $1.3 Billion,,
20100219,2911,Player Unions Wary of H.G.H. Test,,
20100226,2949,Valentine Visits Mets; Fans Ask Him to Stay,,
20100305,2915,Book Review Podcast: Danielle Trussoni and Joseph O’Neill,,
20100312,2906,Chic in Review | Their Cups Runneth Over,,
20100319,2959,Turkey’s Governing Party Proposes Changes in the Constitution,,
20100326,2707,Father Did the Math; The Maid Solved Problems,,
20100402,2634,The Pain of Losing a Spouse Is Singular,,
20100409,2782,"First, They Get Rid of the Law Clinics",,
20100416,2855,"Popcast: Merle Haggard, Willie Nelson, The Morning Benders and More",,
20100423,2782,"Trend for High, Pre-emptive Bids in Energy Deals",,
20100430,2878,Succession Rights in Stabilized Rentals,,
20100507,2730,Afghans Protest Deadly U.S. Raid,,
20100514,2808,Texas School Board Set to Vote Textbook Revisions,,
20100521,2873,"Circus Thrills, Minus the Big Top",,
20100528,2641,New N.Y. Schools Face Extra Pain From Layoffs,,
20100604,2802,"In N.B.A., One Star Isn’t Enough for Rise",,
20100611,2741,Seeking Hope From a Support Group,,
20100618,2823,Big Names at Work at a London Gallery,,
20100625,2717,Scrubbing Our Cell Phones of Conflict Minerals,,
20100702,2402,Walking With the Herds in Kenya,,
20100709,2688,"For Heirs, Big Test Is Building on Excellence",,
20100716,2623,Rock of Ages,,
20100723,2573,5 Questions Every Fantasy Owner Must Answer Before Draft,,
20100730,2486,Slimming Effect of a Nice Track Suit,,
20100806,2460,"In Lehman Legal Bills, Hints of the Next U.S. Move",,
20100813,2491,Q&A: The Piedmont in Italy,,
20100820,2461,Will Forte to Leave ‘SNL’,,
20100827,2518,"State Pension Fund Faces Shortfall, Candidate Says",,
20100903,2458,Goldman Names Asset Management Chairman,,
20100910,2874,Reggie Bush’s Spin Move,,
20100917,2777,"News Quiz | September 23, 2010",,
20100924,2997,"From Paris, Studded Leather for Spring",,
20101001,2884,Novelis Seeks to Buy BP Stake in Venture,,
20101008,2740,The Whitney Trims Its East Side Holdings,,
20101015,2770,Questions Rising Over Fannie’s and Freddie’s Oversight of Foreclosures,,
20101022,2807,Bridgewater Wins Big on Bearish Bets,,
20101029,3018,Holy Warrior,,
20101105,2748,Where the Ambience Is Adjustable,,
20101112,2659,Murkowski Officially Ahead in Alaska,,
20101119,2220,Hitchcock Would’ve Had a Web Site,,
20101126,2299,Belt-Tightening Across Europe,,
20101203,2607,Banks That Failed Despite Fed’s Cash,,
20101210,2548,Introduced by Video and Hired in N.F.L.,,
20101217,2185,"In Britain, Many Glass Slippers to Fill",,
20110101,2156,The Second Time Around: New Apatow Comedy Will Revisit ‘Knocked Up’ Couple,,
20110108,2338,Atlantis Opens Nightclub for Teens,,
20110115,2253,Fishing Museum Is Symbol of Waste in Georgia,,
20110122,2400,The American Economy: Bigger Than Ever,,
