startDate,count,quote1,quote2,quote3
20160212,1929,Falling Asleep to Grenades: Mexicans Tell Pope How They Live,,
20160219,1895,Refugee Influx in Germany Sets Off a Brooding Cultural Debate,,
20160226,1941,Debate Over Privacy Finds Little Agreement,,
20160304,1747,Museums Embrace Digital Offerings as Visitor Numbers Surge,,
20160311,1715,"Say, Who Was That Mysterious Man Behind Hillary Clinton?",,
20160318,1742,"A Song of the Sea, in Gold and Gems",,
20160325,1651,"Peter Brown, Star in TV Westerns and Soap Opera, Dies at 80",,
20160401,1780,The Cheating Politicians of Iceland,,
20160408,1762,Taiwan Fears Fraud Suspects in Malaysia May Be Deported to China,,
20160415,1731,"Review: David Means’s ‘Hystopia,’ Not Your Average War Novel",,
20160422,1752,Economic Gravity in the Oil Industry: What Goes Up Comes Down,,
20160429,1777,"‘The Brazen Age,’ by David Reid",,
20160506,1736,"In England, the Premier League Is Turned Upside Down",,
20160513,1697,"‘The Politicians and the Egalitarians,’ by Sean Wilentz",,
20160520,1712,Paris Bridge of Love Locks Now One of Sculptures,,
20160527,1584,"‘The Mirror Thief,’ by Martin Seay",,
20160603,1691,There Are More White Voters Than People Think. That’s Good News for Trump.,,
20160610,1800,Ask Well: Can You Train Yourself to Need Less Sleep?,,
20160617,1769,What College Sports Recruiters Can Teach Your Child,,
20160624,1658,Extradition of ‘El Chapo’ to U.S. Is Halted in Mexico,,
20160701,1568,How Did Denard Robinson of the Jaguars End Up Fast Asleep in a Partly Submerged Car?,,
20160708,1698,"The Weekly Health Quiz: Cavities, Carbs and Coffee",,
20160715,1680,A Medal of Honor for a Daring Rescue in the Vietnam War,,
20160722,1609,"With Degree Debunked, Melania Trump Website Is Taken Down",,
20160729,1527,"Ill Boy, 7, Dies a Day After Being Made Honorary Marine",,
20160805,1512,Decoding Donald Trump’s ‘Sarcasm’,,
20160812,1464,Decoding Donald Trump’s ‘Sarcasm’,,
20160819,1456,Donald Trump Hires First and Deals With Background Questions Later,,
20160826,1488,A Slowdown Ahead for Big Boats?,,
20160902,1561,"Surf’s Up, and the Ocean Is Nowhere in Sight",,
20160909,1788,Should Parents Make Their Children Clean Their Room?,,
20160916,1709,"After 30 Years, Pete Hamill Returns to Brooklyn",,
20160923,1737,"In Martino, Atlanta United Hires a Pedigree With an Eye on the Future",,
20160930,1678,Ikram Goldman Steps Up to the Mic at Paris Fashion Week,,
20161007,1564,‘Clown Hysteria’ Spreads to Britain,,
20161014,1597,Fatal Police Shooting in Bronx Echoes One from 32 Years Ago,,
20161021,1541,"Vatican Clarifies the Rules for Cremation: Bury, Don’t Scatter",,
20161028,1646,Paperback Row,,
20161104,1658,Optimism From Hillary Clinton and Darkness From Donald Trump at Campaign’s End,,
20161111,1608,"Review: Megyn Kelly Tells Tales Out of Fox News in Her Memoir, ‘Settle for More’",,
20161118,1343,Remembering a Doyenne of the Williamsburg Shop Fronts,,
20161125,1460,"Review: ‘The Pigeon in the Taj Mahal,’ With a Bride-to-Be and a Trailer Park",,
20161202,1643,Terrorism Conviction of a Wiretapped American Is Upheld on Appeal,,
20161209,1441,The Upper East Side: When Location Isn’t Everything,,
20161216,1387,"6,000 Miles on a Shopping Bike",,
20170101,1094,How Obama’s Jobs Record Stacks Up,,
20170108,1328,Leader of Chiefs’ Special Teams Gives the Humble Punt Its Due,,
20170115,1373,"John Sampson, Once a State Senate Powerhouse, Sentenced to Prison",,
20170122,1317,Viceland’s ‘Rise’ Relives the Dakota Access Pipeline Protests,,
20170129,1398,"Roomy, Artful Women’s Clothes — From a Former Psychoanalyst",,
20170205,1302,"Like Father, Like Son, Like Granny? A Case for Underhand Free Throws",,
20170212,1507,Queens Man Admits Smuggling Endangered Turtles in Packages Marked ‘Snacks’,,
20170219,1302,"At Tehran Gala, Cakes, Fruit and Anti-Israeli Slogans",,
20170226,1362,Are U.S. Immigration Centers the Next Abu Ghraib?,,
20170305,1323,"Review: Seduced by Youth in ‘Suntan,’ and Refusing to Let Go",,
20170312,1407,Wells Fargo Leaders Reaped Lavish Pay Even as Account Scandal Unfolded,,
20170319,1356,YouTube Filtering Draws Ire of Gay and Transgender Creators,,
20170326,1310,What Trump and Obama Have in Common,,
20170402,1378,"Radley Metzger, Whose Artful Erotica Turned Explicit, Dies at 88",,
20170409,1216,"Julian Stanczak, Abstract Painter, Dies at 88",,
20170416,1202,How America Is Losing the Credibility War,,
20170423,1324,Partisan Divide Over Economic Outlook Worries Ben Bernanke,,
20170430,1335,"In South Korea, Election Looms as Ex-President Sits in Jail",,
20170507,1424,An Elizabeth Taylor Gem? Cue the Turmoil,,
20170514,1364,Comey’s Memos Were a Product of a Culture of Note-Keeping,,
20170521,1324,Coptic Christians: Islamic State’s ‘Favorite Prey’,,
20170528,1277,"Ugwechi Amadi, Joseph Silverman",,
20170604,1389,Movers: R.B.S. May Avoid Trial and a Spanish Banking Takeover,,
20170611,1376,"Ed Victor, a Stylish and Frenetic Book Agent, Dies at 77",,
20170618,1354,Brooks Koepka Wins U.S. Open for His First Major Title,,
20170625,1275,"No Frills, No Crowds, No Money: The Lonely Road to Tennis Glory",,
20170702,1156,"No Homers This Time, but a Pair of All-Stars Pace the Yankees Nonetheless",,
20170709,1270,Vatican Refuses to Go Gluten Free at Communion,,
20170716,1243,Wine Shop With Neighboring Bar Opens in Brooklyn,,
20170723,1267,"‘Twin Peaks’ Season 3, Episode 11: There’s No Backup for This",,
20170730,1214,Volkswagen Executive Pleads Guilty in Diesel Emissions Case,,
20170806,1195,Chocolate Factory Theater Finds a Permanent Home in Queens,,
20170813,1226,"Indian Girl, 10, Who Was Raped and Denied an Abortion Gives Birth",,
20170820,1224,Encouraging Signs of Freshness at the Mostly Mozart Festival,,
20170827,1195,U.S. Airstrikes Block Convoy Transferring ISIS Fighters,,
20170903,1328,"Yasin Akbari, Isaac Kalish",,
20170910,1364,"David Madden, Former Fox Executive, Is Taking Over Programming at AMC",,
20170917,1324,Paperback Row,,
20170924,1368,Heaps of Stuff We Like,,
20171001,1382,"As Seas Warm, Whales Face New Dangers",,
20171008,1341,‘Everything Was Incinerated’: Scenes From One Community Wrecked by the Santa Rosa Fire,,
20171015,1245,"Not on the Ballot, but Dominating the Virginia Governor’s Race: Trump",,
20171022,1336,"In Liberia, an Executive Mansion Fit for a President — and Ghosts, Too",,
20171029,1401,The Maccionis Plan to Close Osteria del Circo,,
20171105,1296,Hear 8 Pieces of Music That Smartened Up ‘Latin History for Morons’,,
20171112,1310,"House and Senate Are ‘Among the Worst’ for Harassment, Representative Says",,
20171119,1058,Trump Administration Ends Temporary Protection for Haitians,,
20171126,1340,"Everlane Opens Its First Store, and Other Holiday Treats",,
20171203,1334,Listen to ‘The Daily’: Anger and Resignation Over Jerusalem,,
20171210,1239,"Quotation of the Day: No Embassy Move Soon, Tillerson Says",,
20171217,1159,"Review: In ‘The Post,’ Democracy Survives the Darkness",,
20180101,1109,The Rams Bank on Playoff Football to Win Over Los Angeles,,
20180108,1245,"Jaguars Upset Steelers, Continuing an N.F.L. Season of Surprise",,
20180115,1251,Donald Trump Gets His Sanity Grades,,
20180122,1300,Naomi Alderman on the World That Yielded ‘The Power’,,
20180129,1309,This Is Not Tom Brady’s Epilogue,,
20180205,1369,Nanny Who Set Fatal Fire in China Is Sentenced to Death,,
20180212,1332,"In Chengdu, Finding Peace in Parks and Heat in Cuisine",,
20180219,1317,‘Black Panther’ Movie: What You Should Read After Watching the Boundary-Breaking Film,,
20180226,1342,"NoBudge, a One-Man Independent Film Factory",,
20180305,1325,A Fresh Coat for Condo City,,
20180312,1361,How I Finally Kicked My O.C.D.,,
20180319,1356,World Economic Leaders Warn of Trade War as Mnuchin Defends Policies,,
20180326,1269,Congress Considers Going Easy on Predatory Lenders,,
20180402,1270,"Treasury’s Tax Law Architect, Justin Muzinich, Is Tapped as Deputy Secretary",,
20180409,1309,California Today: Could the State Weather a Recession?,,
20180416,1286,"10 Treasures, Unearthed From the New York Philharmonic’s Archives ",,
20180423,1303,Women Describe Invasive Strip Searches on Visits to City Jails,,
20180430,1309,"Abigail Nurse, Michael Gaskins",,
20180507,1328,How Europe Got From May ’68 to Emmanuel Macron,,
20180514,1359,"California Today: In San Francisco’s Housing Lottery, It’s the Luck of the Draw",,
20180521,1265,Antibiotics in Meat Could Be Damaging Our Guts,,
20180528,1249,Review: Jim Parsons and Zachary Quinto Enter Sniping in ‘The Boys in the Band’,,
20180604,2165,"Howard Schultz at Starbucks: Coffee, Activism and Controversy",,
20180611,1387,Pope Accepts Resignation of Chilean Bishop Tied to Abuse Scandal,,
20180618,1394,Swift Frontier Justice for Migrants Brought to Federal Courts,,
20180625,1328,Amandla Stenberg Steps It Up in ‘The Hate U Give’ Trailer,,
20180702,1152,A Simple Way to Settle a Great Debate,,
20180709,1233,Easily,,
20180716,1186,Doctors and Health Workers Reflect on Rural America’s Limited Access to Care,,
20180723,1159,Baseball Hall of Fame to Celebrate a Catcher (and a Spy),,
20180730,1132,Inside the World of Racist Science Fiction,,
20180806,1140,How to Look for Proof of a Spoof,,
20180813,1135,"U.S. Criticism of ‘Suspected’ Nuclear Sites May Derail Talks, North Korean Media Warns",,
20180820,1209,Why You Should Take Time to Mourn During Career Transitions,,
20180827,9244,"If G.O.P. Loses Hold on Congress, Trump Warns, Democrats Will Enact Change ‘Quickly and Violently’",,
20180903,1322,"California Today: Amid Another Blaze, Firefighters Ask for More Funding",,
20180910,1411,‘60 Minutes’ Chief Ousted for a Threatening Text as Upheaval at CBS Continues,,
20180917,1396,14 Plays and Musicals to Go to in N.Y.C. This Weekend,,
20180924,1417,"When It Comes to Dinner, Less Is More ",,
20181001,1375,"In Spain’s ‘Stolen-Babies’ Scandal, Doctor Escapes Punishment",,
20181008,1372,JPMorgan’s Dimon Backs Out of Saudi Conference Amid Khashoggi Furor,,
20181015,1371,On Politics: Trump Gives Jim Mattis an Ominous Label,,
20181022,1374,"Trump, Populists and the Rise of Right-Wing Globalization ",,
20181029,1386,The Crossword Stumper,,
20181105,1431,What the Working Class Is Still Trying to Tell Us,,
20181112,1328,5 Comedy Shows to Catch in N.Y.C. This Weekend,,
20181119,1137,Destined to Marry the Cute Bartender,,
20181126,1320,What Lingers After Decades of Reporting on the Cambodian Genocide,,
20181203,1324,"George Bush, France, Steve Bannon: Your Wednesday Briefing",,
20181210,1250,"The Dangers of Doing Favors for Donald Trump ",,
20181217,1204,"She Wouldn’t Promise Not to Boycott Israel, So a Texas School District Stopped Paying Her",,
