startDate,count,quote1,quote2,quote3
20000624,54,True Love and a Crisis at Christmas (When Else)?,,
20000701,59,Political Fears Keep Brake On Thai Economic Revival,,
20000708,67,"Anticipate Financial Crises And Prepare, Greenspan Says",,
20000715,50,Africa's AIDS Crisis: Finding Common Ground,,
20000722,61,"Paid Notice: Deaths  BLUMENTHAL, LAWRENCE E.",,
20000729,53,BRAZIL DECISION ON BENEFITS POSTPONED,,
20000805,59,Power: Get It While It Lasts,,
20000812,51,Founder to Cut Holdings in Automotive Unit : Hyundai Announces Major Restructuring,,
20000819,51,New Minister Takes Aim At South Korean Banks,,
20000826,52,California Energy Crisis,,
20000902,65,A Danish Identity Crisis: Are We Europeans?,,
20000909,87,Sept. 3-9; Firestone's Tough Week,,
20000916,104,The 'Tequila Crisis': Take It With a Grain of Salt,,
20000923,107,The Nation: Crisis Management; There's No Shortage of Repositioning on Oil,,
20000930,82,Failed Deals Anger Seoul,,
20001007,112,LOSS OF CONFIDENCE IN PHILIPPINES,,
20001014,101,Cheney Presses Case for Shoring Up Military,,
20001021,64,Ex-Peru Spy Chief Says He'll Avoid Politics,,
20001028,78,Malaysia Eases Foreign Investment,,
20001104,91,President Could Be Picked Without Florida,,
20001111,84,Van Gundy Is Unfazed By a 'Crisis',,
20001118,83,"As Violence Flares in Kosovo, U.N. Aide Says 'Crisis' Persists",,
20001125,84,Israel's Crisis Within a War,,
20001202,98,"Rachel Daly, John Knox",,
20001209,84,"In Crisis, California to Force Big Utilities to Supply Power",,
20001216,78,"1900:American Empire : IN OUR PAGES:100, 75 AND 50 YEARS AGO",,
20010101,76,U.S. Economic Ills Spell Risk Abroad,,
20010108,96,Wall Street Sees Danger and Opportunity in California's Energy Crisis,,
20010115,121,Californians in the Dark as Power Crisis Deepens,,
20010122,117,Independent Plants a Factor In the Latest Energy Crisis,,
20010129,109,A Bit of Deregulation in California,,
20010205,110,CREDITORS JOIN FORCES IN ELECTRICITY CRISIS,,
20010212,104,Israeli Gunship Missiles Kill Palestinian Security Officer,,
20010219,87,Guinea in Crisis as Area's Refugees Pour In,,
20010226,90,Fuel Prices Rise and Business Slows in Turkish Crisis,,
20010305,70,Others' Tragedies Helped Santee Prepare for Its Own,,
20010312,98,Investors Feel a Side Effect Of California's Power Crisis,,
20010319,132,Rolling Blackout Hits Californians,,
20010326,95,"In a Crisis, Vegetables, Not Beef, For British",,
20010402,115,Powell Is in Driver's Seat On Plane Crisis Strategy,,
20010409,105,A Crisis of Fakes,,
20010416,81,Price Caps for California Power,,
20010423,100,A Trade Crisis Is the Real China-U.S. Risk,,
20010430,90,Saudi and Hyundai Are in Talks,,
20010507,68,"For Afghans' Sake, It's Time to Talk to the Taleban",,
20010514,110,"Brazil, Fearful of Blackouts, Orders 20% Cut in Electricity",,
20010521,83,Political Briefing; Democratic Mileage From Energy Crunch,,
20010528,71,"By Transferring His Powers, Wahid Could Stay and Save Face",,
20010604,75,World Briefing | Asia: Hong Kong: Chicken Crisis Eases,,
20010611,56,"Edwin Shapiro; Jewish Leader, 80",,
20010618,72,World Business Briefing | Americas: Brazil: Rate Raised,,
20010625,77,Energy Crisis Is Just One More Thing for Brazil,,
20010702,70,Where Have All the Windmills Gone?,,
20010709,78,IMF's No. 2 Assails Seoul's Private-Sector Bailouts,,
20010716,87,World Business Briefing | The Americas: Brazil: Interest Rate Increase,,
20010723,104,Impeaching Wahid : LETTERS TO THE EDITOR,,
20010730,84,Cattle Diseases Barely Affect Nike and Other Leather Buyers,,
20010806,79,A Scholarship and a Crisis,,
20010813,54,The Diabetes Crisis,,
20010820,65,New Challenges In Fighting AIDS,,
20010827,76,A Coffee Crisis' Devastating Domino Effect in Nicaragua,,
20010903,75,"The Nation; How, and How Not, to Fix the F.B.I.",,
20010910,172,Weekend of Heartache: Let Us Honor the Dead; Lifeline in a Crisis,,
20010917,234,Cheney Describes His Nerve-Center Role in First Hours of Crisis,,
20010924,223,A Crisis Response: Buying American,,
20011001,200,A Looming New York Fiscal Crisis,,
20011008,173,"Beyond Quiet Dining Rooms, A Quiet Crisis in the Kitchen",,
20011015,148,"In the War of Nerves, the Capitol Is a Front",,
20011022,147,Against Consensus,,
20011029,177,Standing Tall as a Cheerleader for Judaism,,
20011105,132,Reckonings; Another Useful Crisis,,
20011112,107,"New Crisis, But This Time In Backyards Of Rescuers",,
20011119,108,World Briefing | Americas: Argentina: Menem To Run,,
20011126,105,In Like a Lion but Out Like a Lamb,,
20011203,90,Americans Urge Japanese To Move Fast on Bad Loans,,
20011210,77,The Anthrax Crisis: Lessons Learned,,
20011217,107,INSIDE,,
