startDate,count,quote1,quote2,quote3
19850122,34,"  DANGEROUS GHOSTS FOR 49ERS",,
19850129,44,NEW CASSETTES: FROM MODERN DANCE TO DIANA ROSS,,
19850205,52,A DEFICIT DISASTER ISN'T IMMINENT,,
19850212,65,FAILURE OF PLAN FOR HOMELESS REFLECTS CITY HOUSING CRISIS,,
19850219,51,A SUDDEN REVIVAL IN LATIN DEBT FEARS,,
19850226,54,"  Bush Reproaches Ethiopians and Russians",,
19850305,44,LAWYERS DENY CRISIS IN MEDICAL MALPRACTICE INSURANCE,,
19850312,60,OHIO CRISIS HAS OTHERS WORRIED,,
19850319,78,FLORIO DECLINES TO RUN FOR GOVERNOR OF JERSEY,,
19850326,53,FLORIO DECLINES TO RUN FOR GOVERNOR OF JERSEY,,
19850402,52,"'CRISIS IN CENTRAL AMERICA,' ON PBS",,
19850409,57,"  ISRAEL FOR SALE?",,
19850416,51,BLUE SHIELD FINANCES ARE STUDIED,,
19850423,42,"UTILITIES LOOK TO THE 90'S;

THE IMPENDING 'ELECTRICITY CRISIS'",,
19850430,54,"  Breakfast Boycott at U.N.",,
19850507,54,"  Shekels",,
19850514,62,PARALLELS: 1783 AND 1985,,
19850521,47,"  THE STATE BUDGET SAYS IT ALL",,
19850528,51,BOOKS OF THE TIMES,,
19850604,52,"  COGENERATION CAN CUT ENERGY COSTS",,
19850611,59,"  Adviser in Iran Crisis Says He Backs Reagan",,
19850618,127,"  COMPLEX PARALLELS",,
19850625,118,Beame Was Real Hero of '75 Fiscal Crisis,,
19850702,91,FISCAL CRISIS STILL HAUNTS THE POLICE,,
19850709,56,Damn the Deficit! Full Spend Ahead!,,
19850716,53,New York Needs a Housing Coalition,,
19850723,59,"  Japan Reportedly Found Tracks of Soviet Subs",,
19850730,52,Talking Business/with Bookout of Shell Oil;   A Warning on Complacency,,
19850806,45,Coping With Islamic Fundamentalism,,
19850813,45,MARYLAND THRIFT UNIT MORATORIUM,,
19850820,72,"  Identity Crisis",,
19850827,68,"BUSINESS DIGEST: THURSDAY, AUGUST 29, 1985",,
19850903,61,CHASE TO BUY THRIFT UNIT,,
19850910,64,Water Lessons for New York,,
19850917,85,U.S. TO PROPOSE NEW EFFORT TO EASE DEBT CRISIS,,
19850924,87,NEW PRESIDENT TAKES OFFICE IN PANAMA,,
19851001,74,Knicks' Thornton Injured,,
19851008,81,FARMS' CRISIS ENDANGERING RURAL TOWNS,,
19851015,94,"Farm Deregulation, Not More Subsidies",,
19851022,68,No Latin Loan Change,,
19851029,55,"  Tin Trading Suspension By Exchange Extended",,
19851105,80,Tin Creditors Present Plan,,
19851112,57,"POLES, SHORT OF SASUSAGE, MAY TURN TO GOULASH COMMUNISM",,
19851119,62,"Art Auction Collects $663,350 for AIDS",,
19851126,54,"  What New York Needs",,
19851203,62,"  Third World's Debt Burden",,
19851210,53,Pan-Electric Industries,,
19851217,71,The Editorial Notebook;   Splitting the M.A.C. Difference,,
19860101,53,DISAPPOINTING MAYORAL THIRD TERMS,,
19860108,60,FARM BELT SUICIDES REFLECT GREATER HARDSHIP AND DEEPENING DESPONDENCY,,
19860115,59,SEVERAL REPORTED DEAD IN LESOTHO CLASH,,
19860122,68,EASTERN CHIEF ASSESSES CRISIS,,
19860129,53,"Topics; When the Blood Runs Cold Give Blood, Fight Fear",,
19860205,55,The Serenity Vote,,
19860212,81,The Deadly Games The Government Plays,,
19860219,93,COMMUNISTS STAND LARGELY ON SIDELINES IN PHILIPPINE CRISIS,,
19860226,70,MIDDLE WEST'S FARM CRISIS REACHES THE EAST,,
19860305,73,A Crisis in Strategic Materials Is Coming,,
19860312,66,PANEL TO URGE CAP IN LIABILITY SUITS,,
19860319,53,WHITE HOUSE LIABILITY PLAN,,
19860326,55,Advertising; The Insurance Industry Takes Its Case to TV,,
19860402,59,NADER ASSAILS BID TO LIMIT LIABILITY,,
19860409,74,PERES AND SHAMIR MEET ON ENDING CRISIS,,
19860416,63,STOCKS IN SURGE AS FEARS ABATE ON LIBYA CRISIS,,
19860423,54,THE UNITED NATIONS ATTEMPTS TO SQUARE ITS OWN ACCOUNTS,,
19860430,55,The Picture in Haiti,,
19860507,47,Auletta Wins Loeb Award,,
19860514,50,RURAL MEXICO SEES THE U.S. AS A MAGNET,,
19860521,55,"AN IDENTITY CRISIS, IN NAME ONLY",,
19860528,46,Exxon Closes Last Center For Free Road Maps,,
19860604,69,Half a Response on Insurance,,
19860611,67,U.S. VOICES FEAR CRACKDOWN WILL BLOCK PEACEFUL SOLUTION TO CRISIS,,
19860618,70,SANCTIONS ARE CALLED A SAFEGUARD,,
19860625,62,MEXICAN AIDE FLIES TO U.S. FOR TALKS,,
19860702,46,"NO MORE SOLIDARITIES, GORBACHEV PROMISES",,
19860709,46,PENTAGON STUDY FAULTS PLANNING ON GRENADA,,
19860716,59,"Talking Business with Gallagher of Fisher, Gallagher; Liability Curb On Insurance",,
19860723,68,Israeli Cabinet Selects New Justice Minister,,
19860730,55,Delusions About Mental Health,,
19860806,46,EXCERPTS FROM THE LONDON COMMUNIQUE,,
19860813,50,MALPRACTICE CRISIS,,
19860820,40,SCREEN: BRANDNER'S '50/50',,
19860827,51,SLUR AGAINST KING SPURS THAI CRISIS,,
19860903,46,DANGEROUS LENGTHENING OF LATIN RECESSION SEEN,,
19860910,68,BARUCH COLLEGE REVEALS A PLAN FOR EXPANSION,,
19860917,69,If Family Farms Are to Survive,,
19860924,62,Washington Watch; Banking Group's New Leader,,
19861001,52,Face Facts About Civil Rights,,
19861008,55,SAN SALVADOR QUAKE WRECKED 3 OUT OF 4 BIG HOSPITALS IN CITY,,
19861015,52,The Crack Crackdown's Jail Backlash,,
19861022,49,The Crack Crackdown's Jail Backlash,,
19861029,46,Managing the Empire of Misfortune,,
19861105,71,U.S. Aide Urges Seoul To Compromise on Crisis,,
19861112,62,PANEL IS TOLD OF 'QUIET CRISIS',,
19861119,55,Duarte Finds Democracy Threatened By Quake,,
19861126,137,SANDINISTAS TALK OF WATERGATE,,
19861203,154,Israel Ready to Cooperate,,
19861210,152,Japan Ship Line In Debt Crisis,,
19861217,141,WITHHELD DUES SAID TO CAUSE W.H.O. CRISIS,,
19870101,61,Don't Let Iran Come Between the U.S. and Israel,,
19870108,60,Don't Let Iran Come Between the U.S. and Israel,,
19870115,52,"Newsweek, McDonald's In Date at White House",,
19870122,63,"IN CHINA, FROM MARCHES TO A LEADERSHIP CRISIS",,
19870129,50,DEMOCRATS URGED TO AVOID CENTER,,
19870205,66,Home State Bank Trial,,
19870212,64,"BUSINESS FORUM: AMERICA'S PRODUCTIVITY 'CRISIS';
A MODEST DECLINE ISN'T ALL THAT BAD",,
19870219,63,GANDHI AND ZIA MEET IN INDIA,,
19870226,146,RANDOLPH REFLECTS ON FAMILY CRISIS,,
19870305,56,"BRAZIL, JAPAN DISCUSS DEBT",,
19870312,76,A SYSTEM OVERLOADED: THE FOSTER-CARE CRISIS,,
19870319,69,Greek Bishops Boycott Fete In Conflict With Government,,
19870326,78,PLUTO FACING INDENTITY CRISIS: IS IT A PLANET OR AN ASTEROID?,,
19870402,60,GOVERNING COALITION IN ITALY COLLAPSES,,
19870409,60,U.S. Should Be Neutral,,
19870416,77,U.S. Should Be Neutral,,
19870423,69,TV MINISTRY'S RESCUERS FACE WORLDLY AND SPIRITUAL CRISIS,,
19870430,81,DEBT CRISIS: FRESH APPROACHES,,
19870507,59,WHERE KOCH WOULD PUT NEW YORK'S NEW MONEY,,
19870514,75,FINANCIAL CRISIS DASHES HOPES IN WEST VIRGINIA,,
19870521,66,Suing Lawyers On Malpractice,,
19870528,68,HOW THE GAME'S PLAYED: GETTING ON THE HOT LINE,,
19870604,57,RIGHTIST SPLIT DEALS A BLOW TO CHIRAC,,
19870611,49,Stores Reopen in Panama as the Crisis Eases,,
19870618,74,Advocate Cites Housing Needs Of AIDS Victims,,
19870625,90,HAITI LEADER MEETS WITH ELECTORAL PANEL ON CRISIS,,
19870702,54,PROTEST MARCH AT HAITI PALACE,,
19870709,52,Bolivia to Protect Lands in Swap for Lower Debt,,
19870716,44,IRAN THREATENING TO CUT FRENCH TIES,,
19870723,42,Crisis for Bombay's Exchange,,
19870730,69,William S. Moorhead Is Dead; Held House Seat for 22 Years,,
19870806,58,It's the Right Time to Offer Real Relief,,
19870813,62,Lebanon Is Fearful of Shortages,,
19870820,46,INSIDE,,
19870827,56,Kennedy's Men Relive the Cuban Missile Crisis,,
19870903,57,Upturn Is Dramatic In New York Hiring For Municipal Jobs,,
19870910,60,Bricks From Trash,,
19870917,49,The Papal Visit; Pope Stresses Forgiveness As Homosexuals Protest,,
19870924,61,Military Leader in Fiji Initiates Another Coup,,
19871001,66,Bustling on Both Borders; A Man for One of Mexico's Crises,,
19871008,60,"For Germany's Greens, Success Breeds a Schism",,
19871015,69,Turkish Parliament Is Summoned To Resolve a Crisis Over Election,,
19871022,103,"HISTORY, MR. PRESIDENT",,
19871029,100,FROM THE LEFT: Anwar A. Shaikh; The Crisis Underneath,,
19871105,79,Thatcher Plea On U.S. Budget,,
19871112,73,Cash Troubles at GATT,,
19871119,79,Key Sections of Document: The Making of a Political Crisis,,
19871126,77,West Virginia Is Facing Crisis Over Finances,,
19871203,49,Crisis in Haiti Leaves the Neighboring Dominicans Worried,,
19871210,65,"Kenya Charges Uganda Raid, Deepening Crisis in Relations",,
19871217,61,Mexico's Rulers Reassessing Future,,
19880101,57,Comedy: A. Whitney Brown,,
19880108,62,STATE DEPT. GIVEN A BUDGET REPRIEVE,,
19880115,52,"COORDINATE, DON'T STRANGLE, MARKETS",,
19880122,37,A Great Hospital In Crisis,,
19880129,52,Business and the Law; Regulator's Fears On Bond Insurers,,
19880205,49,"Ups and Downs Aside, Iowa Has 'Middleness'",,
19880212,44,Ailing Mexico Economy Will Be a Focus of Talks,,
19880219,64,Regulators Study Plunge,,
19880226,65,"It's America's Debt Crisis, Too",,
19880304,70,"Panama Runs Into a Cash Crisis, Forcing Banks to Limit Dealings",,
19880311,55,Washington Talk: Briefing; 'Scrubbed' Drug Plan,,
19880318,47,"In Africa, Stoking Stoves to Save the Trees",,
19880325,71,SATURDAY NEWS QUIZ,,
19880401,52,Rome Journal; Arranging Political Marriages Not Made in Heaven,,
19880408,66,"Beijing Journal; From the Ivory Tower, a Chorus of Dissonance",,
19880415,76,Deposed Panamanian Favors Outside Force,,
19880422,61,The News From Jerusalem,,
19880429,49,"PAPERBACK BEST SELLERS: MAY 1, 1988",,
19880506,60,"Housing Crisis, Housing Emergency",,
19880513,56,Keeping OPEC Off Balance,,
19880520,59,Books of The Times; A Winged Terror and Childhood Crises,,
19880527,74,Ailing Brazil Is Divided On Economy,,
19880603,74,New York Foster-Care Rules Upheld,,
19880610,51,Water Crisis Takes Its Toll,,
19880617,64,A Different Drug Test,,
19880624,58,"For News Magazines, Growing Identity Crisis",,
19880701,47,Legislators Warn Of Budget Crisis,,
19880708,49,"PAPERBACK BEST SELLERS: July 10, 1988",,
19880715,49,"Polluted Sound Needs Action, Not Study",,
19880722,45,Strike in Disputed Soviet Enclave Reportedly Ended After 2 Months,,
19880729,51,"Review/Film; Identity Crisis: My Monkey, My Self",,
19880805,60,CRISIS IN YONKERS: APPLYING PRESSURE,,
19880812,53,Control Board Clears Some Yonkers Spending,,
19880819,51,Washington Talk: Briefing; Happy Birthday,,
19880826,59,Community Planning Urged To Prevent Teen-Age Suicide,,
19880902,68,"Facing Crisis, Connecticut Frees 200 Inmates",,
19880909,65,"A Sunday of Prayer, Hope and Anger",,
19880916,61,Report Says Debt Crisis Lacks a Quick Solution,,
19880923,80,Senate Votes Bill for Study Of F.S.L.I.C.,,
19880930,60,New Role for OPEC: Small Fish in a Big Pond,,
19881007,83,'Lion in Winter': Mid-Life Crisis,,
19881014,65,Review/Film; The Case Of an Identity Crisis,,
19881021,63,YUGOSLAVIA VOTES ECONOMIC CHANGES,,
19881028,53,Reviews/Theater; Perils of Dalejean in 'Good Black',,
19881104,56,"Rafael Tavares, 43, New York Psychiatrist",,
19881111,52,"Hungary to Offer Multi-Party System, in Principle",,
19881118,40,Reagan Signs Directive on a National Crisis,,
19881125,60,COALITION EMERGES AS YONKERS FORCE,,
19881202,64,Education; Lessons,,
19881209,82,Latin Debt Crisis a Legacy of Reagan Years,,
19881216,73,White House Tensions Rise On Aid for Savings Industry,,
19890101,72,"IN SHORT;
FICTION",,
19890108,77,BUSINESS DIGEST,,
19890115,75,HIGHER EDUCATION: THE REAL CRISIS,,
19890122,84,Savings Crisis Estimate Due,,
19890129,103,A Lesson Of Crisis,,
19890205,90,"IN SHORT;
NONFICTION",,
19890212,91,Attack on U.S. Site In Pakistan Growing Into Crisis for Bhutto,,
19890219,100,Many Found Cuban Missile Crisis Real Enough; What Castro Won,,
19890226,91,Don't Inflame the Housing Crisis,,
19890305,93,The Debt Crisis Sets Off a Latin Time Bomb,,
19890312,68,Prospects; Brady's Debt Plan Debuts,,
19890319,74,"Study Finds More New York Trash, Despite 'Crisis'",,
19890326,72,NONFICTION,,
19890402,83,Identity Crisis,,
19890409,81,RECIPE FOR MIDEAST CONFLICT: ADD WATER,,
19890416,77,Mayoral Candidates Assail Cuts in Health Aid,,
19890423,78,Connecticut Panels Fail To Settle Budget Crisis,,
19890430,61,The Beginnings of (Wo)man in Africa,,
19890507,74,Debt Relief For Farmers,,
19890514,91,Brokered Funds Cleared For Sick Savings Units,,
19890521,85,HONG KONG MARKET FALLS OVER UNREST,,
19890528,80,Alfonsin Under Pressure to Quit,,
19890604,86,Rohatyn Warns of City Crisis Worse Than in 70's,,
19890611,71,A Currency Crisis Shakes Nicaragua,,
19890618,69,Dangerous Dawdling on Debt,,
19890625,74,Communist Emerges as Key Player in Greek Crisis,,
19890702,69,Reform Medicare: The Rest Will Follow,,
19890709,67,2 Top Contenders Seen For Chief of the S.E.C.,,
19890716,65,Taking 'Baby Blues' Seriously,,
19890723,73,INSIDE,,
19890730,100,White House Reaffirms Anti-Terrorist Policy While Taking Steps to Work Around It,,
19890806,92,Beware Of Hama Rules,,
19890813,97,"From Income Lost to Real Estate Gained, The Savings and Loan Crisis Leaves Scars",,
19890820,63,Phone Workers Can't Shoulder Health Crisis Alone; Nationalize the System,,
19890827,67,BALTIC COMMUNISTS PRESS MIDDLE ROAD ON INDEPENDENCE,,
19890903,62,7 Employers Join to Provide Child Care at Home in a Crisis,,
19890910,62,The Passive President,,
19890917,75,Emergency Room Gridlock: On the Verge of Crisis,,
19890924,73,BRITISH EXAMINING SECURITY AT BASES,,
19891001,76,America Tackles The Pesticide Crisis,,
19891008,74,HONECKER ADMITS NEED FOR CHANGE,,
19891015,85,CAMPUS LIFE: University of Wisconsin; Student's Death Quickly Followed By Counseling,,
19891022,76,The Realities of 'Friday the 13th',,
19891029,80,Economic Scene; The Rift in Britain On Joining Europe,,
19891105,92,New Jersey Towns Face a Fall Compost Crisis,,
19891112,83,Greek Parties Make Final Effort for Coalition,,
19891119,88,Greek Parties Make Final Effort for Coalition,,
19891126,63,The Meaning of Berlin,,
19891203,82,Washington Talk; The Senate Endures A Pain Felt By House,,
19891210,59,East's Turn to West Puts Comecon in Peril,,
19891217,75,Study Finds Housing Crisis in Rural America,,
19900101,74,Shamir Dismisses Weizman From Israel's Government,,
19900108,63,Battered DeConcini Fights for His Reputation,,
19900115,51,Argentines Take to the Streets Against Inept Police,,
19900122,56,Upheaval in the East: Turkey;   Crackdown in Azerbaijan Leaves Turks Torn Between Politics and Kinship,,
19900129,53,Policy Shift On Bailouts Is Explored,,
19900205,68,"  Belgrade Steps Up Army's Presence in Kosovo",,
19900212,72,What's Blocking the Thrift Bailout?,,
19900219,66,Bush Vows to Combat Crisis of Medical Litigation,,
19900226,57,"  GORBACHEV FORCES BILL ON PRESIDENCY PAST LEGISLATURE",,
19900305,68,CHRONICLE,,
19900312,67,Bush Calls for Peace Talks in Mozambique,,
19900319,63,Mental Health Budget Cuts Seen as Breach of Trust,,
19900326,79,Will Albany Save Our Heritage?,,
19900402,71,Market Place;   Bailout Agency Stirs Small Crisis,,
19900409,71,Moscow's New Worry: Its Army,,
19900416,73,Evolution in Europe: Gorbachev's Game;   The Soviets Must Make Things Hard Or Risk More Calls for Independence,,
19900423,66,"  MOSCOW ENDORSES PARIS-BONN EFFORT IN LITHUANIA CRISIS",,
19900430,62,Beirut Captors Say They Will Free Second American;   Bush Hopeful but Cautious,,
19900507,54,Mexico Opens Bank Debate,,
19900514,68,Plan to Save U.S. Agencies,,
19900521,63,"  768 Graduate at New School",,
19900528,65,Review/Art;   Defining Nature by Its Battle Scars,,
19900604,67,Evolution in Europe;   Warsaw Pact Under Fire,,
19900611,71,"  WHAT WENT WRONG, WHAT TO DO",,
19900618,71,Relapses Into Risky Sex Found in AIDS Studies,,
19900625,62,"  SOVIETS OPEN LINE FOR LITHUANIA OIL TO HELP END CRISIS",,
19900702,64,INSIDE,,
19900709,68,"  51 Albanian Refugees Recall Repression and Hope of Asylum",,
19900716,65,Home Builders See Recession And Blame the Savings Crisis,,
19900723,61,"Deficit Raises as Much Alarm As Illegal Drugs, a Poll Finds",,
19900730,89,Quotation of the Day,,
19900806,166,"Arab Crisis, as Seen From Carolina",,
19900813,164,Gay Group Seeks More Data On Heat Treatment for AIDS,,
19900820,200,"  Bush Regains Record Rating in Crisis",,
19900827,200,GULF CRISIS CLOUDS ELECTION OUTLOOK IN U.S. CAMPAIGNS,,
19900903,214,Economic Scene;   Uncertain Fallout From Gulf Crisis,,
19900910,180,"  Congress and the Crisis: To Intervene or Not?",,
19900917,189,Bulgaria Crawls From Crisis to Crisis,,
19900924,179,Philadelphia's Financial Crisis Turns on Mayor,,
19901001,159,Europe Hesitates on Unity,,
19901008,164,"  Morocco, a U.S. Ally, Links Gulf Crisis and Israel",,
19901015,156,"  Jordanian Economy Devastated by Effects of the Gulf Crisis",,
19901022,138,U.N. Council Appears Close to Accord on a Tougher Stance Against Iraq,,
19901029,138,Yemenis Fear High Cost of Gulf Crisis,,
19901105,141,China Gains in Mideast Crisis But Loses Cold War Benefits,,
19901112,162,The Gulf Crisis: Its Effect on U.S.,,
19901119,119,Army to Extend Enlistments,,
19901126,138,Excerpts From President's News Conference on Crisis in Gulf,,
19901203,156,Persian Gulf Crisis Slows New York Mosque Project,,
19901210,141,Egypt's Money Dealers: Victims of Gulf Crisis,,
19901217,133,Bush Concerned Over Shevardnadze,,
19910101,141,Quotation of the Day,,
19910108,195,More on the Gulf Crisis,,
19910115,168,CONFRONTATION IN THE GULF: The Saudis; Boom Town in Desert: Expansion Amid the Crisis,,
19910122,126,Baltic Officials Meet With Baker And Congressional Panel on Crisis,,
19910129,131,Stepped Up Airport Security: Reports From Abroad and the U.S.,,
19910205,85,Mexico's Windfall Exceeds $3 Billion From Oil Price Rise,,
19910212,97,GULF WAR SETS OFF CRISIS FOR GERMANS,,
19910219,119,INSIDE,,
19910226,100,A Spotlight on New York's Bridge Mess,,
19910305,92,Caribbean Tourism,,
19910312,78,Turks Claim Benefits of Allied Victory,,
19910319,90,INSIDE,,
19910326,82,Italy's Government Resigns Again; Predictable Uncertainty Returns,,
19910402,81,INSIDE,,
19910409,79,Showdown for Dinkins: A 'Nip and Tuck' Fiscal Drive,,
19910416,84,"Kremlin Offers 'Anti-Crisis' Plan, to No Applause",,
19910423,69,It's Official: July Saw The Recession's Start,,
19910430,76,SALVADORANS FACE A 'CRISIS OF PEACE',,
19910507,95,Flawed U.S. Weather Satellite May Be Lofted to Avert Crisis,,
19910514,92,AIDS Walk on Sunday,,
19910521,103,A Correction: On Gorbachev Aid Plea for Billions,,
19910528,74,The Male Manifesto,,
19910604,56,20 Tons of Gold Sold by India,,
19910611,64,Bank Lobbying Is Studied,,
19910618,80,Topics of The Times; Cleaning Albany's Air,,
19910625,105,Toxic Pollution At Military Sites Is Posing a Crisis,,
19910702,83,Man Held in Scheme For Fake AIDS Fund,,
19910709,67,Airline Traffic Posts 12% Drop,,
19910716,65,Topics of The Times; No Excuse for Times Square Trash,,
19910723,72,"Washington at Work; Summit Meetings, Past and Present, Are Grist to an American Historian",,
19910730,65,Postings: An Irish Project; A Restoration For the Dover,,
19910806,71,Italy's Handling of Albanians Is Drawing Criticism,,
19910813,99,Declaration of Emergency,,
19910820,177,"WITH CRISIS EASED, STRAUSS IS LEAVING",,
19910827,94,Warsaw Government Survives Test,,
19910903,64,Our Towns,,
19910910,85,Soviets Drafting a Detailed Aid Plan,,
19910917,62,Did Reagan Team Meddle in Hostage Crisis?,,
19910924,80,U.N. Bars Weapon Sales to Yugoslavia,,
19911001,65,New York City In Negotiated Sale,,
19911008,63,Jordanians Urged to Back Talks,,
19911015,50,Bridge,,
19911022,62,For Haiti: The Essential First Step,,
19911029,55,Coming Back; The Business of Business,,
19911105,75,President of Troubled Bridgeport University Quits,,
19911112,57,Accord on Ending Haiti Crisis Reported,,
19911119,67,U.N. Leader Seeks A $1 Billion Fund For Peace Missions,,
19911126,76,U.N. Report Warns of Crisis in Eastern Europe,,
19911203,68,Latest Test of EC: Soviet Arms Security,,
19911210,84,Romanians Turn From Politics to Economics,,
19911217,50,22 Haitians Sent Back,,
19920101,65,Writers Learn to Confront AIDS Through Poetry,,
19920108,73,Accord Reported to End Haiti Crisis,,
19920115,69,Legal System Is Assailed on AIDS Crisis,,
19920122,52,"In Letter, Khrushchev Tells Of Mockery Over Cuba Crisis",,
19920129,52,EC to Propose A Strategic Reserve of Oil,,
19920205,52,EC to Propose A Strategic Reserve of Oil,,
19920212,68,Guard Held Hostage by Auburn Inmate Is Freed,,
19920219,68,Protest in DublinOver Rape Case,,
19920226,54,"Stuart Nash Scott, Is Dead at 85; Studied New York City's Finances",,
19920304,63,Will Picket Line Join Red and Blue Lines?,,
19920311,62,"Europeans Need the New Turkey, Starting Now",,
19920318,62,"Adm. George W. Anderson, 85; Was in Charge of Cuba Blockade",,
19920325,59,Mexico City Orders Polluters to Clean Up,,
19920401,76,Stock Fall In Japan Worsens,,
19920408,77,At Work; Testing Employees for Drugs,,
19920415,56,"Dow Closes At 3,306.13, A Record",,
19920422,59,METRO DIGEST,,
19920429,66,"U.S., Frustrated, Backs Off From the Crisis in Yugoslavia",,
19920506,71,U.S. to Halt Food Aid Program for Lebanon,,
19920513,76,Azerbaijan Communists Yield to Nationalists,,
19920520,86,"COMPANY NEWS: Less Is Less; Diapers That Are Softer (On Consciences, That Is)",,
19920527,68,But an Oil Ban Is Put Off Until Action by UN,,
19920603,75,Bankers Want Risks Shared: Lenders Wary on Russia,,
19920610,72,"Still Reeling From Gulf War, Jordanians Harden Attitudes",,
19920617,74,INSIDE,,
19920624,85,UN Sets 58-Hour Limit Before Considering 'Other Means' in Crisis: Nato Readies An Airlift For Relief Of Sarajevo,,
19920701,51,Private Labs To Conduct H.I.V. Tests,,
19920708,49,Rhode Island Banker Is Indicted in '91 Crisis,,
19920715,55,U.N. Votes to Send Special Envoy To Break Impasse in South Africa,,
19920722,74,Solving Europe's Refugee Crisis,,
19920729,68,"Amid a Global Refugee Crisis, Repatriation Opportunities",,
19920805,63,BARCELONA: Sports of The Times; The Cuban Medal Crisis Affects United States,,
19920812,78,Pro Bono,,
19920819,65,Being Whatever It Takes to Win Election,,
19920826,78,Budget Fight Goes On in California,,
19920902,64,Abolish the Disaster Agency,,
19920909,64,Fatal Beating Points Up a System in Crisis,,
19920916,119,Head Rolls To Calm A 'Tonight' Crisis,,
19920923,81,U.S. Uncommonly Inactive In World Economic Arena,,
19920930,61,"Has the Dollar, At Long Last, Hit Bottom?",,
19921007,77,"Paul A. Olshansky, Chiropractor and AIDS Educator, 39",,
19921014,74,One Minute to Doomsday,,
