startDate,count,quote1,quote2,quote3
19890115,296,Mayors Voice Hope for the Cities With Bush Assuming Presidency,,
19890122,318,"NORTHEAST NOTEBOOK: New Hope, Pa.;
New Edition for A Paper Mill",,
19890129,279,"NORTHEAST NOTEBOOK: New Hope, Pa.;
New Edition for A Paper Mill",,
19890205,296,Review/Television; Inevitable Romance In 'Ask Me Again',,
19890212,282,Mining Plans in Vietnam,,
19890219,303,Koch Hopes Jackson Will Stay Away,,
19890226,299,"Beirut Crossing Opens, Giving Rise to Hopes",,
19890305,320,Hope Brook Gold reports earnings for Year to Dec 31,,
19890312,296,Servicewomen's Reward,,
19890319,308,Reviews/Film Festival; When Despair Ruins Hope for a New Life,,
19890326,317,Rangers' Hopes Turn to Anxiety,,
19890402,329,"Indian School, Long a Citadel of Hope, Is Troubled",,
19890409,292,Rebuild Herod's Temple? A Few Israelis Hope,,
19890416,302,Texans' Hopes for Jet Deal Fade in Wright Inquiry,,
19890423,293,Efforts Are Under Way To Expand Hospice Care,,
19890430,332,"NATIONAL NOTEBOOK: Columbia, S.C.;
Seeds of Growth On the River",,
19890507,307,FICTION,,
19890514,331,Bush's Latin Gamble: Hoping Panamanian Armed Forces Will Oust Noriega,,
19890521,312,YOU HAVE REACHED A DISCONNECTED PERSON,,
19890528,307,Thatcher's Hopes for a Key Role As a Senior NATO Partner Fade,,
19890604,315,"In East, Orioles Gain Catbird Seat and Hope It's Permanent",,
19890611,294,Detroit Hopes Pistons Help To Improve the City's Image,,
19890618,275,Tantalizing Idea in a Triple Bill,,
19890625,283,Hope and Fear at a Refugee Sanctuary,,
19890702,258,U.S. Accounting Firms Merge In Hope of Growth Overseas,,
19890709,297,Hope Remains in Quebec Language Battle,,
19890716,273,Capitalizing on a New Crop of Customers,,
19890723,272,2 Young Stars Start Honing and Hoping,,
19890730,256,ARCO's Hopes High on Well,,
19890806,243,Plan for Hydroelectric Project At Old Mine Upsets Residents,,
19890813,282,"In Ulster After 20 Years, Hopes Are Nearly Gone",,
19890820,276,"On a Bread Line, Poles Carry Hope Like an Empty Sack",,
19890827,271,Hydroelectric Project Offers Benefits,,
19890903,296,"Beth H. Shuster, Reporter, Is Wed To TV Executive",,
19890910,312,POSTINGS: 713-Acre Complex; Homes in the Adirondacks,,
19890917,297,McDonald's Hopes Pizza Will Be the Next McHit,,
19890924,315,Hoping a Trip Helps Young Find Compass,,
19891001,315,Warrior Comeback,,
19891008,299,Ex-Giant Fan Hopes to Beat Them,,
19891015,308,An Energy Glut in the Ground Imperils Ecological Hopes,,
19891022,320,"Beijing Welcomes 'Old Friend' Nixon, Hoping for Thaw With U.S.",,
19891029,324,Lions Losing Hope,,
19891105,346,Cunniff Hoping to Instill Leadership,,
19891112,308,Jets Hope Walker Can Join Toon for Game With Colts,,
19891119,322,Assassinating Hope in Lebanon,,
19891126,363,"In North Tarrytown, Hope and Fear Greet Development Plan",,
19891203,364,"For Ukrainian Catholics, Hope Mixed With Caution",,
19891210,319,"A Christmas Appeal: The Neediest Cases, 1989",,
19891217,310,Mission of Hope for the Jewish Faithful in Poland,,
