startDate,count,quote1,quote2,quote3
19850226,54,CIVIL DEFENSE RELOCATION PLAN SAID TO BE DROPPED,,
19850305,44,"  A FIRST HOME: SHOCKS",,
19850312,60,BUSINESS PEOPLE ;   Ohio Fed President Takes on a Crisis,,
19850319,78,'SOFT LANDING' NEEDED FOR U.S.,,
19850326,54,STREAMLINING THE HIGH COURT,,
19850402,56,FED WOULD PHASE OUT PRIVATE INSURANCE FUNDS,,
19850409,59,CRISIS-RIDDEN PERU VOTES FOR PRESIDENT TODAY,,
19850416,51,THEORIES AND CONSPIRACY THEORIES,,
19850423,42,TWO HAWKS AND A DOVE: HOW THEY LOOK AT THE INDOCHINA WAR NOW,,
19850430,55,REAGAN'S POWER WIDE UNDER EMERGENCY LAW,,
19850507,56,"  Kuwait Appoints New Justice Minister",,
19850514,65,MARYLAND DEPOSIT RUN EASES,,
19850521,51,LAWYER OPENS PRIMARY RACE AGAINST MORGENTHAU,,
19850528,52,King Hussein's Gambit,,
19850604,52,"  Volcker's List Of Worries",,
19850611,59,"  PIVOTAL FIGURE IN THE BEIRUT CRISIS: NABIH BERRI",,
19850618,129,The War of Words With Speakes,,
19850625,119,THE INTRUSION OF TELEVISION IN THE HOSTAGE CRISIS,,
19850702,93,"  Not a Pseudo-Event",,
19850709,56,Teachers Should Bargain for Benefits,,
19850716,54,"  Final Results Released In Mexican Election",,
19850723,60,CBS COMPROMISES ON SUBPOENA FOR VIDEOTAPES OF HOSTAGE CRISIS,,
19850730,54,THE BUDGET IRRESOLUTION,,
19850806,46,ANSWERS TO QUIZ,,
19850813,46,IN SHORT: FICTION,,
19850820,72,CASTRO'S MODEST PROPOSAL,,
19850827,68,MEXICO BID FOR LOAN REVISIONS,,
19850903,62,A Quiet Crisis in the Work Place,,
19850910,65,Federal Farm Bank Loss Seen,,
19850917,86,Federal Farm Bank Loss Seen,,
19850924,89,MITTERRAND' WORST CRISIS,,
19851001,76,"  Weathering the Crisis",,
19851008,82,Peru Shuns I.M.F. Deals,,
19851015,98,"BUSINESS FORUM;

WHY BUSINESS HAS SO FEW LEADERS",,
19851022,69,No Latin Loan Change,,
19851029,56,"  Ban on Nickel Trading Is Urged in Tin Crisis",,
19851105,81,PENSION AGENCY CRISIS GROWS,,
19851112,57,"POLES, SHORT OF SASUSAGE, MAY TURN TO GOULASH COMMUNISM",,
19851119,62,Baker to See Brazil Aide,,
19851126,54,"  What New York Needs",,
19851203,62,A TIME OF CRISIS FOR CARTELS,,
19851210,170,Dr. Sencer's Contribution,,
19860101,53,LEGAL HELP TAILORED TO VICTIMS OF AIDS,,
19860108,61,LIBYAN MILITARY TERMED RESTIVE UNDER QADDAFI,,
19860115,61,AIDS SAID TO INCREASE BIAS AGAINST HOMOSEXUALS,,
19860122,68,BLACK SOUTH AFRICAN YOUTHS END SCHOOL BOYCOTT,,
19860129,55,Pressure Increases On Gemayel to Resign,,
19860205,55,COMMISSION BEGINS ITS WORK ON HOMELESS,,
19860212,84,CRISIS FOR THATCHER WINDS DOWN AS HELICOPTER DISPUTE IS SETTLED,,
19860219,95,LIABILITY INSURANCE: A GROWING CRISIS,,
19860226,71,Liability Insurance in Crisis,,
19860305,74,"EGYPT'S ARMY PRAISED IN QUELLING RIOTS, BUT FOR MUBARAK, CRISIS IS NOT OVER",,
19860312,67,WRITERS IN THEIR CELLS,,
19860319,54,TEXAS GOVERNOR SWEETENS ADVERSITY,,
19860326,55,INDUSTRY AND STATE FAULTED ON INSURANCE,,
19860402,60,GARBAGE CRISIS: LANDFILLS ARE NEARLY OUT OF SPACE,,
19860409,74,U.N. Chief Sees Threat In New Financial Crisis,,
19860416,64,SOMALIA ARGUING WITH U.N. ON REFUGEES FROM ETHIOPIA,,
19860423,57,EXCERPTS FROM PASTORAL PLAN,,
19860430,56,The White House Unveils an Insurance Plan,,
19860507,50,Careers; Learning To Handle A Crisis,,
19860514,51,"BRIEFING;
A Chernobyl Symposium",,
19860521,55,Border Lines,,
19860528,46,Bad Bargain for Chemical Weapons,,
19860604,69,CHILDREN OF POVERTY: CRISIS IN NEW YORK,,
19860611,68,U.S. VOICES FEAR CRACKDOWN WILL BLOCK PEACEFUL SOLUTION TO CRISIS,,
19860618,70,BID FOR DEBT RELIEF SEEN IN MEXICAN'S REMARKS,,
19860625,64,"Lost Water, Stunted Lives; Slow the Flow Faster",,
19860702,46,A WARNING IS ISSUED BY NADINE GORDIMER OVER LITERARY CURBS,,
19860709,47,CENTERS' ABORTION ADS CALLED 'BOGUS',,
19860716,59,FRENCH VOTE DUE ON SALE BY STATE,,
19860723,69,REPUBLICAN ANXIETIES STIRRED BY THE ECONOMY,,
19860730,55,JAPANESE STEEL'S DARKEST DAYS,,
19860806,48,IDAHO EMERGENCY DECLARED IN FIRES,,
19860813,51,Getting Serious About Mexico,,
19860820,40,"FRONTIER AIRLINES, PRESSED FOR CASH, HALTS ALL SERVICE",,
19860827,51,ACCOUNTABILITY IS A PRIME NEED,,
19860903,47,"SHARON SETS OFF A STORM IN ISRAEL, BLAMING PERES POLICY FOR KILLINGS",,
19860910,68,WASHINGTON HOMES INC reports earnings for Qtr to July 31,,
19860917,69,Crisis Simulation,,
19860924,64,A CAT CRISIS? JERSEY TOWN WEIGHS LIMIT,,
19861001,54,Reagan Backs His Hunch,,
19861008,55,Face Facts About Civil Rights,,
19861015,54,GROUP RAISES CONCERN OVER ANTI-ASIAN VIOLENCE,,
19861022,49,Business and the Law; Pension Unit Seeks Changes,,
19861029,48,Walesa Says Poland Must Solve Crisis Soon,,
19861105,73,Managing the Empire of Misfortune,,
19861112,63,TEAMS HELP YOUTHS HANDLE CRISIS,,
19861119,58,MORE ON THE POLICY CRISIS,,
19861126,139,CHILDREN WITH CHILDREN: COPING WITH A CRISIS,,
19861203,155,CALORIES AND THE CRISIS OF CAPITALISM,,
19861210,340,THE WHITE HOUSE CRISIS: ASSESSING THE U.S RATIONLE,,
19870101,61,Undated Notes Post a Record Decline in Europe,,
19870108,60,"A CRISIS MOOD GRIPS FRANCE, HIT BY STRIKES",,
19870115,53,Jersey Mayor Warns Of 200 City Layoffs,,
19870122,63,Financial Fiddling With a Tinderbox,,
19870129,51,In the Tangled Web,,
19870205,66,CHARLES BUSCH IN BENEFIT,,
19870212,65,THE PLAGUE IS PART OF A BRAZIL CRISIS,,
19870219,63,GANDHI AND ZIA MEET IN INDIA,,
19870226,147,REAGAN IS ASKING BIPARTISAN IDEAS TO HELP IN CRISIS,,
19870305,57,POLITICAL CRISIS DEEPENING FOR NAKASONE,,
19870312,78,A SYSTEM OVERLOADED: THE FOSTER-CARE CRISIS,,
19870319,72,Navy Warns of Crisis in Anti-Submarine Warfare,,
19870326,79,GREECE AND TURKEY ALERT FORCES AS TENSION BUILDS ON OIL SEARCH,,
19870402,61,AIDS TOLL IN CHILDRJN IS CALLED 'DEADLY CRISIS',,
19870409,60,AIDS TOLL IN CHILDRJN IS CALLED 'DEADLY CRISIS',,
19870416,77,VISIT BY ALFONSIN PEACEFULLY ENDS ARGENTINE MUTINY,,
19870423,69,"AFTER YEARS OF WARNING, JERSEY HAS SUDDEN TRASH CRISIS",,
19870430,82,"NORTH HAS, SOUTH WANTS",,
19870507,59,FOSTER AGENCIES LOSE A DECISION OVER ABORTIONS,,
19870514,77,Article 242487 -- No Title,,
19870521,67,FINDING A PLINTH TO LIVE ON,,
19870528,70,South Koreans Arrest 3 High Police Officials,,
19870604,58,RIGHTIST SPLIT DEALS A BLOW TO CHIRAC,,
19870611,49,NEW ECONOMIC PLAN SET BY BRAZIL,,
19870618,74,STUDENT PROTESTS GAIN IN INTENSITY IN CENTER OF SEOUL,,
19870625,90,HAITI LEADER MEETS WITH ELECTORAL PANEL ON CRISIS,,
19870702,54,HAITI LEADER MEETS WITH ELECTORAL PANEL ON CRISIS,,
19870709,52,A Banking Bill Worse Than No Bill,,
19870716,44,Austere Plan For Argentina,,
19870723,42,Texas Kicks Its Oil Dependency at Last,,
19870730,70,Metro Datelines; Koch Signs Measure For Veterans Office,,
19870806,63,Gold Sales By Lebanon,,
19870813,64,"Heads of Brazil, Mexico To Discuss Debt Crisis",,
19870820,49,BLOOD-CHILLING BOOKS,,
19870827,56,Rusk Tells a Kennedy Secret: Fallback Plan in Cuba Crisis,,
19870903,58,INSIDE,,
19870910,60,Israel's Tangle of Farm Troubles,,
19870917,51,"Keep Tightening Belts, Hungarians Are Told",,
19870924,61,Letter: On AIDS Violence; The Fear Behind the Bashers,,
19871001,67,"New York Official Reports a Crisis in Psychiatric Care, With State Reneging on Aid",,
19871008,62,Deaver's Prosecutor Is Criticized,,
19871015,70,Turkish Parliament Is Summoned To Resolve a Crisis Over Election,,
19871022,104,Volcker Advocates Tax Increase,,
19871029,100,Economic Scene; Rescuing The Dollar,,
19871105,80,Thatcher Plea On U.S. Budget,,
19871112,73,TWINKIES FANS COPE,,
19871119,79,MEXICO REASSURES PUBLIC ON ECONOMY,,
19871126,77,Crisis in Haiti Leaves the Neighboring Dominicans Worried,,
19871203,50,Crisis in Haiti Leaves the Neighboring Dominicans Worried,,
19871210,175,NEW WAY OFFERED TO RELIEVE CRISIS IN 3D WORLD DEBT,,
19880101,57,Water Crisis Easing in Pittsburgh Area,,
19880108,62,U.F.T. USES ITS POWER TO PULL A PUNCH,,
19880115,53,A Different East-West Rivalry?,,
19880122,38,New York's Home Health-Care System Facing a Labor Crisis,,
19880129,52,Florida Weighs Crisis Over Malpractice Insurance,,
19880205,51,An Epic For Three Handkerchiefs,,
19880212,47,Ailing Mexico Economy Will Be a Focus of Talks,,
19880219,64,West Virginians Put A Budget Crisis Aside,,
19880226,66,"Panama Runs Into a Cash Crisis, Forcing Banks to Limit Dealings",,
19880304,72,Refund to Lift Morgan's Net,,
19880311,56,The Icy Nightmare of '88,,
19880318,48,U.S. Rebuffed in Fight for $209,,
19880325,72,"Reporter's Notebook; In Panama's Cash Crisis, Gambling Spirit Wanes",,
19880401,52,On the Numbers of AIDS-Infected Heterosexuals,,
19880408,68,THE UNSPARING DISEASE,,
19880415,77,New York City Needs to Find Funds to Repair 600 Bridges,,
19880422,61,Argentina Is Likely to Halt Work on Atom Power Plant,,
19880429,50,This Slogan Won't Help the Market,,
19880506,60,Hope Fades for Panama's Economy,,
19880513,57,Keeping OPEC Off Balance,,
19880520,60,"Nurse, Heal Thyself",,
19880527,75,Farmers Turn to Hog Raising for a Fee,,
19880603,74,Love Is a Midlife Crisis,,
19880610,52,Central Bankers Warn Of Further Instability,,
19880617,64,Deadlock for Armenian Dispute,,
19880624,59,Review/Television; Problems of a Big City,,
19880701,47,Caribbean Nations to End Trade Barriers in Region,,
19880708,51,F.D.A. Is Pessimistic on Drugs to Fight AIDS,,
19880715,50,What Didn't Get Done in Albany,,
19880722,45,New York's Ill-Kept Treasure,,
19880729,51,Senate Affirms U.S. Backing Of F.S.L.I.C. Debt Issue,,
19880805,61,CRISIS IN YONKERS: APPLYING PRESSURE,,
19880812,53,Center Is Cited For Failures In Patient Care,,
19880819,52,"WESTCHESTER JOURNAL;
Advertising for Volunteers",,
19880826,60,Hungarian Meets Rumanian For Talks on Ethnic Dispute,,
19880902,68,PANEL IS TOLD V.A. FACES DEEP CRISIS,,
19880909,65,REVISIONS SOUGHT,,
19880916,62,The MX: A Missile For All Reasons,,
19880923,80,Japan Is Seeking Larger Role in World's Financial System and Debt Crisis,,
19880930,60,New Role for OPEC: Small Fish in a Big Pond,,
19881007,87," A War on the U.S. War on Abortion",,
19881014,67,Outfitting An AIDS Agency's New Space,,
19881021,63,YUGOSLAVIA VOTES ECONOMIC CHANGES,,
19881028,54,Aide to Reagan Praises Peace Moves by Soviet,,
19881104,60,"Hungary to Offer Multi-Party System, in Principle",,
19881111,52,Brazil Unrest Spreads as Oil Workers Strike,,
19881118,41,3 Who Have Been Chosen to Play Major Roles in the Bush Administration; Dick Thornburgh: Attorney General,,
19881125,60,Savings Unit Expert Gets J.E. Robert Post,,
19881202,64,"As Federal Jobs Lose Luster, L.I. Turnover Increases",,
19881209,215,Ruder Sees No Crisis in Buyouts,,
19890101,75,Entremont Leaving Denver Symphony,,
19890108,79,Quotation of the Day,,
19890115,75,A Vicious Circle Keeps Latin America in Debt,,
19890122,86,Deposit-Fee Option Studied,,
19890129,104,How Congress Can Rescue Thrifts,,
19890205,91,Gaps in the Cuban Missile Crisis Story,,
19890212,91,Hungarian Calls the East Bloc a Crisis Zone,,
19890219,101,Venezuelan Talks of Debt,,
19890226,94,A New Focus on a Worsening Housing Crisis,,
19890305,96,WHERE WERE THE ACCOUNTANTS?,,
19890312,70,Savings Group Cancels Parley,,
19890319,75,Miami Pupils: Future Hope Is Crisis Now,,
19890326,72,Brady Plea On Savings Crisis Plan,,
19890402,83,INSIDE,,
19890409,81,"Carey, Beame Defend Ford At Conference",,
19890416,77,Facing the Jail Crisis,,
19890423,78,"Nationalities, a Permanent Soviet Crisis",,
19890430,62,The Beginnings of (Wo)man in Africa,,
19890507,76,"'Arizona Is Lost, Next Is San Francisco'",,
19890514,93,Song of the Fat Lady,,
19890521,86,Song of the Fat Lady,,
19890528,81,Health Care Isn't A Free Ride,,
19890604,87,"THE VIEW FROM: BRIDGEPORT;
All Hoax and Hokum Aside, Things Are Looking Up",,
19890611,72,A Currency Crisis Shakes Nicaragua,,
19890618,72,"Malpractice Rates Ease, But Many Are Skeptical",,
19890625,75,Japan's Uno Reeling From One Crisis to Another,,
19890702,70,World Beat Music Struggles With An Identity Crisis,,
19890709,68,POLAND'S LEADER ASKS WEST FOR AID,,
19890716,69,Taking 'Baby Blues' Seriously,,
19890723,75,"Anthony Calnek, An Editor, Is Wed To Linda Sugin",,
19890730,101,IRAN AND CAPTORS DELIVER REBUFFS ON THE HOSTAGES,,
19890806,93,Bush in a Crisis: Casting the Widest Net,,
19890813,97,COLLEGE FOOTBALL: Saturday Afternoon in Crisis; Colleges Fight To Pay for a U.S. Tradition,,
19890820,64,Diplomacy,,
19890827,69,Saab Is Silent On Ford Report,,
19890903,64,Doubts Greet Drug Plan in New York,,
19890910,64,Emergency Room Gridlock: On the Verge of Crisis,,
19890917,76,Charleston Journal; Corruption Cases Leave State in Search of Ethics,,
19890924,73,Campeau Stores Deny Crisis Reports,,
19891001,76,Potent Form of Heroin Surfaces in California,,
19891008,74,A Failed Coup: The Bush Team and Noriega  A special report.; Panama Crisis: Disarray Hindered White House,,
19891015,85,Rise in Babies Hurt by Drugs Is Predicted,,
19891022,77,Campaign Matters; Crisis After Crisis Lying in Wait For Next Mayor,,
19891029,81,The Reversals of History,,
19891105,92,New Jersey Towns Face a Fall Compost Crisis,,
19891112,83,FICTION,,
19891119,88,FICTION,,
19891126,63,Dr. Murphy Departs,,
19891203,83,Chief Judge Urges Albany to Alter Law,,
19891210,176,Argentine Leader Seeking Labor-Business Pact to Rescue Economy,,
19900101,74,The Soviets' Terminal Crisis,,
19900108,65,Argentine Stocks Fall 53%; Inflation Soars,,
19900115,53,Argentines Take to the Streets Against Inept Police,,
19900122,59,Large Gap Separates Owners and Players,,
19900129,55,"  The Rush to One Germany Starts to Blur Europe's Map of Alliances",,
19900205,70,"  For Citibank Official, An End and a Beginning",,
19900212,72,Sweden's Socialist Government Resigns,,
19900219,66,Bush Vows to Combat Crisis of Medical Litigation,,
19900226,57,About New York;   Old 'Contenders' Look for Help On Final Count,,
19900305,68,"  What Savings Crisis?",,
19900312,68,Bush Calls for Peace Talks in Mozambique,,
19900319,65,"  Pope Urges Just Solution To Dispute on Lithuania",,
19900326,79,"  U.S. Will Avoid Inflaming Crisis, Bush Assures Gorbachev in Note",,
19900402,71,"  The Deadliest Of Weapons On Both Sides",,
19900409,71,A Champion-Turned-Critic,,
19900416,75,Cities Seek Bush's Backing to Avert Census 'Crisis',,
19900423,68,"After the Scandal: Revisiting Covenant House - A Special Report:   Reeling From Its Own Crisis, Covenant House Scales Back",,
19900430,62,Self-Help for Cleaner Streets,,
19900507,56,"Enno Poersch, 45, AIDS Group Co-Founder",,
19900514,70,U.S. Delegation Visiting an India in Political Crisis,,
19900521,63,Helping Veterans the Right Way,,
19900528,67,More Eligible for AIDS Drug,,
19900604,68,Insurer Insolvencies: Next Mega-Crisis?,,
19900611,72,Savings Debate Gets Partisan Tone,,
19900618,72,"  Soviet Union: Soliloquies Still, But With a Smile",,
19900625,62,New Controls for Trump,,
19900702,68,A Better Neighbor Policy,,
19900709,69,Republicans on the Attack In Savings and Loan Crisis,,
19900716,65,Home Builders See Recession And Blame the Savings Crisis,,
19900723,61,Student Loan Fiscal Crisis,,
19900730,90,"  Transcript of News Conference Remarks by Bush on Iraq Crisis",,
19900806,166,Moscow Praises Arab States For Decisions on Gulf Crisis,,
19900813,165,"  Hanging Tough Won't Be the Only Test of Leadership",,
19900820,201,NATO's Cousin Organization Will Meet on Crisis,,
19900827,200,"  Pentagon Orders Big Cuts To Free Money for the Crisis",,
19900903,214,Larger Costs of the Crisis,,
19900910,180,Gulf Crisis Slows Decline at Military Plants,,
19900917,190,CONFRONTATION IN THE GULF: Strains of Gulf Crisis;   Sharp Questioning by Congress Comes Amid Jockeying Among Bush Officials,,
19900924,179,Philadelphia's Financial Crisis Turns on Mayor,,
19901001,159,"  Islam's Influence Weighed Differently Since Crisis",,
19901008,166,"A Little Lonelier Than in 70's, New York Faces Fiscal Crisis",,
19901015,156,"  Crisis Impelling the Saudis To Debate War and Allies",,
19901022,138,OPEC to Meet Dec. 12,,
19901029,141,Global-Lender Aid Is Seen For Debtors Hurt by Crisis,,
19901105,141,"Harold Caccia, at 84, in Britain; Envoy to U.S. After the Suez Crisis",,
19901112,164,"Harold Caccia, 84, Dies in Wales; Envoy to U.S. After the Suez Crisis",,
19901119,119,GORBACHEV IS FIRM ON GULF SOLUTION,,
19901126,138,Arafat Stresses Linkage in Settling Gulf Crisis,,
19901203,159,Top Israelis Warn of Deep Worry Over Diplomatic Accord in Gulf,,
19901210,395,Ethiopia Wooed as Ally by U.S. in Gulf Crisis,,
19910101,142,Advocacy Group Faults Cuomo On Lack of Funds for AIDS Fight,,
19910108,195,Crisis Raises TV News Audience,,
19910115,168,More on the Gulf Crisis,,
19910122,126,Minnesota's Teacher of the Year Is Laid Off in Budget Crisis,,
19910129,134,Stepped Up Airport Security: Reports From Abroad and the U.S.,,
19910205,87,Boy Scout Crisis: Who Will Help America's Youth?,,
19910212,99,GULF WAR SETS OFF CRISIS FOR GERMANS,,
19910219,119,WAR IN THE GULF: Jordan; King's Remarks Hint at New Shift,,
19910226,101,A Spotlight on New York's Bridge Mess,,
19910305,94,Caribbean Tourism,,
19910312,79,Diamond Sales Hurt by War,,
19910319,90,New York State and City Run in Place on Budgets,,
19910326,84,Lessons of S.& L. Crisis Echo in Talks on Banks,,
19910402,83,"Lawrence Jay Taylor, Music Librarian, 44",,
19910409,79,INSIDE,,
19910416,86,Dinkins and Fiscal Pain; Distaste for Confrontation Has Cost Mayor Room to Maneuver in City's Budget Crisis,,
19910423,70,John Corigliano Wins Award for a Symphony,,
19910430,77,Dinkins Asks Stations To Air Budget Speech,,
19910507,95,Yugoslav Army Puts Troops on Combat Alert as Ethnic Hostilities Mount,,
19910514,92,SOVIET REPUBLICS ARE SAID TO AGREE ON CRISIS PROGRAM,,
19910521,103,Health Crisis Said to Grip Iraq In Wake of War's Destruction,,
19910528,75,Why Dump Recycling?,,
19910604,58,Review/Television; Could There Be Nuclear War?,,
19910611,65,The Closest We Came to Armageddon,,
19910618,80,Bodies of 2 BBC Newsmen in Iraq Identified,,
19910625,109,Man Held in Scheme For Fake AIDS Fund,,
19910702,84,Some Western Nations Spilt Off on Yugoslavia,,
19910709,68,Topics of The Times; No Excuse for Times Square Trash,,
19910716,65,Blood Donations Are Falling Short and Emergency Could Be Declared,,
19910723,73,"U.N. Has $500,000 Frozen in B.C.C.I. Banks in Africa",,
19910730,67,EC in August: Open for Business,,
19910806,71,"For Weicker, the High Ground Is Elusive",,
19910813,101,Suspension of Publications,,
19910820,177,Some Similarity To Khrushchev,,
19910827,95,Or Are the World's Markets Just Marketing Themselves? : Do Indexes Still Set Standard?,,
19910903,67,Saudis Increasing Oil Storage,,
19910910,85,CHRONICLE,,
19910917,66,"Charles H. King, 66; Conducted Seminars On Racial Attitudes",,
19910924,82,Hard-Working Devils Aim To Drop an Identity Crisis,,
19911001,65,New Team of Lawyers For Salomon Defense,,
19911008,63,Group of Seven Edges Toward Soviet Debt Relief,,
19911015,51,"PROTECT CHILDREN, POPE TELLS BRAZIL",,
19911022,63,Bid for U.N. Post Is Led By Zimbabwe and Egypt,,
19911029,55,Mid-Life Crisis: Dressing for Prom Night,,
19911105,76,Unrest in Nicaragua as Sugar Harvest Nears,,
19911112,59,U.S. Envoy Urges Debt Relief for Soviets,,
19911119,69,Pop and Jazz in Review,,
19911126,76,CHRONICLE,,
19911203,69,"20,000 ALBANIANS RALLY IN CAPITAL",,
19911210,177,"Wachtler, in Letter, Vows To Seek Raises for Judges",,
19920101,67,A Shelter Reaches Out to 'Children in Crisis',,
19920108,75,Accord Reported to End Haiti Crisis,,
19920115,70,Albany's Leadership Void,,
19920122,54,"A Crisis Built on Debt; Despite Its Strong Reputation in Retailing, Macy's Choices in the 80's Left It Crippled",,
19920129,52,MITTERRAND PLANS PARLIAMENT VOTE,,
19920205,55,How France Is Sliding From Mitterrand's Grip,,
19920212,68,Guard Held Hostage by Auburn Inmate Is Freed,,
19920219,71,Protest in DublinOver Rape Case,,
19920226,54,Protest in DublinOver Rape Case,,
19920304,63,"Europeans Need the New Turkey, Starting Now",,
19920311,62,"For a Hibernian, Relief and Dismay",,
19920318,64,Slumping Real Estate Leaves Giant Reeling,,
19920325,59,High Salaries for Public Health,,
19920401,76,High Salaries for Public Health,,
19920408,80,At Work; Testing Employees for Drugs,,
19920415,57,Russia-Ukraine Tension Could Hit Helsinki First,,
19920422,62,Exiled Haiti Leader Urges Tougher Oil Sanctions,,
19920429,66,SCANDAL IN ITALY HURTS SOCIALISTS,,
19920506,72,Barnard Chief Urges Women To Be Leaders,,
19920513,76,2 KINGS COMPETE FOR HOLY SHRINES,,
19920520,90,The Rising of the Middle Class,,
19920527,68,"James Gibson, 90, Former Judge On New York's High Court, Dies",,
19920603,76,Got a Perot Headache? 8-Way Relief: REPUBLICANS; Overcoming Fear,,
19920610,73,"Still Reeling From Gulf War, Jordanians Harden Attitudes",,
19920617,75,"Sears Ducks, Then Tries to Cover",,
19920624,88,Mitterrand's Panache Gains Him Stature,,
19920701,52,Brazil Reported Nearing Debt-Reduction Accord,,
19920708,49,Turkey Faces Moral Crisis Over Bosnia,,
19920715,55,METRO DIGEST,,
19920722,76,Solving Europe's Refugee Crisis,,
19920729,68,THE 1992 CAMPAIGN: On the Trail; SHARP EDGE TO PRESIDENTIAL BASEBALL CARDS,,
