startDate,count,quote1,quote2,quote3
19850122,530,DONORS TO NEEDIEST CITE DESIRE TO ASSIST THE LESS FORTUNATE,,
19850129,550,"  By Any Name",,
19850205,551,HEADLINERS ;,,
19850212,578,Topics Class Consciousness,,
19850219,538,CAUSE OF TAIWANESE PLANE'S 6-MILE PLUNGE SOUGHT,,
19850226,589,"  Pan Am and Unionists Seem Set for Long Strike",,
19850305,572,"U.S. ARMS OFFICIAL, IN GENEVA, VOICES HOPE ON THE TALKS",,
19850312,587,GALAPAGOS BLAZE CONFOUNDS EFFORTS OF FIREFIGHTING TROOPS,,
19850319,608,A PASSIONATE SCHOLAR HOPES TO MIX ART AND TV,,
19850326,534,PATENTS ;   Boeing Has New Plan For Placing Jet Engines,,
19850402,573,DENVILLE V. MT. LAUREL: TOWN FEARS CHAOS,,
19850409,569,2-RUN PIRATE 4TH ENDS METS' STREAK,,
19850416,572,BOOKS OF THE TIMES;,,
19850423,581,HOPES FOR DOMESTIC BENEFIT,,
19850430,656,"  Group Has Little Hope Of an East-West Thaw",,
19850507,626,FESTIVE AIR FOR EWING LOTTERY,,
19850514,642,"  SMALL AND MEDIUM HOPES",,
19850521,576,"  High Hopes For Housing",,
19850528,599,FRESH AIR FUND VISIT AWAITED,,
19850604,620,"  Changing Chairs",,
19850611,627,U.S. VOICES HOPES ON 1979 ARMS PACT,,
19850618,650,"  Hoping for a Miracle",,
19850625,641,HARVEST: TIME OF TENSION AND HOPES,,
19850702,578,"  Calvin Carries On",,
19850709,525,HOPES FOR MORE TAXIS IN THE CITY STALL AGAIN IN POLITICAL GRIDLOCK,,
19850716,562,ON THE FIRE LINE IN HELLGATE CANYON,,
19850723,515,"  Quiet Polish Holiday",,
19850730,508,"TO MANY, 'HELSINKI' MEANS HOPE",,
19850806,552,NEW CLUE IN FIGHTING DISEASES CITED,,
19850813,641,Why 30% (but Not 40%) Mayors?,,
19850820,620,Westside Bancorp Decision Soon,,
19850827,602,"  HOPING FOR HORFORD",,
19850903,622,"  Fires in West Reported Near Containment",,
19850910,624,PREAMATURE BABIES ARE STUDIED AT YALE,,
19850917,629,"RUBBLE SIFTED IN MEXICO, BUT HOPES ARRE WANING",,
19850924,704,"  Ugandans Express Hope As Peace Talks Adjourn",,
19851001,659,"ABOUT WESTCHESTER;

THE OTHER VICTIMS",,
19851008,562,"SCIENTISTS SEEK 4,600-YEAR-OLD AIR AT EGYPTIAN BOAT SITE",,
19851015,612,"  Denver Voters Reject New Convention Center",,
19851022,627,"  LEADERS OF SIX NATIONS TELL OF THEIR HOPES AND WORRIES",,
19851029,651,"IN VIRGINIA, A REPUBLICAN SEES SIGNS OF HOPE, BUT POLLS DO NOT",,
19851105,669,U.C.L.A. BOLSTERS ROSE BOWL HOPES,,
19851112,671,HOW EUROPEAN ALLIES VIEW THE SUMMIT: THE HOPE IS FOR REGULAR MEETINGS,,
19851119,637,ADVISORY PANEL ASKED TO HELP SETTLE ELLIS I. PLANS,,
19851126,579,CHILDREN'S BOOKS,,
19851203,631,GRAPE GROWERS HOPING JUICE OFFSETS WINE SLUMP,,
19851210,1714,"  Living With Alzheimer's",,
19860101,591,Perfectibility,,
19860108,587,Interferon Lifts Schering-Plough Hopes,,
19860115,619,Mudd Posts 63 to Tie for Lead,,
19860122,630,Topics; Missing Links; River Traffic,,
19860129,616,PLAN TO BURN COAL WASTES SPURS PENNYSYLVANIA HOPES,,
19860205,646,Dept. of Mousetraps,,
19860212,603,DONORS TO NEEDIEST CITE HOPE,,
19860219,644,HOPE SEEN FOR REVIVING WEAK FILIPINO ECONOMY,,
19860226,603,ARMS TALKS ADJOURN WITH NO GAINS,,
19860305,592,SCATTERING OF ASHES PLANNED,,
19860312,602,NASA TEAM HOPES TO WIND UP INQUIRY AND SALVAGING BY APRIL 18,,
19860319,634,IN SHORT,,
19860326,601,Chapel Closed for Repairs,,
19860402,604,SCREEN: 'LAS MADRES' OF ARGENTINA,,
19860409,661,"BULGARIA JEWS' HOPES, AND NUMBERS, DWINDLE",,
19860416,673,Whitson to Pitch at Stadium,,
19860423,655,Hope Against Hope,,
19860430,690,HAWKS HOPING TO STAVE OFF ELIMINATION,,
19860507,625,Miss Bibb Weds M. S. Yamashita,,
19860514,618,'$10 Million Rain' Gives Hope to Alabama,,
19860521,601,DROP IN OIL COSTS GIVES HOPE TO STRUGGLING GRAIN FARMERS,,
19860528,652,HOSTS HOPE TO DESERVE THE INVITATION,,
19860604,670,EX-OFFICER IS G.O.P. HOPE IN 5-WAY HOUSE CONTEST,,
19860611,642,PINPOINTING WHO IS WATCHING WHAT,,
19860618,575,Tutu Continues Peace Talks With Rival Squatter Factions,,
19860625,565,JARUZELSKI OFFERS HOPE OF AMNESTY FOR POLITICAL FOES,,
19860702,601,HOPE FOR GRASSHOPPER'S DEFEAT STILL IN LABORATORY,,
19860709,608,Picket Line at Regine's,,
19860716,637,NEW PHOTOGRAPHS OF TITANIC SHOW SURPRISINGLY INTACT STERN SECTION,,
19860723,620,BUSH ABANDONS PLANS TO VISIT MOROCCO DURING MIDEAST TRIP,,
19860730,599,Dewey Ship's Hopes Sinking,,
19860806,624,7 Unions Map Frontier Plan,,
19860813,622,Jackson Tells Angola He Hopes for U.S. Ties,,
19860820,610,CYCLIST IN PURSUIT OF DREAM,,
19860827,558,YANKS NEARER LAST THAN FIRST,,
19860903,606,FISCAL CRISIS FORCES TEXAS LEGISLATORS TO RECONVENE,,
19860910,672,Season of Hope Comes to Punta del Este,,
19860917,655,IMPACT ON JAPANESE IS WIDE; AMERICAN HOPES UNFULFILLED,,
19860924,661,Israeli President Meets New Egyptian Envoy,,
19861001,663,Empathy From Roberts,,
19861008,666,Accounts,,
19861015,668,AQUINO TAKES CAMPAIGN FOR CONSTITUTION TO SOUTH,,
19861022,674,RED SOX HOPING PAST ISN'T PROLOGUE,,
19861029,631,Potential Marrow Donor Leaves Soviet With Kin,,
19861105,643,"BRAZIL TAKES A LOOK INSIDE ITSELF, HOPING TO FILL IN THE BLANKS",,
19861112,608,HOPES STIR AGAIN FOR LOW RATES,,
19861119,605,MORRISANIA TORN BETWEEN HARD TIMES AND HOPE,,
19861126,653,Retailers Have High Hopes for Weekend,,
19861203,630,3 Rescued Whales Are Watched for Clues,,
19861210,1815,HOPE DIMS ON HOSTAGES' RELEASE,,
19870101,632,Market Place; Broader Rally: Hope Growing,,
19870108,618,KNICKS HOPING TO CHANGE TRAVEL HABITS,,
19870115,597,Langer Holds One-Shot Lead,,
19870122,627,"A LANDMARK FALLS, BUT HOPES ARISE",,
19870129,593,SHUTTLE TRAINING RESUMES TODAY AMID NEW HOPE,,
19870205,616,SUPPLY OF GROWTH HORMONE BRINGS HOPE FOR NEW USES,,
19870212,593,Sutter Has Surgery,,
19870219,558,A.F.L.-C.I.O. POLITICAL HOPES ON RISE,,
19870226,600,THE WILDCATS' GREAT HOPE,,
19870305,588,DEMOCRATS URGED NOT TO PIN HOPES ON IRAN ARMS CASE,,
19870312,602,MULRONEY'S TRADE HOPES,,
19870319,627,AIDS PATIENTS GRASPING AT HOPE WITH NEW DRUG,,
19870326,661,Brooklyn Group Serves Up Hope With Fast Food,,
19870402,636,Sonics' Lister Out,,
19870409,628,ARMS HOPES RAISED IN REAGAN'S TALK AND GORBACHEV'S,,
19870416,648,"SOUND AND RECORDINGS;
COPLAND'S THIRD: LANGUAGE OF HOPE",,
19870423,634,Paraguay Lets an Exile Return,,
19870430,666,"Hope B. Wickser, Interior Designer, Weds David Weil",,
19870507,614,ATLANTIC CITY ELECTRIC CO reports earnings for Qtr to March 31,,
19870514,636,"SECORD, COOPERATING, HOPES TO AVOID CHARGES",,
19870521,610,HOPE AND HELP FOR CHILDREN IN PAIN,,
19870528,623,HOPING '1988' DIALS THE WHITE HOUSE,,
19870604,672,TOURING THE WHITE HOUSE WITH HOPE AND AN IRANIAN,,
19870611,656,Birth of Ferrets Raises Hope for Rare Species,,
19870618,628,"HOLLYWOOD HOPES FOR A LONG, HOT SUMMER",,
19870625,629,"White House Hunts for a Justice, Hoping to Tip Ideological Scales",,
19870702,576,KINGMAN TO JOIN GIANTS' FARM CLUB,,
19870709,644,RURAL CREDIT UNION IS LENDING HOPE,,
19870716,587,"TREKKING THROUGH DARKEST LONDON By Christopher Hope. 218 pp. New York: Farrar, Straus & Giroux. $16.95.",,
19870723,607,Susan Hodes Plans to Wed,,
19870730,623,FATHER PANIK VILLAGE: HIGH HOPES ARE NOW DESPAIR L>By PEGGY McCARTHY,,
19870806,605,Olympic Hopes In the Balance,,
19870813,636,Banks Generally Praise Fed's Third World Shift,,
19870820,603,Immigrant's Family Pins Hope on Amnesty,,
19870827,673,Lawyer Sees Hope for Retrial in Atlanta Murders,,
19870903,602,Community Aid Sought in Brooklyn Race Attack,,
19870910,651,Miss Hodes Is Married To Richard H. O'Leary,,
19870917,647,When Brezhnev Came to Call,,
19870924,659,Dollar Hope Sends Dow Up by 31.33,,
19871001,688,"Albert W. Frey, 89; Professor And Dean of Business School",,
19871008,680,Knicks Still Hoping to Acquire Green,,
19871015,674,Armand Hammer in Afghan Role,,
19871022,681,New Drop Dashes Some Investors' Hopes of Quick Recovery,,
19871029,632,Publishing: Gorbachev Book Due Out in 3 Weeks,,
19871105,678,Jets Are Hoping To Hold the Line,,
19871112,664,Quotation of the Day,,
19871119,611,Tears Mix With Optimism for Town's Future,,
19871126,677,"Like the Oakdale Deal, 26 Yellow Balloons Remain Grounded",,
19871203,672,HOPES RAISED FOR CAMBODIA PACT,,
19871210,1824,Nuclear Plant Closes 6th Time in 6 Months,,
19880101,616,"INVESTING;
No More Trains for IC Industries",,
19880108,617,Hopes Dim for Further Rate Cuts,,
19880115,620,Town Accepts Plan to Shelter The Homeless,,
19880122,596,'Last Emperor' Wins 4 Golden Globe Awards,,
19880129,601,Bonds Rise Again on Rate Hopes,,
19880205,589,Daredevils Hoping to Ski Into the Hearts of Olympic Officials,,
19880212,643,Soviet Says It Hopes 'Provocation' By U.S. at Sea Won't Hurt Talks,,
19880219,639,Report Sees Hope for Battered Environment,,
19880226,646,Elster Hoping To Fill Key Job,,
19880304,661,Hope for Black Farmers in New Rules,,
19880311,631,"Amid Despair, She Tries to Bring Hope",,
19880318,621,Leiter Searches for Perfection,,
19880325,608,Devils Keep Hopes Alive,,
19880401,581,"In East Harlem, High Hopes for Economic Zone Plan",,
19880408,660,New Company Hopes To Expand in Stamford,,
19880415,662,Jackson Masks Disappointment; Lifts Crowd With Hope for Future,,
19880422,633,"Havana Journal; Balm for a Bruised Clergy, and Hope for Believers",,
19880429,664,Ousted Gorbachev Critic Backs Leader's Plan,,
19880506,627,"No Swan Song For Us, I Hope",,
19880513,632,Yonkers Loses a Bid To End Housing Pact,,
19880520,645,Children and AIDS: Drug Tests Raise Hope And Ethical Concerns,,
19880527,651,Hanoi Move Raises U.S. Hope For Regional Gains at Summit,,
19880603,623,Dukakis Hopes to Clinch Nomination In Last Four Major Primaries Today,,
19880610,631,Being There Fills a Club Pro's Dream,,
19880617,637,State Dept. Labels Haitian Army Coup 'Blow to Democracy',,
19880624,641,"BUSINESS PEOPLE;
Braniff Leader Hopes To Restore Profitability",,
19880701,546,White Sox Are Safe at Home,,
19880708,573,Washington Talk: Briefing; Ideas for Winning,,
19880715,627,Giants Hope Image Reflects a Winner,,
19880722,603,New Orleans Journal; Hope Buds Where Oaks Once Grew,,
19880729,612,Baldi Leaves St. John's,,
19880805,613,"For Soviet Hope and Faith, Add Charity",,
19880812,631,Clues From Antietam Grave Offer Hope Soldier May Regain Identity,,
19880819,642,Olympic Boxer Shakes Off Past and Hopes for Happy Ending,,
19880826,615,Home Buying Costs Increase,,
19880902,628,Democrats Hope to Set Fund-Raising Record,,
19880909,666,For Better or Worse,,
19880916,655,5 Cities to Get Help With Recycling,,
19880923,691,Manhattan Stargazing Calls for Low Shoes and High Hopes,,
19880930,679,Banned Nepal Opposition Hopes for Revival,,
19881007,657,"Tory, Tory, Hallelujah!",,
19881014,591,Wind Is Buoying Hope For 3 Trapped Whales,,
19881021,630,WHILE GOD WAITS US OUT,,
19881028,627,Campaign Trail; The Way We Were Is The Way It Is,,
19881104,704,THE 1988 ELECTIONS: Midwest; KANSAS,,
19881111,675,"NORTHEAST NOTEBOOK;
Williamstown, Mass.: Williams Buys Hill for Houses",,
19881118,623,Paterno Tastes A Bit of Defeat,,
19881125,620,Topics of The Times; Outdoor Leftovera,,
19881202,659,"Teaching Reform: Shared Hopes, Sharp Differences.",,
19881209,1996,Hope Rockwood Plans To Wed in September,,
19890101,736,"At Texas Border, Hopes For Sewers and Water",,
19890108,741,"Hoping Students Without Homes Will Say, 'Here!'",,
19890115,754,INDUSTRY HOPING FOR AN ENCORE OF '88,,
19890122,764,"In Hope and Dismay, Lenin's Heirs Speak",,
19890129,694,Getting Out With Honor; Soviets Focus on Task of Afghan Pullout As a Pact Fades and Analysis Is Deferred,,
19890205,755,Gifts to the Neediest Honor New York as Host,,
19890212,736,Doctors Perform Abortion On Comatose L.I. Woman,,
19890219,778,"FILM;
For Mike Leigh, It's Rue Britannia",,
19890226,767,"HOME ENTERTAINMENT/VIDEO: FAST FORWARD;
From Screen To Store, In a Hurry",,
19890305,775,"Our Towns; For Girls' Team In Boys' League, Hope, Then Glory",,
19890312,744,Shuttler's Rebuttal,,
19890319,707,Military Life a Roadblock to Adoption,,
19890326,741,Sutter's Hopes Are Dim,,
19890402,793,Haiti's Hope Is Hostage To Its Army,,
19890409,760,Ceremony Conceived in Hope Becomes a Memorial Service,,
19890416,777,Mexico Starts Debt Talk Today With New Hope,,
19890423,751,Harlem Residents Fear Backlash From Park Rape,,
19890430,794,Efforts Are Under Way To Expand Hospice Care,,
19890507,800,"NATIONAL NOTEBOOK: BRATTLEBORO, VT.;
Renewed Hope In a Poor Area",,
19890514,824,Hope Brook Gold Inc reports earnings for Qtr to March 31,,
19890521,812,CUNY Graduate School,,
19890528,798,Hope Mehlman Wed in Princeton,,
19890604,791,"NO HOPE FOR JOSEPH, OR ANYBODY",,
19890611,779,Tantalizing Idea in a Triple Bill,,
19890618,707,Dow Climbs by 49.70 On Rate-Drop Hopes,,
19890625,724,Sweatshirts: You Are What You Wear,,
19890702,690,"Okey Patteson, Former Governor, Dies at 90",,
19890709,708,"To the Poles and Hungarians, Bush Is the Lure of the West",,
19890716,702,"NORTHEAST NOTEBOOK: PHILADELPHIA;
Health Center Raises Hopes",,
19890723,717,Syrian Hopes for Oil Tempered by Setback,,
19890730,754,Pinning Hopes on Films And on Mingling Well,,
19890806,691,The Hostages: Fear and Hope,,
19890813,718,"In Ulster After 20 Years, Hopes Are Nearly Gone",,
19890820,733,YANKS SINK DEEPER,,
19890827,729,"Bush's War on Drugs: Politics, Risks, Hopes",,
19890903,750,CAMPUS LIFE: Iowa; Scholarship Winner in Iowa Finds That Homelessness Is No Barrier,,
19890910,775,"Beth H. Shuster, Reporter, Is Wed To TV Executive",,
19890917,782,INSIDE,,
19890924,814,Sony Has High Hopes For Columbia Pictures,,
19891001,791,Devils' High Hopes Are Dotted With New Faces,,
19891008,746,Ex-Giant Fan Hopes to Beat Them,,
19891015,799,"Campaign Trail; Dinkins, in High Hopes, Has Scout for City Hall",,
19891022,794,"Beijing Welcomes 'Old Friend' Nixon, Hoping for Thaw With U.S.",,
19891029,751,Lions Losing Hope,,
19891105,799,Hopes Are Rising For Lower Rates By STEVE DODSON,,
19891112,816,Seahawks Hope Stouffer Will Stall Giants,,
19891119,767,"Clamor in the East; Amid Hope in Bulgaria, Old Ways May Die Hard",,
19891126,802,"With Salvador Flare-Up, Hope Fades",,
19891203,868,Hospital Economy: Change the Diapers Policy,,
19891210,1924,NONFICTION,,
19900101,626,SPECIAL SECTION: Science Under Scrutiny;   High Hopes,,
19900108,596,"Outdoors;

Hybrids Rattled Food Chain",,
19900115,596,3 Tied for Lead in Bob Hope Classic,,
19900122,643,"  For Some, Hours of Waiting And Still There's No Word",,
19900129,654,Knicks Hope to Make Boston Garden Just Another Stop on the Road,,
19900205,661,"Peter Malatesta, 57, Aide to Spiro Agnew",,
19900212,631,Metro Matters;   A Commissioner For Consumers Has High Hopes,,
19900219,599,POSTINGS: A Film Warning;   Perilous Play on Elevators,,
19900226,632,Scraping By on Hope in Moscow,,
19900305,583,"  Congress, Hoping to Aid New Democracies, Finds Itself Shackled by Budget",,
19900312,633,Hope For the Working Parent,,
19900319,608,Jefferies Tries to Change Image,,
19900326,642,"Charles R. Jones, Executive, 61",,
19900402,664,Hopes for Rangers In a Year of Parity,,
19900409,580,"  Vikings Drop Kramer",,
19900416,627,"At Home, Hope Raised, Hope Dashed",,
19900423,613,Guns and Lodging Await Prairie Dogs and Tourists,,
19900430,615,"Hope Williams, 92, Actress, Dies; Starred in Philip Barry Comedies",,
19900507,585,"In the Region: Westchester and Connecticut;

On the Boards: New and Bigger Theaters",,
19900514,639,ROGER MARIS AND ME,,
19900521,599,Israeli Is Given 3 Years For Desecrating Graves,,
19900528,643,Ex-Hostage Hints at a Key To Surviving,,
19900604,625,"Cumberland, Md.;

Pinning Hopes On Recreation",,
19900611,642,Lion-Hearted Cup Team Gives Hope to Cameroon,,
19900618,635,"  Variety of Draft Hopes",,
19900625,640,THE MEDIA BUSINESS: Advertising;   Spin Hopes To Challenge Rolling Stone,,
19900702,570,U.S. Pins Hopes on Guatemala Army,,
19900709,614,Hopes Rise on Fixing Shuttle Leaks So the Fleet Can Resume Flying,,
19900716,587,Yankee Farm Clubs: A Harvest of Hope,,
19900723,597,"  Ukraine's Glittering Hopes",,
19900730,651,Bridge,,
19900806,579,"Confrontation in the Gulf;   Families of Americans Held in Iraq Wait, Hope and Tie Yellow Ribbons",,
19900813,622,"With Hope and a Leash, Dogs Answer a Cattle Call",,
19900820,615,Steinbrenner Steadfast In U.S. Olympic Role,,
19900827,597,"  Jordan Hopes U.N. Leader Cuts Tension",,
19900903,630,"  Hopes Fade as Output Of Oil Lags in China",,
19900910,659,Confrontation in the Gulf;   What the Russians Saw,,
19900917,619,"  No One Is Sure of Souter, So There's Hope of Harmony",,
19900924,640,Arts Groups Hope to Work Around Aid Cuts,,
19901001,663,Latest Shuttle Countdown Lifts Hope,,
19901008,659,"Northeast Notebook: Allentown, Pa.;

Hopes Rising With a Prison",,
19901015,679,New York Municipal Labor Talks Entering Hoped-For Home Stretch,,
19901022,604,HOPE SEEN IN CURB FOR LYME DISEASE,,
19901029,615,Weld Hopes Personality (His Opponent's) Will Help Him in Massachusetts,,
19901105,609,"Joking Aside, Maybe It's Just a Yuppie Recession",,
19901112,599,A January Bridal For Hope Worley,,
19901119,606,Diaz Crushed to Death in Accident,,
19901126,618,Japanese See Opportunities In U.S. Sludge,,
19901203,628,REVOLUTION BRINGS BANGLADESH HOPE,,
19901210,1690,New Hope on African Worm Disease,,
19910101,606,Military's Role Raises U.S. Hopes for Better Ties,,
19910108,579,Aquino's New Chief of Staff Is Raising Hopes in Manila,,
19910115,624,Desperation and Folly,,
19910122,614,Big and Little Buzzes at the Sundance Festival,,
19910129,595,Deficit at U.S. Credit Union,,
19910205,597,Chip's Down; Pavin Is Winner,,
19910212,620,U.S. Plays Down Hopes,,
19910219,619,U.S.-Florida Deal Raises Everglades Cleanup Hope,,
19910226,673,Town Hopes for Peace but Is Reassured It Won't Last,,
19910305,597,BUSINESS DIGEST,,
19910312,593,"Northeast Notebook: Wilmington, Del.; Pinning Hopes On a Rehab",,
19910319,625,Japanese Take Cautious Tone On Eve of Gorbachev's Visit,,
19910326,579,Baseball; Marshall Ends Red Sox Walkout,,
19910402,636,Unemployment Rises in Canada,,
19910409,632,An Author Hopes for a Benign Human Mutation,,
19910416,641,An Author Hopes for a Benign Human Mutation,,
19910423,595,"DINING OUT;
Charming Inn Keeps Its Standards High",,
19910430,618,THE MEDIA BUSINESS: Ad Scene; Agencies Hope Books Help Their Images,,
19910507,594,Doris Scharfenberger Weds,,
19910514,604,"Despite Rights Issue, Chinese Hope U.S. Trade Status Stays",,
19910521,589,2 Coaches Feud Over Their Players' Hopes,,
19910528,606,U.S. Troops Leave Bangladesh,,
19910604,619,Time Warner Is Reported To Weigh a Stock Offering,,
19910611,590,South Africans Take Look At Field They Hope to Join,,
19910618,574,"THE MEDIA BUSINESS: For 2 Ad Agencies, the Tides of Fortune Shift With Subaru's Account; Wieden's Hope: Victory Will Build Its Creative Name",,
19910625,610,"Market Place; On Dividends, Some Fresh Hope",,
19910702,594,"Books of The Times;
Hoping to Find Some Divinity at a Divinity School",,
19910709,631,"In Ruling, Hope for Students Deceived by Schools",,
19910716,627,Football; Rogers Getting a Fresh Start With Bills,,
19910723,604,The Sandinista Syndrome,,
19910730,614,Hope for South Africa,,
19910806,576,"In the Latest Shuffle, Some Hope Is Dealt",,
19910813,573,ISRAELIS AND U.N. HOPE FOR ACCORD ON HOSTAGES SOON,,
19910820,650,I Dare To Hope,,
19910827,577,"In Scallop Beds, It's Wait and Hope",,
19910903,570,U.S. Hoping Moscow Can Retain Control of Soviets' Nuclear Arms,,
19910910,600,U.S. Hoping To Head Off Arms DebateOver Europe,,
19910917,583,"No Name, Few Clues: The Case of 'Baby Hope'",,
19910924,599,"Here in the Suburbs, Malls (Like Hope) Spring Eternal",,
19911001,598,Daimler-Benz Keeps Meeting Under Wraps,,
19911008,633,Singers Have Big Hopes for Small Opera,,
19911015,609,Film Maker's Work Is Imbued With Look and Feel of New Jersey,,
19911022,581,Ayer Confirms Hopes For California Merger,,
19911029,631,Hopes Fueling G.O.P. Battle In New Jersey,,
19911105,641,"For Council Winner, a Sign of Hope for Republicans",,
19911112,581,"As Recession Tightens Its Grip, Hopes of Jobless Dwindle and Fears Mount",,
19911119,620,Jet Hoping to Sack an Old Friend,,
19911126,642,Hopes Growing for Release Of One Hostage in Lebanon,,
19911203,650,Baltic Republics Hope for Donations From Abroad for Olympics,,
19911210,1749,GERMANY RAISING HOPES OF CROATIA,,
19920101,573,Maxwell Official Sees Hope for U.S. Holdings,,
19920108,581,Fury and Protests Erupt in Russia As Price Rises Strain Consumers,,
19920115,587,Signs of Hope For a Cultural City In Fiscal Distress,,
19920122,586,"Extra U.S. Funds Will Give Hope to Republics, He Says : Bush to Request $645 Million for Former Soviets",,
19920129,603,Quotation of the Day,,
19920205,626,Walker Gives Up Quest,,
19920212,624,Nets' George Hopes His Best Is Yet to Come,,
19920219,597,Where Hope and Death Dwell Together,,
19920226,594,"Japan, Going Solo in Space, RejectsJoint Project With Europe",,
19920304,614,Cuba Seeks Friends and Tourists in Caribbean,,
19920311,615,THE 1992 CAMPAIGN: Political Week; Top Candidates Duck And Hope Nothing Hits,,
19920318,628,Review/Theater; Women Who Fight On When There Is No Hope,,
19920325,633,Jeffries's Replacement Hopes to Be Agent of Calm,,
19920401,667,"EC, Hoping to End Fighting, Recognizes Bosnia-Herzegovina",,
19920408,614,"NEW JERSEY Q & A: ROY HINSON;
An Injured Star Hopes to Shine Again",,
19920415,554,High Hopes for the New OS/2,,
19920422,581,"Burmese, After Years of Terror, Hope Things May Soon Change for the Better",,
19920429,580,"NORTHEAST NOTEBOOK: Taunton, Mass.;
Hopes Riding On a New Mall",,
19920506,593,Art in Review,,
19920513,649,Preakness Is Packed With Hope And Horses,,
19920520,619,Murphy Says He Hopes to Keep Playing,,
19920527,583,Schmidt's Exit Creates Worry and Hope at Yale,,
19920603,652,"Dinkins Returning from Europe, Hoping Investment Will Follow",,
19920610,632,Hopes Rise for Release of 2 German Captives,,
19920617,623,Caralyn Cohen and Steven P. Fuld,,
19920624,659,Mitterrand Flies Into Sarajevo; Shells Temper 'Message of Hope',,
19920701,597,"From Wheelchair to Saddle, Happy Trails",,
