startDate,count,quote1,quote2,quote3
19860312,2227,ISLANDERS DEFEAT DEVILS BY 3-1,,
19860319,2356,"IN NICARAGUA, A CAN-DO VICE PRESIDENT",,
19860326,2077,Article 720886 -- No Title,,
19860402,2290,A 'MARSHALL PLAN' IN MIDEAST URGED,,
19860409,2569,A Day for Mays,,
19860416,2979,Survivor of Titanic Dies,,
19860423,2827,"Wild Bill Hickok Poem Is Bought for $18,700",,
19860430,2938,REAGAN BACKS A PLAN FOR MORE FLEXIBILITY IN U.S. WAGE LEVELS,,
19860507,2505,Lauri Levitt To Be Bride Of a Banker,,
19860514,2521,"NEWS SUMMARY: SATURDAY MAY 17, 1986",,
19860521,2326,Alabama Resignation,,
19860528,2211,Seattle: Houseboats Move Upscale,,
19860604,2220,ABOUT BOOKS,,
19860611,2188,POP: PETER DEAN SINGS,,
19860618,2186,SCIENTISTS HOPEFUL OF RESTORING CHALLENGER TAPES,,
19860625,2101,CAROLINA FREIGHT CARRIERS CORP reports earnings for 12wks to June 14,,
19860702,1927,"Uh-Oh, Bo",,
19860709,2157,Reagan Unit Cleared Of Campaign Charge,,
19860716,2577,Advertising; People,,
19860723,2640,FLORIDA EAST COAST INDUSRIES reports earnings for Qtr to June 30,,
19860730,2617,Speaking Out for the Silent Service,,
19860806,2552,CONFERENCE IN WASHINGTON REFLECTS CHANGES IN ART WORLD,,
19860813,2380,BENEFITS OF CONTAINER-GROWN PLANTS,,
19860820,2240,FLORIDA FEARS THAT LAKE OKEECHOBEE IS DYING,,
19860827,2103,TEXFI INDUSTRIES INC reports earnings for Qtr to Aug. 1,,
19860903,2213,CRACKER BARREL OLD COUNRY STORE INC reports earnings for Qtr to Aug 1,,
19860910,2283,Cambodia Reported Facing An Epidemic of Dengue Fever,,
19860917,2315,METS EARN AT LEAST A TIE FOR TITLE BY ENDING SLIDE,,
19860924,2335,"SIGNS OF TRAFFIC IN CADAVERS SEEN, RAISING ETHICAL ISSUES",,
19861001,2240,"FOOD & FITNESS;
NATURE'S BOUNTIFUL BEAN",,
19861008,2416,WESTFIELD SCHOOLS' STAKE IN CERTIFICATION IS HIGH,,
19861015,2890,OIL STOCKS WEAKEN,,
19861022,2908,"Tax Bill Is Signed, And Its Revision Gets Under Way",,
19861029,2679,SATELLITE MUSIC NETWORK INC reports earnings for Qtr to Sept 30,,
19861105,11872513,ROCKWELL INTERNATIONAL CORP reports earnings for Qtr to Sept 30,,
19861112,2534,KATHERINE K. BROWN,,
19861119,2491,DE TOMASO INDUSTRIES INC reports earnings for Qtr to Sept 30,,
19861126,2268,INSIDE,,
19861203,2331,CONCERT: MEHTA CONDUCTS BRUCKNER,,
19861210,2351,Puerto Rico Sets Mortgage Bonds,,
19861217,2150,FINANCE/NEW ISSUES;,,
19870101,2018,MAYOR UPSET AT HAVING DOG WITH A PAST,,
19870108,2200,JUSTICES UPHOLD BANKS ON DISCOUNT BROKERAGE,,
19870115,2621,Japan Seeking U.S. Assurance,,
19870122,2595,Help From New Zealand,,
19870129,2677,HOLIDAY CORP.,,
19870205,2614,RLI CORP reports earnings for Qtr to Dec 31,,
19870212,2475,THE AGE OF EXILE,,
19870219,2459,SATURDAY NEWS QUIZ,,
19870226,2450,Better Late and Confused,,
19870305,2332,CALIFORNIA REAL ESTATE INVESTMENT TRUST reports earnings for Year to Dec 31,,
19870312,2237,A Different Supper,,
19870319,2238,Swiss Bank Measures Set,,
19870326,2293,"NEW BOND ISSUES: TUESDAY, MARCH 31, 1987",,
19870402,2376,"DOW, IN REBOUND, ADVANCES BY 11.22",,
19870409,2330,COCA-COLA CO reports earnings for Qtr to March 31,,
19870416,2843,High School to Close at 106,,
19870423,2838,"CUOMO BARS SOVIET TRIP, CITING BATTLES AT HOME",,
19870430,2877,"NUMISMATICS;
'IT'S TIME FOR A CHANGE IN OUR CHANGE'",,
19870507,2625,U.S. IS EXPORTING NONSMOKING TO JAPAN,,
19870514,2660,PRISON COUPLE FOUND GUILTY IN TRIAL ON HELICOPTER ESCAPE,,
19870521,2297,C.F.T.C. Chairman To Resign in July,,
19870528,2278,Surgery for Slaney,,
19870604,2197,MOSES' STREAK IS ENDED AT 122,,
19870611,2111,Bond Yields Lowest in Weeks,,
19870618,2112,"NORTHEAST NOTEBOOK: Springfield, Mass.;
A Livable Downtown",,
19870625,2106,Market Place; The Aftermath Of Bogus Bid,,
19870702,1878,Teachers Union Backs Birth Control Program,,
19870709,2192,New Magazine,,
19870716,2397,LONDONERS LOOK AT THEMSELVES THROUGH THE AGES,,
19870723,2432,GENENTECH INC reports earnings for Qtr to June 30,,
19870730,2628,PRINTRONIX INC reports earnings for Qtr to June 30,,
19870806,2479,Life at the Last Moment,,
19870813,2457,SHEILA ELIZABETH WILLIAMS IS MARRIED TO DAVID BRUCE,,
19870820,2093,Thai Piracy of Software,,
19870827,2204,2 ARE BLOCKED IN BRONX RACE FOR SURROGATE,,
19870903,2112,INSIDE,,
19870910,2303,Crazy Eddie Suitor May Act,,
19870917,2208,Rock: Dave Alvin and All-Nighters,,
19870924,2200,Postal Service Losses in 1987 Put at $200 Million,,
19871001,2156,Sikh Violence in Punjab A Threat to Indian Unity,,
19871008,2474,Twins' Pitching Risks Pay Off,,
19871015,2734,Miami Upgrades,,
19871022,2567,BRIEFS,,
19871029,2619,The Stage: 'Conversations in Exile',,
19871105,2793,CBS Asks Advice on Cronkite Show on Apartheid,,
19871112,2737,Iran Announcement: Offensive Is Due,,
19871119,2592,"Joseph W. Stehn, General Manager, 66",,
19871126,2367,GENERAL HOST CORP reports earnings for Qtr to Nov 1,,
19871203,2396,Sir Terence Creates His Dream Store,,
19871210,2248,STUDY SEEKS TO AID DISABLED DRIVERS,,
19871217,2105,"AIDS, the Cardinal and the Public",,
19880101,1832,Something New,,
19880108,2094,Treasury Prices Increase Slightly,,
19880115,2530,DECOR CORP reports earnings for Qtr to Nov 28,,
19880122,2458,Music: Fine Arts Quartet At Alice Tully Hall,,
19880129,2558,"No Plan to Ask Meese to Resign, Baker Reports",,
19880205,2626,NEGOTIATING THE IN-LAW PACT,,
19880212,2369,EXECUTIVE CHANGES,,
19880219,2432,PAPAL AIDES CITE ORIGINS OF LETTER,,
19880226,2420,AMERICAN RELIANCE GROUP reports earnings for Qtr to Dec 31,,
19880304,2378,Text of Letters From Shamir On Criticism From Senators,,
19880311,2263,Agent Faces Drug Charge,,
19880318,2249,Two Learn Honesty Pays,,
19880325,2245,Judge Reaffirms Housing Pact With Yonkers,,
19880401,2135,Waiting in Line for Life,,
19880408,2319,"DINING OUT;
Wholesome Granite Springs Fare",,
19880415,2667,"Margaret P. Monynihan, Nurse, 82",,
19880422,2037,Woman Stabbed in Brooklyn; Nephew Charged in Slaying,,
19880429,2551,People,,
19880506,2691,Vestar Inc reports earnings for Qtr to March 31,,
19880513,2501,'Ridiculous' Game Just Fine With Mets,,
19880520,2545,TV Docudramas Go One Step Beyond Reality,,
19880527,2086,Soviet Moves to Curtail Communist Party's Power,,
19880603,2142,Japan to Lead Plane Project,,
19880610,2086,Couple Wins $25 Million Suit,,
19880617,2016,Cartridges Deliver Hi-Fi at Low Cost,,
19880624,2098,Results Plus,,
19880701,1897,El Pollo Asado Co reports earnings for Year to March 27,,
19880708,2064,A.&P.'s Profit Increases 25%,,
19880715,2427,Penn Central Corp reports earnings for Qtr to June 30,,
19880722,2514,Patriotism Is Anthem Of Dukakis,,
19880729,2642,Judge Denies Hewlett Motion,,
19880805,2318,"After 20 Years, Fair Housing Teeth",,
19880812,2675,Bear Automotive Service Equipment Co reports earnings for Qtr to June 30,,
19880819,2176,Title Defense,,
19880826,2220,TALKING: Cooling; Central Systems Gaining,,
19880902,1989,Jury Finds Southmark Liable in a Civil Suit,,
19880909,2242,Kristin Gerrity and DeWitt Alexandre Jr. Married,,
19880916,2295,"Phuket, Thailand's Resort Island",,
19880923,2289,Ohio Mattress Co reports earnings for Qtr to Aug 31,,
19880930,2250,Patents; Two Proteins Stimulate Production of Cartilage,,
19881007,2344,Erring Official Quits,,
19881014,2551,Review/Concert; Latin American Voice For Dignity and Hope,,
19881021,2749,First Interstate Corp of Wisonsin reports earnings for Qtr to Sept 30,,
19881028,2666,South Africa Delay on Namibia Seen,,
19881104,2666,Applied Bioscience Internaional reports earnings for Qtr to Sept 30,,
19881111,2643,Matsushita Electric Industrial Co Ltd reports earnings for Qtr to Sept 30,,
19881118,2446,3 Who Have Been Chosen to Play Major Roles in the Bush Administration; Richard G. Darman: Budget Director,,
19881125,2055,Allied Group Inc reports earnings for Qtr to Sept 30,,
19881202,2194,At Least 13 Injured as Inmates Riot in Puerto Rico,,
19881209,2158,Shell Beach Journal; Delta Fishermen Watch As Man Eats at Marshes,,
19881216,2198,Dancer Is Hurt in Leningrad,,
19890101,2134,AFRICANS IN CHINA ARE FINALLY FREED,,
19890108,2323,Washington Talk: Briefing; They Also Serve,,
19890115,2691,Cuomo May Juggle Auto Fees to Aid Budget,,
19890122,2679,Movie Theaters Finding There is Safety in Numbers,,
19890129,2657,Chemed Corp reports earnings for Qtr to Dec 31,,
19890205,2491,"Fires Leave 15,000 Homeless",,
19890212,2697,Taking a Meeting,,
19890219,2488,"9 Lost, 23 Injured as Jet's Skin Rips Over Pacific",,
19890226,2729,PRO & CON: A U.S. Proposal to Relax Agricultural Trade Barriers; Can a Free Market Insure the World's Food Security? THE WORLD,,
19890305,2695,Metro Datelines; Suit Is Filed in Jersey On New York Taxes,,
19890312,2544,IN QUOTES,,
19890319,2471,Accounts,,
19890326,2414,Orr Honored Again,,
19890402,2585,IN SHORT: NONFICTION,,
19890409,2591,"THE MEDIA BUSINESS: Advertising;
Northwest Ads Offer Tips",,
19890416,2960,G.M. Discloses Top Salaries,,
19890423,3153,"'The Diaries of Adam and Eve': Its Genesis, From Its Creator",,
19890430,2861,Home Group Inc reports earnings for Qtr to March 31,,
19890507,2537,"CONNECTCUT Q & A: LOIS HAGER;
'We Should Always Have a High Goal'",,
19890514,2903,"Man or Beast, They Are Made For Music",,
19890521,2588,U.S. Issues Fall in Slow Trading,,
19890528,2287,Variety and Specials in a Cozy Setting,,
19890604,2375,"The Last, Swish, Certainty",,
19890611,2416,Jay Feinberg: Jewelry Designer,,
19890618,2344,Slaney Isn't Aiming to Be the Leader of the Pack,,
19890625,2338,A New Threat to Museums,,
19890702,2050,Answering The Mail,,
19890709,2171,POLITICAL TENSION RISING IN MANAGUA,,
19890716,2787,Too Soon Better Than Too Late,,
19890723,2710,Market Place; Apparel Makers Back in Fashion,,
19890730,2713,F.T.C. Approves Pennwalt Takeover,,
19890806,2628,LONG ISLAND JOURNAL,,
19890813,2563,Garcia Marquez: Words Into Film,,
19890820,2209,"Review/Theater; Life at the Crossroads, In 'Parabola del Camino'",,
19890827,2119,E.I.L. Instruments reports earnings for Qtr to July 31,,
19890903,2228,Ruling Could Alter Use Of Newspapers' Sources,,
19890910,2389,Quotation of the Day,,
19890917,2352,"Soviets, in Apparent Shift, Remove Barrier to Strategic Arms Treaty",,
19890924,2399,Dolphin Suspended,,
19891001,2384,Stolen Cartoon Art Is Found In an Office on Park Avenue,,
19891008,2454,Put Limits on Death Compensation,,
19891015,3088,Bolar: A Drug Company Under Seige,,
19891022,2802,THE MEDIA BUSINESS: Advertising; Strategies That Sell Everywhere,,
19891029,2831,10 Teen-Age Girls Held in Upper Broadway Pinprick Attacks,,
19891105,2969,No Laughing Matter,,
19891112,2787,B Divisions Enjoy Split,,
19891119,2521,Finding the Esthetic in the Everyday,,
19891126,2399,U.S. Petroleum Data,,
19891203,2444,Answering The Mail,,
19891210,2470,"Mary Rogers Brooks, Actress, 76",,
19891217,2446,IN THE REGION: Connecticut and Westchester; Backwater Norwalk Office Park Thrives,,
19900101,1839,Dinkins Says He Favors Special Fund to Hire Police,,
19900108,2067,Beth Posnack to Wed Robert M. Hecht,,
19900115,2399,What Shapes a New Apartment House?,,
19900122,2478,RESULTS PLUS,,
19900129,2353,Pastimes;   Stamps,,
19900205,2512,"Obscenities, Hang-Ups and Technology",,
19900212,2496,TW Holdings reports earnings for Qtr to Sept 30,,
19900219,2141,Hawaiian Electric Industries reports earnings for Qtr to Dec 31,,
19900226,2203,"Tony Conigliaro; Ex-Outfielder, 45, Starred for Red Sox",,
19900305,2284,"In a War Over Taxis, 27 Die In a South African Township",,
19900312,2175,Books of The Times;   What Unmatching Underwear Can Do to Love,,
19900319,2244,IGI Inc. reports earnings for Year to Dec 31,,
19900326,2405,The Last Word in Recycling,,
19900402,2406,"  A Chance for Lithuania",,
19900409,2135,"  Disney Cites Survey on Theater Ads",,
19900416,2520,Fernandez Shuts Out Expos On 2 Hits,,
19900423,2729,"Evelyn K. Hill, 88; Had Souvenir Shop At Statue of Liberty",,
19900430,2641,"Carrying Memory's Shackles, Ex-Hostages Explore Freedom",,
19900507,2360,"  Ewing Steps Up And Delivers a Lot",,
19900514,2377,"  Coach Is Arrested",,
19900521,2118,Winnie Mandela Aide Guilty of Murder,,
19900528,1844,"  Americans Confident In Tuneup",,
19900604,1848,Chicago Journal;   A Source of the Blues Gathers Tributes Anew,,
19900611,1845,At the Nation's Table,,
19900618,1852,I.R.S. AUDITS RISING FOR FOREIGN BANKS DOING U.S. BUSINESS,,
19900625,1789,2 Tell of Gang Terror Before Rape of Jogger,,
19900702,1748,"  Very Bad Dream",,
19900709,1956,"  Suit May Be Filed Over Hales Trophy",,
19900716,2338,First Hawaiian Inc. reports earnings for Qtr to June 30,,
19900723,2044,Delay on Steinbrenner,,
19900730,1764,Overflowing Church Hears a Sermon of Defense,,
19900806,1914,An Earthly Garden Of Delightful Friends,,
19900813,2418,"Providence Journal;   World War Long Over, But Not The Battles",,
19900820,2025,Paul Moore Weds Elizabeth Brooks,,
19900827,1787,"  Simmons Near Limit On Stake in Lockheed",,
19900903,1826,"Guide for Home Buyers, Sellers and Renters;   Co-ops and Condominiums: What's the Difference?",,
19900910,1879,Review/Film;   Love and Pain Among the Gentry in Ireland,,
19900917,1859,"  A Scruffy Thingness",,
19900924,1891,"  It's on That Avenue Called 42d Street",,
19901001,1951,"  Treasury Notes and Bonds Climb",,
19901008,2014,"  Final Bow?",,
19901015,2367,Marion Merrell Dow Inc. reports earnings for Qtr to Sept 30,,
19901022,2588,Grossman's Inc. reports earnings for Qtr to Sept 30,,
19901029,1970,Fares to Rise 5.8% At United Airlines,,
19901105,1978,Headliners; Here's to Her,,
19901112,2167,Gramm Strategy Faces Senate Test,,
19901119,2150,Why I Won't Vote for Lech Walesa,,
19901126,1844,Hockey Puck Built for Speed,,
19901203,1795,Amy Robin Fidler To Wed Mark Kalt,,
19901210,1763,SHOWDOWN IN CATTLE COUNTRY,,
19901217,1717,Soviet Military Grows Resentful At Gorbachev's Policy of Change,,
19910101,1642,School Finance: It's a Jungle,,
19910108,1770,Pop-Music Fashion Becomes a Sales Hit,,
19910115,1821,"THE VIEW FROM: UKRAINIAN HERITAGE CENTER;
Connections to the Old Country Nurtured by Volunteer Curators",,
19910122,1844,By Design; Hats and Hair,,
19910129,1781,U.S. Will Trim Sale of Reserve Oil by Half,,
19910205,2242,GTE Corp. reports earnings for Qtr to Dec 31,,
19910212,2345,"Eugene Fodor, Creator of Guides For Worldwide Travel, Dies at 85",,
19910219,1817,Steals Key Arizona's Victory,,
19910226,1888,Blood Pigment Found to Slow AIDS Virus in Test,,
19910305,1838,CHRONICLE,,
19910312,1846,Quotation of the Day,,
19910319,1865,N.F.L. Is Nearly Unanimous in Stand on Phoenix Super Bowl Issue,,
19910326,1767,U.N. Council Closer to Approving Iraq Resolution,,
19910402,1906,U.N. Council Closer to Approving Iraq Resolution,,
19910409,1842,Michele DeMusis To Wed in June,,
19910416,2188,The Barnes Explores Other Byways,,
19910423,2801,RAC Mortgage Investment reports earnings for Qtr to March 31,,
19910430,1943,War and Memory,,
19910507,1867,Mentor Picks Executive To Develop Circuit Unit,,
19910514,1874,Miscellany,,
19910521,1849,Too Much Money Is Never Enough,,
19910528,1869,Auctions,,
19910604,1825,Aftermath of Shoal Creek: The Greens Are Still White,,
19910611,1844,"Antoinette Fiore, Lawyer, Wed in Southampton, L.I.",,
19910618,1944,"Review/Film; When Murder Is Surreal, Corpses Don't Stay Dead",,
19910625,2001,Other Shreds of the Past,,
19910702,1900,Coming to Stores Near You: New and Improved Labeling,,
19910709,2140,Russian Vows An 80% Shift Of Weapons Industries. Deputy Prime Minister Stresses Commitment of Moscow to Conversion,,
19910716,2362,LOT and Boeing,,
19910723,1854,Reactors to Juice Cartons: Soviet Factory Adjusts,,
19910730,1745,Clare Tully Weds Richard Podolsky,,
19910806,1638,Review/Theater; Growing Up With Faith That Miracles Happen,,
19910813,1633,Robin Sundy Wed To David Tingue,,
19910820,1730,Jordanian King Confers With Arafat; New Talks for U.N. Chief,,
19910827,1583,NEWS SUMMARY,,
19910903,1935,No Way to Run the Poverty Law Agency,,
19910910,1938,No Way to Run the Poverty Law Agency,,
19910917,1913,"In China, Capitalism Inches On",,
19910924,1898,"Ready or Not, Here Comes the State Income Tax",,
19911001,1824,What's the Use Of 'First Use'?,,
19911008,1761,Short-Order Cookery And Dreams of Love,,
19911015,1718,"For Children, New York City Means Autumn Excitement",,
19911022,1668,"Baby Fed Tainted Food Dies, but Cause Is Unclear",,
19911029,1775,Nina Herman to Wed,,
19911105,1785,Art in Review,,
19911112,1776,Dr. Kavee Wed To S. M. Nadler,,
19911119,2091,Giants Coach Says He Made a Mistake,,
19911126,1800,Fiat Chief's Brother Viewed as Successor,,
19911203,1937,Japan Weighs Peacekeeper Role,,
19911210,2133,"Calmly, 28 Refugees Leave Hong Kong for Hanoi",,
19911217,1633,Coins,,
19920101,1694,Kurt Masur in Leipzig: A Favorite Son at Home,,
19920108,1920,EXPULSION APPEAL HEARD BY ISRAELIS,,
19920115,2231,Chief of Transit Officers Resigns After 21 Months,,
19920122,2208,Williams Discharged,,
19920129,1948,Survival of The Fattest,,
19920205,1786,Federal Charges Taint a Waterbury Success Story,,
19920212,1705,Some Blacks Fault Teaneck Jury Makeup,,
19920219,1750,"First, February Fever; Then, March Madness",,
19920226,1874,CHRONICLE,,
19920304,2167,Technology; Talk About a Slogan for the Back-to-Basics 90's: Electrify!,,
19920311,2158,Continental Deal Held Near,,
19920318,1878,Polish Government Completes a Budget Approved by I.M.F.,,
19920325,1900,Quaker to Sell Chocolate Maker,,
19920401,2186,Audit of House Post Office Finds Inadequate Controls Over Money,,
19920408,2019,"Events: A Lecture, Auctions and a Tour",,
19920415,1991,"Baseball; No Matter Who's at Fault, Yankees Are Losers",,
19920422,1779,"HORSE RACING;
Valenzuela Back on Top of Things",,
19920429,1912,Sports of The Times; Joey Kocur Hands Bonus To Rangers,,
19920506,2300,'Fantasia' Orchestra Sues Disney,,
19920513,2305,Spelling Entertainment Inc.  reports earnings for Qtr to March 31,,
19920520,2023,Review/Ballet; 'Coppelia' Shows Off Male Dancers,,
19920527,1807,INSIDE,,
19920603,2019,A 'Hershiser Double' Paces Pepperdine to Title,,
19920610,1959,Battle in Rio: The Day After Friends and Foes Agree On a Sharper Sentinel,,
19920617,1970,McRae Industries reports earnings for Qtr to May 2,,
19920624,1972,Kleinert's Inc. reports earnings for Qtr to May 30,,
19920701,1674,"UNEMPLOYMENT UP SHARPLY, PROMPTING FEDERAL RESERVE TO CUT ITS KEY LENDING RATE",,
19920708,1970,Federal Jury Orders Keating To Pay Investors $3.3 Billion,,
19920715,2277,"In Seville, It's Olé to High Fashion at Expo '92: Beyond Carmen and Flamenco",,
19920722,1858,Oakley Takes Issue With Offer to Grant,,
19920729,2057,For Children,,
19920805,2139,Megafoods Inc. reports earnings for Qtr to June 27,,
19920812,2044,COMPANY NEWS: A Sound Idea; Dolby Theater Format Adapted to Home Uses,,
19920819,1713,RESULTS PLUS,,
19920826,1639,MetroVision of N. America reports earnings for Qtr to June 30,,
19920902,1707,Market Place; Geneva Steel Sees A Return to Profits,,
19920909,1835,Eastern College Report,,
19920916,1931,Armed With Their Pencils,,
19920923,1846,Little Switzerland reports earnings for Qtr to Aug 31,,
19920930,1846,"Kelly M. Schulte, Gregory G. Maertz",,
19921007,1998,"Despite Split, Democrats Test Incumbent's Vulnerability",,
19921014,2273,Study Ties Genes to Drinking In Women as Much as in Men,,
19921021,1967,Rival Bosnia Commanders Meet for First Time,,
19921028,2067,The Yankees Take an Intentional Pass on Hall,,
19921104,2045,Dollar General reports earnings for Qtr to Oct 31,,
